Size	Statistic	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
PRPF6	193	2747609	0.1	0.1101	0.736121791697637	-0.610067143928995	-1	73.707242220305
RTF1	191	2430078.5	0.1	0.1101	0.823418375204167	-0.699775608009839	-1	85.0429908914629
RPS3A	183	2430125.5	0.1	0.1101	0.690811225616741	-0.687243434237999	-1	67.8235160925521
G3BP1	197	2586354.5	0.1	0.1101	0.507018266708947	-0.48968398475106	-1	43.9573954951594
MATR3	192	2627419.5	0.1	0.1101	0.650007087195502	-0.643827572945219	-1	62.524964427564
HNRNPA2B1	193	2711421.5	0.1	0.1101	0.542451242542791	-0.500275514993521	-1	48.5584840210767
AKAP8L	194	3086761.5	0.1	0.1101	0.684089452615348	-0.679245091499837	-1	66.9506717462134
UPF2	182	2260103.5	0.1	0.1101	0.632549312174241	0.669679040191759	1	60.2580148855602
SRFBP1	195	2533817.5	0.1	0.1101	0.650875803189191	-0.522093433876663	-1	62.6377700583861
UTP3	187	2654466.5	0.1	0.1101	0.673250470917325	-0.608202590611962	-1	65.5431943004222
KIF1C	195	2698056.5	0.1	0.1101	0.61402897419037	-0.538899721093117	-1	57.8530880458475
NSUN2	196	2683717.5	0.1	0.1101	0.597602021387451	-0.501937112475738	-1	55.7199941614468
EWSR1	192	2421003	0.1	0.1101	0.70603516058852	-0.501555542519338	-1	69.800394152313
GRSF1	192	2678624	0.1	0.1101	0.600684007131914	-0.534769360495197	-1	56.1202001535256
MAGOH	183	2552407	0.1	0.1101	0.753694000180506	-0.627679102800652	-1	75.9890513239121
ZRANB2	184	2499152	0.1	0.1101	0.566045425524242	-0.538647695181149	-1	51.6222663323173
DDX55	192	2560394	0.1	0.1101	0.572434603029232	-0.640726798123343	-1	52.451922058839
LARP4	189	2501225	0.1	0.1101	0.586961598765449	-0.608293281746526	-1	54.3383002651571
CSTF2	183	2283725	0.1	0.1101	0.671000352303089	-0.579788651986553	-1	65.2510089929713
SSB	189	2450377.5	0.1	0.1101	0.546274079898118	-0.54437878959279	-1	49.0548920330519
RBM17	186	2532016.5	0.1	0.1101	0.777234275189561	-0.640084996665063	-1	79.0458335075198
SSRP1	196	2748442	0.1	0.1101	0.727995858468163	-0.703319094935725	-1	72.6520630471013
RAVER1	190	2653443.5	0.1	0.1101	0.623608237413397	-0.57129588321068	-1	59.0969869017859
U2AF2	189	2782818.5	0.1	0.1101	0.579881183357852	-0.59101980974362	-1	53.4188850220403
SRSF5	194	2605962	0.1	0.1101	0.61111890481898	-0.512255948210394	-1	57.4752059606083
DAZAP1	190	2541326	0.1	0.1101	0.763961407033278	0.890754209736477	1	77.3223078949305
TFIP11	196	2639014	0.1	0.1101	0.701964078691137	-0.570833989221597	-1	69.2717507695512
TRA2A	197	2426641	0.1	0.1101	0.600092154451492	-0.46095028496683	-1	56.0433461351193
RCC2	190	2532050	0.1	0.1101	0.613785210053115	-0.621841308154475	-1	57.82143447037
SERBP1	181	2377235.5	0.1	0.1101	0.640635642662968	-0.569255577534837	-1	61.3080515125408
TIAL1	188	2366016.5	0.1	0.1101	0.607872059987016	-0.525903423837876	-1	57.0535924734477
NUSAP1	195	2470445	0.1	0.1101	0.562153434746254	-0.534111766335077	-1	51.1168785208179
SNRNP200	195	2594789.5	0.1	0.1101	0.659275621047908	-0.608686106563001	-1	63.728514052082
NAA15	194	2580127	0.1	0.1101	0.724195927371078	-0.592169661487543	-1	72.1586294881459
RBM22	194	2524725	0.1	0.1101	0.669871711494236	-0.557924260962831	-1	65.1044512694584
CKAP4	195	2601887.5	0.1	0.1101	0.599688017035144	-0.541612208799839	-1	55.9908675615451
IGF2BP2	193	2592555	0.1	0.1101	0.545336575413498	-0.518956177871612	-1	48.9331539902917
SART3	187	2286585.5	0.1	0.1101	0.718329408486289	0.753379301263735	1	71.3968427035853
HLTF	192	2540849.5	0.1	0.1101	0.567512358123608	-0.495658684632901	-1	51.8127523581843
EIF4A3	188	2683711	0.1	0.1101	0.790904805386513	-0.69942171686869	-1	80.8209968448403
APOBEC3C	183	2453460.5	0.1	0.1101	0.83396258852926	-0.717386667541561	-1	86.4121916939134
GPKOW	196	2539852.5	0.1	0.1101	0.573148859352415	-0.515657506386271	-1	52.5446705931019
AATF	193	2523539.5	0.1	0.1101	0.540788441253106	-0.482943505019455	-1	48.3425638011458
PKM	186	2430608	0.1	0.1101	0.61501491972409	-0.538427273060595	-1	57.9811163182583
CCAR2	178	2175070.5	0.1	0.1101	0.644506919090645	-0.551678811579513	-1	61.810749497479
PABPC4	195	2339885	0.2	0.2141	0.592840923735839	-0.512724378733525	-1	31.8973392981059
SMN1	179	2155267	0.2	0.2141	0.766430380345155	-0.582874042717682	-1	47.6440295726794
RECQL	195	2298027.5	0.2	0.2141	0.686382871321467	-0.616209995914167	-1	40.3827398810824
PES1	194	2398550	0.2	0.2141	0.596604347035963	-0.473346955570123	-1	32.2387278952979
METAP2	192	2356513	0.2	0.2141	0.62678109228326	-0.480513385638094	-1	34.9761283698748
NPM1	188	2177288	0.3	0.3195	0.799673801846829	-0.682940737743964	-1	31.8192597752099
SBDS	187	2116831.5	0.4	0.4126	0.640349445303188	-0.551405616600597	-1	11.482890732716
AGO1	182	2116208	0.4	0.4126	0.638605541841825	-0.605880973324399	-1	11.3920298772289
UBE2L3	194	2195292.5	0.4	0.4126	0.641222156490066	-0.562135131734023	-1	11.5283607296451
TUFM	194	2240129.5	0.4	0.4126	0.78848757245424	-0.656388106187548	-1	19.2011832078538
TIA1	196	2332654	0.4	0.4126	0.645088585424452	-0.514465969514184	-1	11.729809404094
EXOSC9	193	2331135.5	0.4	0.4126	0.559499440875033	-0.494993030254708	-1	7.27044392517407
ESF1	187	2352619.5	0.5	0.5	0.709301069557523	-0.580520367820021	-1	7.05493442315879
GTF2F1	184	2147297.5	0.5	0.5	0.691398814955216	-0.618893827743202	-1	6.3246222346596
G3BP2	194	2645190	0.5	0.5	0.585979438773902	-0.54407370681716	-1	2.0240993653627
PARN	187	2226395	0.5	0.5	0.726791284010121	0.835852894474508	1	7.76843767054034
PCBP2	197	2589181	0.5	0.5	0.572154141095055	-0.518620481161304	-1	1.46010429162544
LARP7	194	2425887	0.5	0.5	0.536362380822896	-0.518494685408607	-1	0
