Size	Statistic	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
CNOT7	192	2507572.5	0.1	0.1187	0.817035436905689	0.985670112747843	1	75.3035675441658
EFTUD2	196	2713747.5	0.1	0.1187	0.642562676898739	-0.600644482062316	-1	59.2229660496226
PUM2	187	2479548	0.1	0.1187	0.688606253193867	0.692110850806115	1	63.4666565933846
DDX6	187	2475307	0.1	0.1187	0.695144879512131	0.691291143622815	1	64.0693010643126
ILF2	190	2594539	0.1	0.1187	0.836938733458664	-0.784343923569875	-1	77.1379913263273
SMN1	179	2216560.5	0.1	0.1187	0.542763842013645	-0.568678012055305	-1	50.0248236384922
TARDBP	193	2492424	0.1	0.1187	0.654701266932426	0.670784779713296	1	60.3417414334108
PRPF8	189	2653612	0.1	0.1187	0.70086240644192	-0.689849591054028	-1	64.5962674061564
EIF3G	192	2845534	0.1	0.1187	0.712632281550375	0.779809078119007	1	65.6810595035134
RBM25	192	2510901	0.1	0.1187	0.604618968014025	0.582024122280496	1	55.7258146216533
DDX47	195	2857285	0.1	0.1187	0.740415889106429	-0.744303855477513	-1	68.2417865830408
ADAR	174	2118552.5	0.1	0.1187	0.970491840089299	1.17651191576832	1	89.4471580180213
UTP18	191	2346979	0.1	0.1187	0.70656515968803	-0.589587297457441	-1	65.1218721043841
MSI2	193	2679679	0.1	0.1187	0.663376402121294	-0.596839601521803	-1	61.141301157679
EEF2	194	2874102.5	0.1	0.1187	0.6849210878021	-0.647012465275856	-1	63.1270065752148
GTF2F1	184	2179635.5	0.1	0.1187	0.779527708984241	-0.921965523895417	-1	71.8465991002292
PNPT1	184	2502909.5	0.1	0.1187	0.779584191869936	-0.640213984879128	-1	71.8518049488447
PABPC1	180	2450948.5	0.1	0.1187	0.784894851895103	-0.690913163145648	-1	72.3412716571968
NELFE	193	2788056.5	0.1	0.1187	0.682834664595364	-0.609385088531967	-1	62.9347075588231
DDX28	189	2474474	0.1	0.1187	0.619043377259879	0.6942610112838	1	57.0552667198923
DDX1	181	2346301	0.1	0.1187	0.736112293562238	-0.731974214071377	-1	67.8451378171414
RRP9	188	2500158	0.1	0.1187	0.648684624468087	0.673308300218254	1	59.787206560458
HSPD1	189	2704818.5	0.1	0.1187	0.696227271822636	-0.634436652777273	-1	64.1690617341461
CPSF7	176	2377495	0.1	0.1187	1.0511773554668	-0.940950826854694	-1	96.8836863283193
NOL12	196	2750104	0.1	0.1187	0.870538834144789	-0.744609538373549	-1	80.2348061488164
ATP5C1	197	2462014.5	0.1	0.1187	0.692721065849536	-0.660313749222541	-1	63.8459058385842
XRCC6	190	2577048.5	0.1	0.1187	0.846405832780314	0.839168137429238	1	78.0105438754739
SND1	195	2595222.5	0.1	0.1187	0.805847105332617	-0.77569121602181	-1	74.2723744719165
SLTM	186	2449203.5	0.1	0.1187	0.717878624099427	-0.732946502379553	-1	66.164598273874
KRR1	191	2338142.5	0.1	0.1187	0.847877335862246	-0.735703324475312	-1	78.1461676522606
G3BP2	194	2640125.5	0.1	0.1187	0.625815315790046	-0.667177136608029	-1	57.6794148381706
UPF1	186	2464972	0.1	0.1187	0.618188086704021	-0.635781822154648	-1	56.9764372992409
ASCC1	191	2612234	0.1	0.1187	0.614804974091826	-0.560622705598072	-1	56.6646265287475
QKI	196	2665949.5	0.1	0.1187	0.506712230723259	0.520393282983779	1	46.7020608509156
BUD13	191	2518781	0.1	0.1187	0.732207923457019	-0.660752309330618	-1	67.4852843950557
ILF3	194	2643285.5	0.1	0.1187	0.733270370350078	-0.661699134879705	-1	67.5832067589578
DDX19B	193	2438675.5	0.1	0.1187	0.7586517332116	-0.702035900783042	-1	69.9225265562045
CSTF2T	195	2470995.5	0.1	0.1187	0.638653791035224	0.720029896582347	1	58.8626964244024
IGF2BP3	191	2417311	0.1	0.1187	0.702721249437198	-0.566001968602435	-1	64.7675910755177
PARN	187	2257961	0.1	0.1187	0.716800302164432	0.623541023009111	1	66.0652127576548
FUS	189	2597573	0.1	0.1187	0.951455814256516	-0.791312710007099	-1	87.6926678303003
AKAP1	195	2793784.5	0.1	0.1187	0.727881594931814	0.77327202484209	1	67.0865404023228
U2AF1	182	2315680.5	0.1	0.1187	0.734142740236558	0.776280558900252	1	67.6636103273989
DHX30	197	2394755	0.1	0.1187	0.677890847953985	-0.631782070209371	-1	62.479051642857
NCBP2	188	2551563	0.1	0.1187	0.784348602577901	-0.793317106083223	-1	72.2909255883535
FKBP4	197	2650918	0.1	0.1187	0.917257454816895	-0.907033790482904	-1	84.5407133940101
CPSF6	196	2397248	0.1	0.1187	0.632310600883274	0.68234030151674	1	58.2780646857084
RBM15	194	2517067.5	0.1	0.1187	0.594024568675389	0.634374044131095	1	54.7493624016514
CCAR1	190	2364195	0.1	0.1187	0.558383480513397	0.480789027097897	1	51.4644362301273
AUH	191	2541539.5	0.1	0.1187	0.653277565939833	0.615050654778165	1	60.2105234237434
GEMIN5	193	2439059	0.1	0.1187	0.660550550586126	0.641193594816637	1	60.8808513750427
NONO	196	2601677.5	0.1	0.1187	0.586516257376395	-0.668542142944933	-1	54.057345138376
BCLAF1	192	2422811.5	0.1	0.1187	0.621971547068315	-0.611467345153656	-1	57.3251468535931
ZC3H8	194	2532628	0.1	0.1187	0.664381833757142	-0.551637697124259	-1	61.2339686059697
XPO5	191	2633301.5	0.1	0.1187	0.729619636921497	-0.658964509032989	-1	67.2467302257415
SF3A3	197	2472040	0.1	0.1187	0.765425972371011	-0.682791820973022	-1	70.546886716191
DKC1	190	2572992.5	0.1	0.1187	0.686955675477282	-0.608745157660694	-1	63.3145280748977
FIP1L1	188	2567264.5	0.1	0.1187	0.652643197051932	0.672452842424993	1	60.1520556532648
PTBP1	194	2825604	0.1	0.1187	0.710611325241911	0.682249747775928	1	65.4947943637117
GRWD1	194	2404784.5	0.1	0.1187	0.895657082999296	-0.666002788105346	-1	82.5498755616807
HNRNPK	194	2868062	0.1	0.1187	0.751989180467165	-0.759525992483239	-1	69.3084601792219
PPIG	199	2679304	0.1	0.1187	0.633700229473323	0.625744549344214	1	58.4061423499873
SUPT6H	192	2503625	0.1	0.1187	0.876527045987323	-0.748270568691705	-1	80.7867206614363
SFPQ	188	2384169.5	0.1	0.1187	0.600687516051164	0.580376414658268	1	55.3634651505543
PCBP1	196	2528573	0.1	0.1187	0.820472923142364	-0.894562516520788	-1	75.6203897593515
EIF2S1	198	2635578	0.1	0.1187	0.665680267340336	0.714894421648444	1	61.353641115407
HNRNPA0	189	2323185.5	0.1	0.1187	0.582326309739905	0.539443992938838	1	53.6711709400501
FMR1	187	2497583.5	0.1	0.1187	0.712944815350221	-0.832043198866554	-1	65.7098647536207
PPIL4	193	2546091	0.1	0.1187	0.729054424349474	-0.792192269652404	-1	67.194636373784
PUF60	178	2390327.5	0.1	0.1187	0.797862363851634	-0.76462183632026	-1	73.5364461482772
SF1	188	2291375	0.1	0.1187	0.850260596168577	-0.903071759934928	-1	78.3658252036306
HNRNPL	189	2700140.5	0.1	0.1187	0.701322725752387	-0.674844323839675	-1	64.6386935785375
DNAJC2	187	2362783.5	0.1	0.1187	1.08498901652501	-1.00700927170285	-1	100
DDX27	188	2720215	0.1	0.1187	0.773662198504939	-0.739166584536047	-1	71.3059935834943
LIN28B	187	2381174.5	0.1	0.1187	0.73978794770945	0.754924000134753	1	68.1839112140357
AARS	190	2558474.5	0.1	0.1187	0.781799002890979	-0.771156120845691	-1	72.0559370633003
CELF1	189	2624217	0.1	0.1187	0.728491728442898	-0.556695059795473	-1	67.1427744749072
BCCIP	181	2257123.5	0.1	0.1187	0.712604148930639	-0.650188350379846	-1	65.6784666090871
FASTKD2	190	2600868.5	0.1	0.1187	0.723246383675207	-0.695239015790424	-1	66.6593276668933
PSIP1	187	2369397	0.1	0.1187	0.507075808788598	0.462306593872298	1	46.7355706892459
PUS1	193	2635010	0.1	0.1187	0.762494277169847	-0.697461285816391	-1	70.2766816582122
HNRNPC	196	2637351	0.1	0.1187	0.701668421889005	-0.632117853676891	-1	64.6705552961543
PCBP2	197	2820363.5	0.1	0.1187	0.675372953127849	-0.723387126392398	-1	62.2469852543694
EIF3D	185	2480680.5	0.1	0.1187	0.766127316899488	0.891298925000507	1	70.6115274192576
UCHL5	197	2638131.5	0.1	0.1187	0.58318963515369	-0.538846597105056	-1	53.7507409080992
RBM39	192	2328508.5	0.1	0.1187	0.679237714382238	0.667101568104666	1	62.6031880541699
FTO	192	2527598	0.1	0.1187	0.806496922557061	-0.813693545072459	-1	74.3322660666283
TIA1	196	2357866	0.1	0.1187	0.563216766304704	0.592313489256125	1	51.9099048678456
EIF4G1	188	2418808	0.1	0.1187	0.848906652605378	-0.869334054969004	-1	78.2410365152127
XRCC5	190	2423827	0.1	0.1187	0.649932840314763	0.697203930151473	1	59.902250660229
ABCF1	198	2819229	0.1	0.1187	0.785579812653775	-0.689473937717308	-1	72.4044023201104
PUM1	192	2523676	0.1	0.1187	0.850429093845616	-0.850910446933007	-1	78.3813551006593
HNRNPM	179	2273718	0.1	0.1187	0.709061082132702	-0.640958853547925	-1	65.3519133680888
NUFIP2	182	2307175.5	0.1	0.1187	0.699082412248567	-0.677123468878066	-1	64.4322109810458
SAFB2	187	2495276.5	0.1	0.1187	0.800844502508579	0.88030833828869	1	73.8113004197514
EIF4B	197	2707272.5	0.1	0.1187	0.57376731803243	-0.629111666745006	-1	52.8823157924757
BOP1	190	2511200.5	0.1	0.1187	0.947005803692085	-0.669238746468901	-1	87.2825244558831
STAU1	194	2685014.5	0.1	0.1187	0.692787306379874	-0.549778077735516	-1	63.8520110183905
SUPV3L1	193	2550503.5	0.1	0.1187	0.608282023022862	-0.601705471143519	-1	56.0634267958824
HNRNPAB	185	2449454	0.1	0.1187	0.760450644323194	0.772597235655429	1	70.0883264937334
FXR1	189	2750885	0.1	0.1187	0.605720422386169	-0.572293278707135	-1	55.8273321813123
PRPF6	193	2747824	0.1	0.1187	0.661372684984993	-0.675222734074374	-1	60.9566248977554
RTF1	191	2546761.5	0.1	0.1187	0.807048327973926	-0.807524593125562	-1	74.383087356841
RPS3A	183	2272351	0.1	0.1187	0.79957556401886	-0.733671428890513	-1	73.6943463796282
G3BP1	197	2739855.5	0.1	0.1187	0.692000895929961	-0.585211097535515	-1	63.779530058866
MATR3	192	2568391.5	0.1	0.1187	0.57604141449167	0.578050428100076	1	53.0919120579313
HNRNPA2B1	193	2703593.5	0.1	0.1187	0.661636977134824	-0.523151638917993	-1	60.9809838678284
AKAP8L	194	2419471.5	0.1	0.1187	0.568911835196554	-0.571528170336662	-1	52.434801323488
UPF2	182	2273826.5	0.1	0.1187	0.723605237261366	-0.710550402504788	-1	66.6924020649464
EXOSC9	193	2366587	0.1	0.1187	0.6425929034218	-0.556921357976312	-1	59.2257519324841
SRFBP1	195	2428868	0.1	0.1187	0.644825077428539	-0.701312177907519	-1	59.4314843383189
UTP3	187	2479302	0.1	0.1187	0.871955222509084	-0.707241015763084	-1	80.3653501767026
KIF1C	195	2732081.5	0.1	0.1187	0.75536565106553	-0.665319892619929	-1	69.6196587763449
NSUN2	196	2500192	0.1	0.1187	0.831861218612845	-0.602941772886225	-1	76.6700128704641
EWSR1	192	2377553	0.1	0.1187	0.561131358525428	0.583569089510002	1	51.7176994401855
GRSF1	192	2574432	0.1	0.1187	0.731611471119305	0.784679850011465	1	67.4303112728739
MAGOH	183	2456646	0.1	0.1187	0.670313697594297	-0.621986161196255	-1	61.7806897014655
ZRANB2	184	2396002.5	0.1	0.1187	0.81189644309879	0.993349138311465	1	74.8299227672484
DDX55	192	2504719	0.1	0.1187	0.90615968421446	-0.863645743289484	-1	83.5178670394932
LARP4	189	2613603.5	0.1	0.1187	0.748574262154923	-0.777219179993917	-1	68.9937179781276
SSB	189	2536758.5	0.1	0.1187	0.76408430255824	0.754299781418153	1	70.4232292604623
PES1	194	2502439.5	0.1	0.1187	0.576389390886152	0.573911971161439	1	53.1239839396907
RBM17	186	2435165	0.1	0.1187	0.826352776538577	0.928527937589612	1	76.1623172172943
SSRP1	196	2770213.5	0.1	0.1187	0.809871653403579	0.753070031197957	1	74.6433043163357
RAVER1	190	2637741.5	0.1	0.1187	0.787911691295204	0.860849256828532	1	72.6193241862227
U2AF2	189	2503570.5	0.1	0.1187	0.557412172996487	0.568952202765517	1	51.374913893761
DAZAP1	190	2609285	0.1	0.1187	0.887958105255625	-0.799346925282323	-1	81.8402851763025
TFIP11	196	2579652.5	0.1	0.1187	0.734682672621956	-0.571744311272234	-1	67.7133741846522
TRA2A	197	2436881	0.1	0.1187	0.621164799440447	0.673218318438719	1	57.2507914808122
RCC2	190	2335240.5	0.1	0.1187	0.536046679138934	0.571282967699562	1	49.4057240188274
SERBP1	181	2414151	0.1	0.1187	0.799486554794045	-0.710488055133782	-1	73.6861426813917
TIAL1	188	2424496	0.1	0.1187	0.794658299403652	0.85452983066892	1	73.2411376797875
NUSAP1	195	2401987	0.1	0.1187	0.659914006360383	0.771089847079417	1	60.8221831105673
SNRNP200	195	2685199	0.1	0.1187	0.736507689659532	-0.769141541710869	-1	67.8815802226655
NAA15	194	2670580	0.1	0.1187	0.952050821411649	-0.994878015993814	-1	87.7475077545825
RBM22	194	2759353	0.1	0.1187	0.652702735832677	0.665268334356738	1	60.1575431540448
METAP2	192	2593141.5	0.1	0.1187	0.676763424221749	0.710394857537616	1	62.375140569559
SART3	187	2367575.5	0.1	0.1187	0.948400592937614	0.896617395418412	1	87.4110777614268
HLTF	192	2404398	0.1	0.1187	0.831598592603618	0.959705364388849	1	76.6458074632917
EIF4A3	188	2495071	0.1	0.1187	0.73782576592445	-0.624100982666956	-1	68.0030631358419
APOBEC3C	183	2524504.5	0.1	0.1187	0.732892667316732	0.77991820539301	1	67.5483950670795
GPKOW	196	2622617.5	0.1	0.1187	0.784456908495583	0.813372272826343	1	72.3009078016324
AATF	193	2792682.5	0.1	0.1187	0.793491634515248	-0.757469053461733	-1	73.1336098734562
PKM	186	2243313.5	0.1	0.1187	0.691373178532281	-0.624064361881063	-1	63.7216753351665
CCAR2	178	2162991	0.1	0.1187	0.872312487752398	-0.786701162493702	-1	80.3982781822283
HNRNPUL1	184	2132739	0.3	0.3127	0.830717055782287	-0.80386200845551	-1	41.7647249254633
STIP1	190	2277738.5	0.3	0.3127	0.773128816661379	0.899002857794941	1	38.8694467449021
SUGP2	189	2470765	0.3	0.3127	0.949649923128461	-0.888067424979712	-1	47.7441356703552
TRIM56	195	2291853.5	0.3	0.3127	0.890773331502122	0.907415729131355	1	44.784084908538
YBX3	188	2345935	0.3	0.3127	0.856135219980828	-0.636592230095051	-1	43.0426361329835
PA2G4	193	2291888.5	0.3	0.3127	0.738063089166238	0.882495817652583	1	37.1064993575191
RECQL	195	2431285.5	0.3	0.3127	0.594245779421125	0.64339604718622	1	29.8760105416028
PHF6	190	2279980.5	0.3	0.3127	0.687162968344926	0.711791407964619	1	34.5474697457183
RBFOX2	183	2083693.5	0.3	0.3127	0.815866624179193	0.894192386567988	1	41.01811188001
FUBP3	187	2288082.5	0.3	0.3127	0.707602113640744	-0.718361896040242	-1	35.5750582309306
SMNDC1	196	2323410	0.3	0.3127	0.586409084847591	-0.459334449808077	-1	29.4820167131262
FAM120A	197	2649518	0.3	0.3127	0.821334264186462	-0.838013620095552	-1	41.2930002782986
DDX52	193	2355079.5	0.3	0.3127	1.01107383503123	0.741180536114646	1	50.8322542621295
KHSRP	195	2431926	0.3	0.3127	0.650801139015313	-0.705043633326131	-1	32.7193601755977
TUFM	194	2259247	0.3	0.3127	0.931722079280235	1.18907481792123	1	46.8428041500547
TAF15	192	2277706	0.3	0.3127	0.736285625849011	0.916628178612614	1	37.0171364799998
XRN2	193	2237339	0.3	0.3127	0.752206066914987	-0.657695475239108	-1	37.8175447985535
LSM11	184	2195169	0.3	0.3127	0.718040077584897	-0.579321397959264	-1	36.0998322076717
LARP7	194	2545320.5	0.3	0.3127	0.802448692893645	-0.831654736763919	-1	40.3435185208043
CSTF2	183	2198244.5	0.3	0.3127	0.618022265916605	0.563543824293393	1	31.0713855628157
SRSF5	194	2346521.5	0.3	0.3127	0.734587338451023	-0.608534394722096	-1	36.931754212322
CKAP4	195	2354611.5	0.3	0.3127	0.886037469802887	-0.61826200581318	-1	44.5459870390206
IGF2BP2	193	2315968.5	0.3	0.3127	0.650002296969381	0.758659537575767	1	32.6791979830979
NPM1	188	2149516	0.4	0.4126	0.794034516113299	-0.76942008588289	-1	30.4002969890553
RBM34	191	2160363	0.4	0.4126	0.432370634211185	0.399140106506058	1	16.5536830233847
SUB1	195	2242347	0.5	0.5051	0.616252174922447	0.761627236027827	1	18.202785811839
SBDS	187	2180588	0.5	0.5051	0.877602640358365	0.888370132782925	1	25.922525778279
SRP68	192	2172201.5	0.5	0.5051	0.814982191151838	0.889105134664725	1	24.0728501572705
MTPAP	187	2172871	0.5	0.5051	0.801881928265238	0.788551345742964	1	23.6858960999747
AGO1	182	1981582.5	0.6	0.6031	0.892023519128829	0.838406463411976	1	19.5076455300843
UBE2L3	194	1997634	1	1	0.841785471845386	-1.08115605170389	-1	0
