Size	Statistic	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
PABPC1	180	2460670.5	0.1	0.1059	0.814753981035849	-0.683365502511038	-1	58.5392028260342
NELFE	193	2775519	0.1	0.1059	0.909087685389303	-0.801532025975918	-1	66.1307714633232
DDX28	189	2774467	0.1	0.1059	0.717219803708924	-0.582343317556932	-1	50.6900739623508
DDX1	181	2310681.5	0.1	0.1059	0.785470186314647	-0.774779099325001	-1	56.1825696469392
RRP9	188	2450530	0.1	0.1059	0.95810207087527	1.03935805337069	1	70.0752372741545
SBDS	187	2369445	0.1	0.1059	0.886458730624945	-0.76579830896255	-1	64.3096910291227
HSPD1	189	2761019	0.1	0.1059	1.08972885321855	-1.09119948794007	-1	80.6679915766937
CPSF7	176	2159556	0.1	0.1059	1.04865715168031	-0.921532195561819	-1	77.3627186266403
NOL12	196	2860864.5	0.1	0.1059	0.919477899656814	1.03073416318225	1	66.9669309813721
ATP5C1	197	2867117.5	0.1	0.1059	0.798075132998971	-0.761535547126064	-1	57.1969612536217
XRCC6	190	2894557	0.1	0.1059	1.02829295817323	-0.976538519447659	-1	75.7238963858349
SND1	195	2537547.5	0.1	0.1059	1.06973721959352	-0.9426593970622	-1	79.0591513442852
SLTM	186	2495621.5	0.1	0.1059	0.845131142620367	-0.729806884946062	-1	60.9838254426848
KRR1	191	2630297.5	0.1	0.1059	1.23712327014864	-1.30528454722191	-1	92.529656933176
G3BP2	194	2647554.5	0.1	0.1059	0.888228573166196	-0.736634716301097	-1	64.4521203042284
UPF1	186	2700652.5	0.1	0.1059	0.813977446705295	-0.802626870264367	-1	58.4767107007645
ASCC1	191	3008554.5	0.1	0.1059	1.04020413172918	-0.919089406548665	-1	76.6824561309478
QKI	196	2778961.5	0.1	0.1059	0.649595155438901	-0.647224984759586	-1	45.2479346714897
BUD13	191	2672940	0.1	0.1059	0.791945841785608	-0.829509828517643	-1	56.7037023991848
AGO1	182	2189598	0.1	0.1059	1.01113077736473	-0.987609231584135	-1	74.3427582818421
ILF3	194	2512566	0.1	0.1059	0.929029068701913	-0.800597601468813	-1	67.7355677678651
DDX19B	193	2662107.5	0.1	0.1059	0.8164005289422	-0.758629121895256	-1	58.6717098820363
CSTF2T	195	3005360.5	0.1	0.1059	0.957621875103993	-1.02117734067044	-1	70.0365931947984
TRIM56	195	2838889.5	0.1	0.1059	0.955900394149674	-0.967814907466881	-1	69.8980558510985
IGF2BP3	191	2852990.5	0.1	0.1059	0.839532271327676	-0.943475914573406	-1	60.5332524899833
YBX3	188	2516563	0.1	0.1059	1.32995061163156	1.37929158598097	1	100
PARN	187	2461149	0.1	0.1059	0.952112977897772	-0.917495293067862	-1	69.5932609675374
PA2G4	193	2346845.5	0.1	0.1059	1.00273232093932	-0.984931160834387	-1	73.6668868227735
RECQL	195	2654355	0.1	0.1059	0.777846269318463	-0.699311850152163	-1	55.5690297721064
SRP68	192	2685177.5	0.1	0.1059	0.668513121747103	-0.598310587060938	-1	46.770370800665
FUS	189	2783217	0.1	0.1059	0.870095902189433	-0.868060444008204	-1	62.9928813477924
RBFOX2	183	2342129	0.1	0.1059	0.734521410287414	-0.798250674685216	-1	52.0824324494493
AKAP1	195	2793721	0.1	0.1059	0.893410697360701	0.936119074753448	1	64.8691552524388
U2AF1	182	2551495.5	0.1	0.1059	0.867605485717177	-0.811456601339233	-1	62.7924633984058
DHX30	197	2822465	0.1	0.1059	0.726472564351617	-0.670356181211934	-1	51.4346961309049
UBE2L3	194	2450148.5	0.1	0.1059	0.784769325429826	-0.769957516381404	-1	56.126167393378
FUBP3	187	2525446.5	0.1	0.1059	0.845950741200439	-0.739356844663953	-1	61.0497831925504
FKBP4	197	2541540.5	0.1	0.1059	1.31332549343148	1.36821684378746	1	98.6620823725308
CPSF6	196	2720457.5	0.1	0.1059	0.723719498743197	-0.734641664216087	-1	51.2131413147071
RBM15	194	2741363.5	0.1	0.1059	0.773443721878444	-0.736656219129043	-1	55.2147317902887
CCAR1	190	2524557	0.1	0.1059	0.633415525640068	-0.664820272520798	-1	43.9458680243076
AUH	191	2841780	0.1	0.1059	0.946425362179317	-0.953539930089677	-1	69.135546247172
GEMIN5	193	2758342	0.1	0.1059	0.80100875091999	-0.730605347195154	-1	57.4330461392481
NONO	196	2832848	0.1	0.1059	0.977305548162995	-1.04579761609744	-1	71.6206500924421
SMNDC1	196	2795529	0.1	0.1059	0.732767687529092	-0.727571729510128	-1	51.9413004247735
BCLAF1	192	2778705	0.1	0.1059	0.816539046850844	-0.832184421591344	-1	58.682857204387
ZC3H8	194	2771846.5	0.1	0.1059	0.696053094567515	-0.752563647376433	-1	48.986668733288
SF3A3	197	2735792	0.1	0.1059	0.757325489889984	-0.802427551857396	-1	53.9176061734077
DKC1	190	2863060.5	0.1	0.1059	1.045665596776	1.18734324905868	1	77.1219712231122
FIP1L1	188	2682828.5	0.1	0.1059	0.75220538548553	-0.694830340383358	-1	53.5055623097335
PTBP1	194	2905566.5	0.1	0.1059	0.828536709065558	-0.891668015811348	-1	59.6483771827899
GRWD1	194	2632499.5	0.1	0.1059	1.1549823414427	-1.05825629466004	-1	85.9193101597114
HNRNPK	194	2573968.5	0.1	0.1059	0.855050590417982	-0.839120971089646	-1	61.7820997107815
PPIG	199	2848780	0.1	0.1059	0.938529651796526	-0.946993799068903	-1	68.5001336157914
SUPT6H	192	2511844	0.1	0.1059	1.14926147790397	1.24126105182873	1	85.4589197985298
SFPQ	188	2582731	0.1	0.1059	0.874132757036845	-0.770905795889234	-1	63.3177499709738
PCBP1	196	2680901.5	0.1	0.1059	0.934056737032231	0.979005197039793	1	68.1401727759768
EIF2S1	198	2759443	0.1	0.1059	0.682906339532907	-0.684371776352354	-1	47.9286747332972
HNRNPA0	189	2602256	0.1	0.1059	0.85290277917677	-0.836346592423214	-1	61.6092531490001
FMR1	187	2443595.5	0.1	0.1059	0.718610072430694	-0.729736387796109	-1	50.8019567777022
PPIL4	193	2528049.5	0.1	0.1059	0.896786307943631	-0.954503284379961	-1	65.1408097963657
PUF60	178	2529120.5	0.1	0.1059	0.96522577484954	-0.912248647569454	-1	70.6485221678524
RBM34	191	2591516.5	0.1	0.1059	0.764066023885424	-0.655486714295647	-1	54.4600552039963
KHSRP	195	2358128.5	0.1	0.1059	0.969367897807771	-0.808289802571708	-1	70.9818623134241
SF1	188	2510211.5	0.1	0.1059	1.00045249514181	-0.909218583080672	-1	73.483416300318
HNRNPL	189	2714434.5	0.1	0.1059	0.796751224477443	-0.777496342257321	-1	57.0904188202512
DDX27	188	2658780	0.1	0.1059	1.08463826644438	1.08103357367867	1	80.2583231642739
LIN28B	187	2645876	0.1	0.1059	0.790517571073011	-0.618720659128187	-1	56.5887613479283
AARS	190	2538221	0.1	0.1059	0.745535549412967	-0.670838753115684	-1	52.9688027422876
TUFM	194	2390504.5	0.1	0.1059	1.00003576910421	-0.872497836218513	-1	73.4498799906915
CELF1	189	2583089.5	0.1	0.1059	0.903858894320079	-0.72329546353336	-1	65.7099809668181
BCCIP	181	2523163.5	0.1	0.1059	0.683755595474145	-0.566932678901986	-1	47.9970191793542
FASTKD2	190	2491314	0.1	0.1059	0.816623572122795	-0.81962395387642	-1	58.6896594327952
PSIP1	187	2620333	0.1	0.1059	0.760214635563792	-0.816989519896817	-1	54.1501121248719
TAF15	192	2508777.5	0.1	0.1059	0.9788278950682	-0.941432734023343	-1	71.7431619889041
PUS1	193	2834103	0.1	0.1059	0.847993626890359	-0.765554268784924	-1	61.214185799651
MTPAP	187	2662810.5	0.1	0.1059	0.885138660603055	-0.71835851416827	-1	64.2034575016058
HNRNPC	196	3052304	0.1	0.1059	0.821899332778636	-0.818598086466164	-1	59.1142298385396
PCBP2	197	2987082.5	0.1	0.1059	0.777118694244652	-0.803459413165611	-1	55.5104776761247
EIF3D	185	2794254	0.1	0.1059	1.2443494083757	-1.46780430446803	-1	93.1111852926231
UCHL5	197	2888538.5	0.1	0.1059	0.624343154859724	-0.668290234155889	-1	43.2157628518884
RBM39	192	2727771.5	0.1	0.1059	0.81889255758196	-0.833131142808303	-1	58.8722575716928
FTO	192	2693294	0.1	0.1059	0.780755237545229	-0.631043567482374	-1	55.803130956922
TIA1	196	2731821	0.1	0.1059	0.722277689906707	-0.674049018124551	-1	51.0971107737771
EIF4G1	188	2542898	0.1	0.1059	1.01603646433088	1.11385274691253	1	74.7375467572002
XRCC5	190	2838188	0.1	0.1059	0.975796062121131	-0.975051828331782	-1	71.4991731826527
XRN2	193	2813653	0.1	0.1059	0.718537556195763	-0.706151325583953	-1	50.7961209846676
ABCF1	198	2817560.5	0.1	0.1059	0.768492138169317	-0.722850493282439	-1	54.8162497435085
PUM1	192	2427980	0.1	0.1059	1.06406119746403	1.31741092384711	1	78.6023696258303
HNRNPM	179	2358016.5	0.1	0.1059	1.03232763406559	-0.911531352123703	-1	76.0485896561353
NUFIP2	182	2410146.5	0.1	0.1059	0.944051695625401	-0.683078686534202	-1	68.9445238263989
LSM11	184	2505047	0.1	0.1059	0.87669053263367	-0.706841077874853	-1	63.5235886914519
SAFB2	187	2705426	0.1	0.1059	0.788320018436711	0.893067666922914	1	56.4119118137467
EIF4B	197	2949189	0.1	0.1059	0.658210940172335	-0.612604401313253	-1	45.9412957730839
BOP1	190	2678623.5	0.1	0.1059	0.879784293580454	-0.691503477403684	-1	63.7725611953502
STAU1	194	2789772.5	0.1	0.1059	0.848436372676372	-0.853892238506146	-1	61.2498160661229
SUPV3L1	193	2767771	0.1	0.1059	0.773183642489467	-0.735560889182884	-1	55.1938017256199
HNRNPAB	185	2567748.5	0.1	0.1059	0.832479928516102	-0.795408851862977	-1	59.965710434101
FXR1	189	2875063	0.1	0.1059	0.939169463652278	-0.844145916631216	-1	68.5516229074626
PRPF6	193	2660152.5	0.1	0.1059	0.849844336731294	-0.767324168761212	-1	61.3631229253735
RTF1	191	2756674.5	0.1	0.1059	1.07673983274453	-0.976831682680813	-1	79.6226913721114
RPS3A	183	2386230	0.1	0.1059	1.17481328805672	-1.13807291458568	-1	87.5152189962669
G3BP1	197	2738215.5	0.1	0.1059	0.774319407711178	-0.716785641348157	-1	55.2852031997331
MATR3	192	2777365.5	0.1	0.1059	0.838286150167421	-0.912053968517213	-1	60.4329700471036
HNRNPA2B1	193	2719717.5	0.1	0.1059	0.750307983603131	-0.709709063391638	-1	53.3528676104054
AKAP8L	194	2920183.5	0.1	0.1059	0.808310226710366	-0.86225659063412	-1	58.0206373400394
UPF2	182	2530564.5	0.1	0.1059	1.01659793565758	-0.933395201638365	-1	74.7827315418302
EXOSC9	193	2575417.5	0.1	0.1059	0.650222803195316	-0.606512184873772	-1	45.2984450490426
SRFBP1	195	2780282	0.1	0.1059	0.838181088083924	-0.766641057677201	-1	60.4245151049012
UTP3	187	2610904	0.1	0.1059	0.782995803141147	-0.730306433252067	-1	55.9834419881101
KIF1C	195	2602114.5	0.1	0.1059	0.91530679647625	-0.766173531554495	-1	66.6312586328145
NSUN2	196	2834354.5	0.1	0.1059	0.75454219061458	-0.779021891880302	-1	53.6936182824183
EWSR1	192	2649498.5	0.1	0.1059	0.658882855729681	-0.543508385330144	-1	45.9953686318465
GRSF1	192	2790056.5	0.1	0.1059	1.00800034659457	-1.056698059644	-1	74.0908347491155
MAGOH	183	2811456	0.1	0.1059	1.21333004613759	-1.13660892125519	-1	90.6148811441797
ZRANB2	184	2523218.5	0.1	0.1059	0.858968284302068	0.733939607727019	1	62.0973787748738
DDX55	192	2510635.5	0.1	0.1059	0.769595545544926	0.805825755835408	1	54.9050471980794
LARP4	189	2770159.5	0.1	0.1059	0.902560030248596	-0.91636307889637	-1	65.6054540024976
CSTF2	183	2450464	0.1	0.1059	0.933182809177059	-0.927526579791438	-1	68.0698428409652
SSB	189	2570735	0.1	0.1059	0.788512764909703	0.877698817261143	1	56.4274232164775
PES1	194	2557628	0.1	0.1059	0.893422122401028	-1.04381671713082	-1	64.8700746902837
RBM17	186	2594448	0.1	0.1059	0.993073853348929	1.09136879143355	1	72.8896151133027
SSRP1	196	2608641	0.1	0.1059	0.98418841854587	1.16220026513713	1	72.1745537400438
RAVER1	190	2954516	0.1	0.1059	0.784733864504419	-0.813321975604604	-1	56.1233136514306
U2AF2	189	2902983	0.1	0.1059	0.935034845103277	-0.990055969256991	-1	68.2188866842975
SRSF5	194	2722018	0.1	0.1059	0.883198325895124	-0.894057812233362	-1	64.0473077541159
DAZAP1	190	2527198	0.1	0.1059	1.12750466973597	1.28020050184523	1	83.7080259513336
TFIP11	196	2702166	0.1	0.1059	0.819409086020196	-0.802152932968245	-1	58.9138255469871
TRA2A	197	2596904	0.1	0.1059	0.667572254441334	-0.637397841313102	-1	46.6946538681086
RCC2	190	2869471.5	0.1	0.1059	0.889128585701957	-0.916194997108407	-1	64.5245494215464
SERBP1	181	2464150	0.1	0.1059	0.818282707905661	0.937160811518208	1	58.8231795066705
TIAL1	188	2573192	0.1	0.1059	0.857038566613833	-0.834457638963582	-1	61.9420834392223
NUSAP1	195	2799337.5	0.1	0.1059	0.808819041298069	-0.896404600316995	-1	58.0615845379967
SNRNP200	195	2742351	0.1	0.1059	0.948909711228454	-0.92929735045358	-1	69.335475916581
RBM22	194	2797991	0.1	0.1059	0.703494706436941	-0.639209343123087	-1	49.5855374797875
CKAP4	195	2828829	0.1	0.1059	0.902986864787654	-0.887014008581883	-1	65.6398038006131
METAP2	192	2766150.5	0.1	0.1059	0.814232858193107	-0.862879910044572	-1	58.497265112931
IGF2BP2	193	2692275.5	0.1	0.1059	0.860207671961223	-0.989168976898772	-1	62.1971193347
SART3	187	2557053	0.1	0.1059	1.05749442049345	1.10524603752261	1	78.0739038092954
HLTF	192	2719278	0.1	0.1059	0.83247523390216	-0.824807234771392	-1	59.9653326318699
EIF4A3	188	2787187.5	0.1	0.1059	1.28237024286332	-1.27386850533375	-1	96.1709376540727
APOBEC3C	183	2557594.5	0.1	0.1059	0.915395021787241	1.08496890258464	1	66.638358624366
GPKOW	196	2790964	0.1	0.1059	0.81247745511729	-0.808414375239	-1	58.3559978635686
AATF	193	2498447	0.1	0.1059	0.691577136297888	-0.726116643162287	-1	48.6264629653241
PKM	186	2653099	0.1	0.1059	0.790391633217826	-0.782144285178773	-1	56.5786264138851
CCAR2	178	2324215	0.1	0.1059	0.930973663279008	-0.864165695204635	-1	67.892060331206
XPO5	191	2302258.5	0.3	0.316	0.946600752887651	-0.949066243070921	-1	32.0574164278679
PHF6	190	2434196	0.5	0.5184	0.788414784575598	-0.679213723563273	-1	11.5375454826795
NPM1	188	2286961	0.5	0.5184	0.758189581084821	-0.758496634447686	-1	10.8257782850757
DDX52	193	2366384	0.5	0.5184	0.901899843688565	1.01905533730423	1	14.209982163524
ILF2	190	2247966	0.7	0.7145	0.952643133499002	-0.95369617977176	-1	4.44995734306515
NCBP2	188	2247064	0.7	0.7145	0.843441854267298	-0.791265995606177	-1	3.13416420487446
NAA15	194	2355755	0.7	0.7145	1.16735507474524	-1.13067038410727	-1	7.03707446263622
SUGP2	189	1894611	0.8	0.8	1.42411983787592	1.42636834148689	1	4.36146020697632
FAM120A	197	2169622.5	0.8	0.8	0.974382318168091	-1.16769755705749	-1	0.764451818721503
DNAJC2	187	2023066	0.8	0.8	1.29467230234761	1.31457721788266	1	3.32613659991607
LARP7	194	2082217.5	0.8	0.8	0.878802150490264	-0.874951189389943	-1	0
