Size	Statistic	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
YBX3	188	2463760	0.1	0.118	1.3537585234871	-1.07844947335936	-1	100
PARN	187	2287797	0.1	0.118	0.848732195718123	0.765238339038237	1	61.4280380358915
PA2G4	193	2368433.5	0.1	0.118	0.96464081794668	-0.803197539300692	-1	70.280691297876
FUS	189	2628891.5	0.1	0.118	0.906892918624842	-0.887294165379559	-1	65.8701296030251
AKAP1	195	2741884	0.1	0.118	0.896454269901741	0.853890653817248	1	65.0728658974221
DHX30	197	2411978.5	0.1	0.118	0.941144889742467	-0.798623340647475	-1	68.4861629749508
UBE2L3	194	2384693.5	0.1	0.118	0.962765886581294	-0.982287452030986	-1	70.1374912757496
FUBP3	187	2506439.5	0.1	0.118	1.24468559316091	-0.981374140202923	-1	91.669430505848
FKBP4	197	2578157.5	0.1	0.118	1.09130720822675	-0.987771204683041	-1	79.9549813682518
CPSF6	196	2351118	0.1	0.118	0.78678987111197	0.876727735740759	1	56.6971223245626
RBM15	194	2615986.5	0.1	0.118	0.840682549721594	-0.773476082340378	-1	60.8132371391258
CCAR1	190	2359103.5	0.1	0.118	0.800488603715046	-0.925681928342505	-1	57.7433786559039
AUH	191	2582518.5	0.1	0.118	1.07002628320598	1.1331813480388	1	78.3296264405424
GEMIN5	193	2487539.5	0.1	0.118	1.04695998603867	-0.78294470683201	-1	76.5679116782241
NONO	196	2689432	0.1	0.118	0.919149218236268	-1.01303744112883	-1	66.8062184689682
SMNDC1	196	2638046	0.1	0.118	0.81843353722838	-0.808916640406775	-1	59.113943426225
BCLAF1	192	2458853	0.1	0.118	0.879411965050333	-0.791675263429506	-1	63.771240420958
ZC3H8	194	2596321	0.1	0.118	0.817376744688315	-0.792339756103816	-1	59.0332296902908
XPO5	191	2669850.5	0.1	0.118	0.971621820636825	-0.860549183877887	-1	70.8138733429095
DKC1	190	2557000.5	0.1	0.118	1.17463170619373	1.37675722803123	1	86.318984964775
FIP1L1	188	2546430.5	0.1	0.118	0.907712599379248	1.00942901076827	1	65.9327336558105
PTBP1	194	2695946.5	0.1	0.118	0.912078125993897	0.899823184432021	1	66.2661557316009
GRWD1	194	2561964.5	0.1	0.118	1.11342568353982	1.26075363433012	1	81.6443051550902
HNRNPK	194	2715877	0.1	0.118	0.98263919220115	-0.910980287389385	-1	71.6553376657715
PPIG	199	2751316	0.1	0.118	1.08226195542808	-1.03181322267211	-1	79.264139866092
SUPT6H	192	2632375.5	0.1	0.118	0.950255072961294	-0.770232226269672	-1	69.1819636120285
SFPQ	188	2454037	0.1	0.118	0.865705052599015	0.831352330260332	1	62.7243593443749
PCBP1	196	2586892.5	0.1	0.118	0.975484279117271	-0.823679576460986	-1	71.1088730160035
EIF2S1	198	2569304	0.1	0.118	0.700721639419097	-0.686720062337471	-1	50.1235629344189
HNRNPA0	189	2417882	0.1	0.118	0.921095011806585	0.927925506555641	1	66.9548306728424
FMR1	187	2320700	0.1	0.118	0.909318293309666	-0.970471797171017	-1	66.0553703616703
PPIL4	193	2399650	0.1	0.118	1.113361350379	-0.912905276312783	-1	81.6393916365357
PUF60	178	2500486.5	0.1	0.118	1.27145880657956	-0.913029361751296	-1	93.7142652260561
RBM34	191	2405876	0.1	0.118	0.99470339648212	-0.79753729077778	-1	72.5767550316908
SF1	188	2356108	0.1	0.118	1.1218670403488	1.32451309455898	1	82.2890234120569
HNRNPL	189	2570911.5	0.1	0.118	0.877928621618584	0.904771062806797	1	63.6579483740228
DDX27	188	2725336	0.1	0.118	1.12222558113392	1.19781511409748	1	82.3164073735772
LIN28B	187	2425130.5	0.1	0.118	0.79839063406956	0.777806562068741	1	57.5831438306721
AARS	190	2501856	0.1	0.118	1.00835372368731	-0.654826780030343	-1	73.6193143455435
CELF1	189	2590805	0.1	0.118	0.871268804769866	-0.766685434946901	-1	63.1492972640668
BCCIP	181	2285826.5	0.1	0.118	0.747864241607063	0.805605108467215	1	53.7241329611663
FASTKD2	190	2715218	0.1	0.118	0.989227820066148	-0.812463413783003	-1	72.1585516358769
TAF15	192	2540649	0.1	0.118	1.2520781407356	1.40010630743323	1	92.234044760967
PUS1	193	2581140	0.1	0.118	0.951859374766015	-0.90783306815452	-1	69.3044939927001
PCBP2	197	2821942	0.1	0.118	0.841119131711141	-0.845419479070304	-1	60.8465815866706
EIF3D	185	2760704	0.1	0.118	1.18852644190478	-1.12221941206201	-1	87.3802112571068
UCHL5	197	2735202.5	0.1	0.118	0.717811059138253	-0.691574284924298	-1	51.4287868626603
FTO	192	2623082.5	0.1	0.118	0.80847214235703	0.900045316917542	1	58.3531305280449
EIF4G1	188	2461553.5	0.1	0.118	1.17342273233698	1.37332165859973	1	86.2266482071567
XRCC5	190	2603967.5	0.1	0.118	1.02313925263467	0.955415930258929	1	74.7485759875968
XRN2	193	2434073	0.1	0.118	0.869586831177666	-0.881842569735356	-1	63.0208346120114
ABCF1	198	2892665.5	0.1	0.118	0.984137443098096	1.07687405813546	1	71.769768287369
PUM1	192	2460235.5	0.1	0.118	1.04330141273511	-0.883933299462039	-1	76.2884839681252
HNRNPM	179	2246600.5	0.1	0.118	1.0346815273646	1.19008648027577	1	75.6301303885899
NUFIP2	182	2470036.5	0.1	0.118	1.0179192451248	1.17771858705892	1	74.3498919585636
SAFB2	187	2532374.5	0.1	0.118	0.927705100958431	0.954088579599877	1	67.4596837732158
EIF4B	197	2489785	0.1	0.118	0.74514511984632	-0.829760140926037	-1	53.5164569344639
BOP1	190	2501676	0.1	0.118	1.05811338660072	1.24444988953534	1	77.4197653709811
STAU1	194	2869973	0.1	0.118	0.890368926717079	-0.784677941979704	-1	64.6080908689712
SUPV3L1	193	2652784	0.1	0.118	0.754245069710251	-0.723350294658583	-1	54.2114759873863
HNRNPAB	185	2542852	0.1	0.118	1.07871408498536	1.20542905667894	1	78.9931672132911
FXR1	189	2556198.5	0.1	0.118	0.924838691614284	0.976696627053698	1	67.2407584892916
PRPF6	193	2653310	0.1	0.118	0.912137465996167	0.902295194803676	1	66.2706878919749
RTF1	191	2606419.5	0.1	0.118	1.19672866703609	-1.14865068212068	-1	88.0066655593674
RPS3A	183	2437799	0.1	0.118	1.28758977757854	-1.22502239508801	-1	94.9462865398076
G3BP1	197	2777257.5	0.1	0.118	0.868494630467829	-0.809018644802647	-1	62.937416536714
MATR3	192	2484792.5	0.1	0.118	0.803666694586154	0.71429700263524	1	57.9861089720449
HNRNPA2B1	193	2683176	0.1	0.118	0.844374999593715	0.836136905811987	1	61.0952522107974
AKAP8L	194	2605303	0.1	0.118	0.904265719753339	-0.831281223989962	-1	65.6694742918626
EXOSC9	193	2409566	0.1	0.118	0.704670764566933	-0.645362542630749	-1	50.4251818731122
SRFBP1	195	2407297.5	0.1	0.118	0.867967815745053	0.760360707408517	1	62.897180461223
UTP3	187	2445021	0.1	0.118	1.09923308380644	1.30068122796722	1	80.560329158223
KIF1C	195	2773164.5	0.1	0.118	0.857168814813345	-0.804736083452738	-1	62.0723944445646
NSUN2	196	2466388.5	0.1	0.118	0.815412481812566	-0.767715713502076	-1	58.8832068721427
EWSR1	192	2441397.5	0.1	0.118	0.836362979923812	0.937516206368014	1	60.4833250676554
GRSF1	192	2732173	0.1	0.118	1.04966653984173	1.0880201691545	1	76.7746278128192
MAGOH	183	2374025	0.1	0.118	1.11266353526276	-1.17133052304366	-1	81.5860952109005
ZRANB2	184	2480533.5	0.1	0.118	0.88948260025123	-0.874383234883295	-1	64.5403966739387
DDX55	192	2430022	0.1	0.118	1.20832645156772	-1.17567281204289	-1	88.8924595847961
LARP4	189	2660482	0.1	0.118	1.17315778605228	-1.22359146401368	-1	86.2064126323877
CSTF2	183	2244261.5	0.1	0.118	0.956646034790682	-0.842251088123115	-1	69.6700806131485
SSB	189	2548059	0.1	0.118	0.945008118689901	-0.683904742737725	-1	68.7812214933401
PES1	194	2500563	0.1	0.118	1.2209971746226	-1.34937527309932	-1	89.8602005140458
RBM17	186	2581263	0.1	0.118	0.961945957434994	1.04638604528956	1	70.0748682517499
SSRP1	196	2826622.5	0.1	0.118	0.92083690100793	0.984435387394338	1	66.9351171661185
RAVER1	190	2573935	0.1	0.118	0.872874229161345	-0.825712168399744	-1	63.2719133835827
U2AF2	189	2560624.5	0.1	0.118	0.901138654984317	-0.897174762144654	-1	65.4306411524837
SRSF5	194	2592378.5	0.1	0.118	1.00471894808259	-0.96970359109986	-1	73.3417042118442
DAZAP1	190	2521955	0.1	0.118	1.27471545572819	1.48045459635417	1	93.9629955202692
TFIP11	196	2617430	0.1	0.118	0.920871176811999	0.969713658216997	1	66.9377350197592
RCC2	190	2507833.5	0.1	0.118	0.961136611925051	-0.927839748709006	-1	70.0130535650517
SERBP1	181	2331369.5	0.1	0.118	0.88734052974099	-0.827799791463167	-1	64.3767935948469
TIAL1	188	2422660	0.1	0.118	1.08491316941136	1.14764605114382	1	79.4666293588153
NUSAP1	195	2393564	0.1	0.118	1.04708010037033	-1.0703196979559	-1	76.5770855473417
SNRNP200	195	2641885.5	0.1	0.118	0.944048598038747	-0.928784362027739	-1	68.7079370088983
RBM22	194	2846901.5	0.1	0.118	0.822679095922406	0.835372827620429	1	59.4382028152073
CKAP4	195	2497018.5	0.1	0.118	1.01752954888976	-0.949705601939266	-1	74.3201284640104
METAP2	192	2513528.5	0.1	0.118	0.885699881518576	0.859568002745275	1	64.2514872150568
IGF2BP2	193	2421835.5	0.1	0.118	0.764113301273741	-0.833341883526833	-1	54.9651734316393
SART3	187	2278218	0.1	0.118	1.06410174790821	1.14925045632137	1	77.8771332979178
HLTF	192	2496674.5	0.1	0.118	0.920822005736149	-0.920995061806817	-1	66.9339795227422
EIF4A3	188	2505874	0.1	0.118	1.04846571387021	-1.1110979135491	-1	76.682913359231
APOBEC3C	183	2585475	0.1	0.118	1.13339872895897	1.16269824167631	1	83.1697692860754
PKM	186	2364686	0.1	0.118	1.12194349890555	0.752396591982579	1	82.2948630215593
CCAR2	178	2316438.5	0.1	0.118	1.0447404806346	-0.907756872032175	-1	76.3983944207705
DDX6	187	2362755	0.3	0.3177	0.911608838568967	-1.02038733674718	-1	33.9626113399706
SUGP2	189	2380326.5	0.3	0.3177	1.27053304585062	-1.18849453561787	-1	48.6712201742587
RECQL	195	2497953	0.3	0.3177	0.776139841041512	0.74849884723894	1	28.4111315194946
SRP68	192	2376049	0.3	0.3177	0.695832399234906	-0.602688638188725	-1	25.1201560877684
U2AF1	182	2216614	0.3	0.3177	0.876652685816376	-0.963294535566354	-1	32.5301184438144
NCBP2	188	2356065.5	0.3	0.3177	1.13399061218462	-0.920872768146437	-1	43.0757512553877
SF3A3	197	2362091	0.3	0.3177	0.950783677462289	-0.909462226365002	-1	35.5679847579189
FAM120A	197	2458250	0.3	0.3177	1.15350578104726	-1.21292562489489	-1	43.875477156601
DDX52	193	2370901.5	0.3	0.3177	0.788664485425117	0.736708720883393	1	28.9243877760793
KHSRP	195	2371475.5	0.3	0.3177	1.03792584990784	-1.07910382329125	-1	39.1390454483612
TUFM	194	2309197	0.3	0.3177	1.30459584527808	1.41102453363344	1	50.0671037129415
PSIP1	187	2287029	0.3	0.3177	0.762127314478896	0.722355553397047	1	27.836902287227
MTPAP	187	2313502	0.3	0.3177	0.958006165790531	1.00977361106997	1	35.8639602131129
HNRNPC	196	2616700	0.3	0.3177	0.834199605253135	-0.823686853334793	-1	30.7904036428976
LSM11	184	2185128.5	0.3	0.3177	1.13931577009772	1.34440723426034	1	43.2939746661676
LARP7	194	2459120.5	0.3	0.3177	1.01444159519485	-1.04429815721836	-1	38.1766675721118
UPF2	182	2121446	0.3	0.3177	1.01579411542756	1.0629740374436	1	38.2320934549023
NAA15	194	2538063.5	0.3	0.3177	1.00965699586723	-1.12293731053209	-1	37.9805960937579
GPKOW	196	2431205	0.3	0.3177	0.936399504863163	-0.913287137214314	-1	34.9785255799833
SUB1	195	2157278	0.5	0.5026	0.697944655002048	-0.691597956617828	-1	13.7653905950472
GTF2F1	184	2251845.5	0.5	0.5026	1.19820821427089	-0.887531080227835	-1	26.0652826266844
QKI	196	2225156	0.5	0.5026	0.84595803873863	0.927711949484298	1	17.404569594729
PHF6	190	2169938	0.5	0.5026	0.66398148122855	0.724993799742238	1	12.9303440226439
RBFOX2	183	2071844	0.5	0.5026	0.870552080529168	0.921813613645773	1	18.0092589690407
NPM1	188	2251241.5	0.5	0.5026	1.04317251275655	-0.852668906864592	-1	22.2534471364828
DNAJC2	187	2114665.5	0.5	0.5026	1.50027687772184	-1.28438041724687	-1	33.4921916584314
RBM39	192	2405474.5	0.5	0.5026	0.852894991494288	-0.801190771907022	-1	17.5751272304838
TRA2A	197	2297393	0.5	0.5026	0.805000718717154	-0.692749620568454	-1	16.3975591802474
AATF	193	2442900.5	0.5	0.5026	0.917420751921132	-0.747981416918772	-1	19.1616107386358
TIA1	196	2215832	0.9	0.9	0.901579634659934	-0.800950624777916	-1	0
