Size	Statistic	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
KRR1	191	2523340.5	0.1	0.1527	1.00913242284585	-1.0999151139775	-1	76.6327097747077
G3BP2	194	2487391	0.1	0.1527	0.796600381428001	-0.991794002854378	-1	60.4931963876841
UPF1	186	2402168	0.1	0.1527	0.747598480327433	-0.771745335970058	-1	56.7720311764239
QKI	196	2389693.5	0.1	0.1527	0.679428467496549	-0.685574844022561	-1	51.5952548779526
BUD13	191	2393587	0.1	0.1527	0.77593936744429	-0.87677930916038	-1	58.9242154963559
DDX19B	193	2454984	0.1	0.1527	1.00697387446144	0.835945629920086	1	76.4687913353315
CSTF2T	195	2408961	0.1	0.1527	1.04577346784748	-0.848328012341428	-1	79.4152014516014
TRIM56	195	2346693	0.1	0.1527	0.772617795859379	-0.694160996689915	-1	58.6719780045265
IGF2BP3	191	2513509	0.1	0.1527	0.866619084859092	-0.934254113846927	-1	65.8103607730126
PHF6	190	2447733.5	0.1	0.1527	1.12618745619935	-1.02441811735057	-1	85.5217754667513
FUS	189	2480171	0.1	0.1527	0.813670090778932	-0.869921848689365	-1	61.7894564750764
AKAP1	195	2658162.5	0.1	0.1527	0.872420799321467	-0.86410796733651	-1	66.250938333029
U2AF1	182	2210058.5	0.1	0.1527	0.800574492757272	-0.746715238745155	-1	60.7949872262438
DHX30	197	2457378.5	0.1	0.1527	0.699694298692691	0.775123713236514	1	53.1342259041907
CPSF6	196	2420010.5	0.1	0.1527	0.947209540359813	-0.979545581865631	-1	71.9303355624279
RBM15	194	2396550	0.1	0.1527	0.746988673477902	-0.712678012578611	-1	56.7257229315783
GEMIN5	193	2467467.5	0.1	0.1527	0.817361796036555	-0.864395049252709	-1	62.069801622231
NONO	196	2370579	0.1	0.1527	0.826811221913911	-0.798889413545951	-1	62.787383472148
SMNDC1	196	2388606.5	0.1	0.1527	0.658155549079789	-0.762559599837817	-1	49.9798064529627
XPO5	191	2477604.5	0.1	0.1527	0.882695103777477	0.977002017352582	1	67.0311608030335
DKC1	190	2459034.5	0.1	0.1527	0.977965289223881	-1.2060306404181	-1	74.2659025536829
FIP1L1	188	2439726	0.1	0.1527	0.758203617514496	-0.730574040641869	-1	57.57737681965
PTBP1	194	2691985	0.1	0.1527	0.776270141644797	0.773631507599419	1	58.9493342248147
HNRNPK	194	2501671.5	0.1	0.1527	0.831324214178693	0.894582770427324	1	63.1300964983208
SUPT6H	192	2333095	0.1	0.1527	0.930977303371572	-1.02352929355459	-1	70.6976724570188
SFPQ	188	2419942.5	0.1	0.1527	1.07768009100977	-1.17308024234897	-1	81.8381649173782
PCBP1	196	2517541.5	0.1	0.1527	0.899889659493789	-1.18760671714521	-1	68.3369016236458
EIF2S1	198	2650323	0.1	0.1527	0.744100790810668	-0.782986143539511	-1	56.5064194295885
HNRNPA0	189	2432155	0.1	0.1527	0.757415959876334	-0.773255286222632	-1	57.5175627280396
PPIL4	193	2348133.5	0.1	0.1527	0.997190727999108	1.07935587022499	1	75.7258670108733
PUF60	178	2338534.5	0.1	0.1527	0.951304937780317	1.01058813153765	1	72.2413367698339
RBM34	191	2428980.5	0.1	0.1527	0.703197477927495	-0.866264179475513	-1	53.400254535827
SF1	188	2365698	0.1	0.1527	1.31684293275364	1.17763042913152	1	100
HNRNPL	189	2695620	0.1	0.1527	0.771500242324503	0.793991298375408	1	58.5871118821455
DDX27	188	2493840	0.1	0.1527	1.22319793028971	-1.28556866509911	-1	92.888673346326
LIN28B	187	2358175	0.1	0.1527	0.859573056540254	-0.875029400389091	-1	65.2752910130903
AARS	190	2660075.5	0.1	0.1527	0.889317537692176	0.866153044720225	1	67.5340631424075
CELF1	189	2606304	0.1	0.1527	0.994065471453626	-1.00852644106314	-1	75.4885375262592
BCCIP	181	2233693.5	0.1	0.1527	1.11277043025033	-1.07360341672361	-1	84.5028972379738
PSIP1	187	2330481	0.1	0.1527	0.533640625272317	-0.545974600792923	-1	40.52424264118
TAF15	192	2273502.5	0.1	0.1527	1.04879047794383	-0.87479773027907	-1	79.6443107873698
PUS1	193	2462275	0.1	0.1527	0.842104694305521	-0.846373636711631	-1	63.948757544273
MTPAP	187	2281664.5	0.1	0.1527	0.951226214081705	-0.992300284639934	-1	72.2353585550708
HNRNPC	196	2717725	0.1	0.1527	0.728152492322804	-0.734015747786345	-1	55.2953183869976
PCBP2	197	2717218	0.1	0.1527	0.811166735335557	-0.778601482699453	-1	61.5993536631836
EIF3D	185	2465553	0.1	0.1527	0.886482360496686	-0.832898326757829	-1	67.318762051824
UCHL5	197	2488622	0.1	0.1527	0.689404134702443	-0.691726677509325	-1	52.3527990738298
FTO	192	2402706	0.1	0.1527	0.841724757228608	-0.848888564788328	-1	63.9199054262669
EIF4G1	188	2398447.5	0.1	0.1527	1.05126625347903	-0.833131728976983	-1	79.8323192030754
XRCC5	190	2485921	0.1	0.1527	0.966477802525881	-1.01916296693766	-1	73.3935519936979
XRN2	193	2319287.5	0.1	0.1527	0.877828083476473	-0.851805636032939	-1	66.6615631707003
ABCF1	198	2801344.5	0.1	0.1527	1.06667037165828	1.24075155123205	1	81.0020956278946
PUM1	192	2392146.5	0.1	0.1527	0.959694528897746	-1.14261299584072	-1	72.8784356150155
HNRNPM	179	2319386	0.1	0.1527	1.02540595037116	-1.18849930840336	-1	77.8685084505056
NUFIP2	182	2397031.5	0.1	0.1527	0.776776588752943	0.781899278526108	1	58.9877934134961
SAFB2	187	2679818	0.1	0.1527	1.04288862356632	-0.958439827600247	-1	79.1961286822215
EIF4B	197	2644331.5	0.1	0.1527	0.77089164014406	-0.723970166720385	-1	58.5408951189078
STAU1	194	2599548	0.1	0.1527	0.823971420210634	-0.869387522796844	-1	62.5717312001387
SUPV3L1	193	2495091.5	0.1	0.1527	0.918424327228216	-0.881356446309462	-1	69.7444094800056
HNRNPAB	185	2465959	0.1	0.1527	0.988729546963595	-0.9418949707084	-1	75.0833316845212
FXR1	189	2574385	0.1	0.1527	0.919898202948288	-0.973357831362658	-1	69.8563344243868
PRPF6	193	2693660.5	0.1	0.1527	0.87304383352654	0.851644643442173	1	66.2982510526842
RTF1	191	2579962.5	0.1	0.1527	0.909196975386857	0.994168331039416	1	69.0436917549187
RPS3A	183	2437451	0.1	0.1527	1.0095465972489	0.946510090203984	1	76.6641618479009
MATR3	192	2613168	0.1	0.1527	0.777625974128978	-0.770269270123805	-1	59.0522950601928
HNRNPA2B1	193	2586672	0.1	0.1527	0.84212187344288	-0.845555202296289	-1	63.9500621142359
AKAP8L	194	2411912.5	0.1	0.1527	0.637360259102656	-0.652337264592014	-1	48.4006287499964
UPF2	182	2189120.5	0.1	0.1527	0.946091041737307	-1.04215288578133	-1	71.8453976708475
EXOSC9	193	2292596.5	0.1	0.1527	0.684587362761868	-0.70995260841783	-1	51.9870172618333
UTP3	187	2547725.5	0.1	0.1527	1.0001286892051	-0.918171362587357	-1	75.9489734370779
NSUN2	196	2532841	0.1	0.1527	0.878614180824314	-0.982406325581631	-1	66.7212587751106
GRSF1	192	2510800	0.1	0.1527	0.974549036341285	-0.998501665677584	-1	74.0064750397688
MAGOH	183	2323568.5	0.1	0.1527	0.891374507478984	-0.91300917646107	-1	67.6902677842554
ZRANB2	184	2345295.5	0.1	0.1527	0.953040209844736	-1.08505526438819	-1	72.3731119437182
DDX55	192	2333312	0.1	0.1527	1.06121619235308	1.08546114835841	1	80.5879096099923
LARP4	189	2428553.5	0.1	0.1527	0.868367277313459	-0.972639898816282	-1	65.9431171109846
SSB	189	2276862	0.1	0.1527	0.94682129403079	-0.973113366431741	-1	71.9008524464567
RBM17	186	2600066.5	0.1	0.1527	1.01603193621256	-0.99671371727286	-1	77.1566533062483
SSRP1	196	2557086	0.1	0.1527	1.02355469445924	-1.10827788172063	-1	77.727925555927
RAVER1	190	2648827	0.1	0.1527	0.911824381463487	-0.982897846508362	-1	69.2432148727697
DAZAP1	190	2325621.5	0.1	0.1527	0.98935438222132	-1.17481153989882	-1	75.1307811746756
TFIP11	196	2504420	0.1	0.1527	0.857344993187867	-0.81327102789778	-1	65.1060936625963
TRA2A	197	2403828	0.1	0.1527	0.837117553339688	-0.782957566143353	-1	63.5700380446433
TIAL1	188	2378728.5	0.1	0.1527	0.864095339878983	-0.852113268403244	-1	65.6187095959939
SNRNP200	195	2482354	0.1	0.1527	0.751565196612887	-0.75121213641939	-1	57.0732604412656
RBM22	194	2873815	0.1	0.1527	0.752076528872798	-0.742728444089663	-1	57.1120906044682
HLTF	192	2305681	0.1	0.1527	0.873248455051939	-0.961818071635415	-1	66.3137898478062
EIF4A3	188	2433275	0.1	0.1527	0.918511286150585	-0.988468367727053	-1	69.7510130710798
APOBEC3C	183	2430183	0.1	0.1527	1.11144595021118	1.0678349963424	1	84.4023172822171
GPKOW	196	2398300	0.1	0.1527	0.785454992003406	-0.818648657095238	-1	59.6468244212652
AATF	193	2453114.5	0.1	0.1527	0.909622139865058	-0.865478106905519	-1	69.0759784056365
PKM	186	2400509.5	0.1	0.1527	0.762102645579322	0.726355509114318	1	57.8734658951081
CCAR2	178	2160360.5	0.1	0.1527	1.01175542968493	1.02003610342583	1	76.8318988179744
CIRBP	197	2376722.5	0.2	0.3008	0.618728233132071	0.685218554622805	1	30.0351239259289
CSTF2	183	2156851.5	0.2	0.3008	0.777492270919547	-0.818455149120189	-1	37.742057753385
SUB1	195	2279457	0.3	0.402	0.889984570567674	-0.883161272332398	-1	32.773278123716
DDX6	187	2244432	0.3	0.402	0.987273694328131	-1.09562831169538	-1	36.3559059768936
TARDBP	193	2346200.5	0.3	0.402	0.807226788840289	-0.77063836941275	-1	29.7257603496457
DDX1	181	2093755	0.3	0.402	0.71514224303665	-0.68797498307837	-1	26.3347887189872
SND1	195	2294510.5	0.3	0.402	1.01982356939917	-1.33274336535128	-1	37.554540362111
ILF3	194	2388341.5	0.3	0.402	0.860036983997846	-0.944987559859672	-1	31.6704718321856
PARN	187	2119661	0.3	0.402	1.0880213703054	-1.03408320922248	-1	40.0658934466934
PA2G4	193	2280979.5	0.3	0.402	0.968503436591348	0.789317527377338	1	35.6646997497238
NPM1	188	2186330.5	0.3	0.402	0.83467674878875	-0.941436484860638	-1	30.7365926737408
NCBP2	188	2239027.5	0.3	0.402	0.738352354381253	0.686231691155328	1	27.1894905413951
FKBP4	197	2405940.5	0.3	0.402	1.13216441224966	-0.97283231929028	-1	41.6914409434811
AUH	191	2192355	0.3	0.402	0.722873911416015	-0.744908553487133	-1	26.6195039000556
BCLAF1	192	2367097.5	0.3	0.402	0.725416224598945	-0.740652458826872	-1	26.713123429851
SRSF5	194	2282515.5	0.3	0.402	0.831211653717027	-0.810913901866744	-1	30.6089921194545
NUSAP1	195	2342844.5	0.3	0.402	0.746964820803986	-0.84138653952685	-1	27.50664071089
NAA15	194	2352875.5	0.3	0.402	0.861032955853943	0.955067147750618	1	31.7071480440242
ILF2	190	2305185	0.4	0.4834	1.10615047758981	-1.19384964371827	-1	32.4915069549678
SUGP2	189	2186732.5	0.4	0.4834	1.23785883237608	1.01697799479386	1	36.3602418262753
RECQL	195	2404390	0.4	0.4834	0.955104807707612	-0.952963476470906	-1	28.0547675303384
FUBP3	187	2158201.5	0.4	0.4834	1.04178705549832	-0.945356651725327	-1	30.600928214643
CCAR1	190	2174371	0.4	0.4834	0.62803031843074	-0.638376305138343	-1	18.4474462314429
SF3A3	197	2306638.5	0.4	0.4834	0.809438409561979	-0.799383383934953	-1	23.7760361241318
FAM120A	197	2245724	0.4	0.4834	0.880072356883865	0.895500967215205	1	25.8508021140778
FMR1	187	2248054.5	0.4	0.4834	0.697135666149897	-0.711113611928916	-1	20.4773119066219
DDX52	193	2232271	0.4	0.4834	0.929412169295493	-0.899020787001157	-1	27.3000849111366
KHSRP	195	2275366	0.4	0.4834	1.03515728480815	-1.16664779929109	-1	30.40618866984
DNAJC2	187	2264589	0.4	0.4834	0.993067236839284	-1.15748488486533	-1	29.1698568017789
TIA1	196	2366729	0.4	0.4834	0.906995089717884	-0.919664412713784	-1	26.6416169072236
LARP7	194	2258390.5	0.4	0.4834	0.812785117010044	-0.765541005990536	-1	23.8743406229573
SRFBP1	195	2262270	0.4	0.4834	0.917582976686347	-0.725911761436137	-1	26.9526201658614
EWSR1	192	2245651	0.4	0.4834	0.932699243851078	-0.979348755356121	-1	27.3966377834157
METAP2	192	2329056	0.4	0.4834	0.772008706031431	-0.767860325885209	-1	22.6765948661621
DDX3X	188	2305668	0.5	0.5412	0.908448329303795	0.941533549292427	1	22.5382056996584
SF3B1	185	2232112.5	0.5	0.5412	0.996448384286069	-0.997665060186976	-1	24.7214485730221
HNRNPA1	183	2400700	0.5	0.5412	1.12541931473847	-1.12367694494345	-1	27.9211609463613
STIP1	190	2221739	0.5	0.5412	0.845163114025602	-0.896455178963843	-1	20.9681271892161
SLBP	196	2276762.5	0.5	0.5412	0.86006517784261	-1.08663063670326	-1	21.3378408744342
UTP18	191	2285231	0.5	0.5412	0.810049457067544	-0.912455602242239	-1	20.0969727186097
ASCC1	191	2362210	0.5	0.5412	0.767221579727577	-0.927229116455577	-1	19.0344318144862
YBX3	188	2239167	0.5	0.5412	1.05087741136578	-1.23742820581485	-1	26.0718089279088
SRP68	192	2253753	0.5	0.5412	0.584653973978186	-0.623069324002839	-1	14.5050093699237
ZC3H8	194	2359669	0.5	0.5412	0.928584653535288	-1.20185564777706	-1	23.0377790963228
GRWD1	194	2331443	0.5	0.5412	0.973330872384406	-1.0955689389124	-1	24.1479132142161
RBM39	192	2327296.5	0.5	0.5412	0.878696764490822	-0.831670871775908	-1	21.8000823898215
BOP1	190	2300297.5	0.5	0.5412	0.87396793433488	-0.950528461201439	-1	21.6827621820172
G3BP1	197	2292550.5	0.5	0.5412	0.840873165359562	-1.0048352050118	-1	20.8616954392119
KIF1C	195	2294512.5	0.5	0.5412	0.960053898258242	-1.03826545676234	-1	23.8185172934224
PES1	194	2244088.5	0.5	0.5412	0.65908472022221	-0.746756468895956	-1	16.3516036286335
U2AF2	189	2400629	0.5	0.5412	0.698629537872668	-0.85205780173342	-1	17.3326932578527
SERBP1	181	2242121.5	0.5	0.5412	0.880660341546155	-0.928456740126781	-1	21.8487978777063
IGF2BP2	193	2286393	0.5	0.5412	0.699396784589791	-0.864414355890002	-1	17.351728313315
RBFOX2	183	2064783.5	0.6	0.6424	0.890088064877892	-0.982697751538052	-1	15.9171043777135
TUFM	194	2178569.5	0.6	0.6424	1.12980580985596	-1.14611766760769	-1	20.2038851116282
KHDRBS1	192	2165989	0.7	0.7258	0.879533654465847	-1.11036244090521	-1	11.390137635241
PABPC4	195	2243212	0.7	0.7258	0.857965744078846	-0.880906412656003	-1	11.1108288599996
LSM11	184	2126188	0.7	0.7258	0.976633804207272	-1.03745447657563	-1	12.6476040941328
RCC2	190	2233394.5	0.7	0.7258	0.727617213194082	-0.782753845405928	-1	9.42278918148312
CKAP4	195	2338303.5	0.7	0.7258	0.930715259914618	-0.983656816085154	-1	12.0529497146812
SART3	187	2082715.5	0.7	0.7258	1.02990759498982	0.899043102085019	1	13.3375103942309
GTF2F1	184	2105230	0.8	0.8124	1.38766130368136	-0.743491794917748	-1	11.6499765076264
SBDS	187	2080440.5	0.8	0.8124	0.895540866709268	-0.95943556578748	-1	7.51842688925912
UBE2L3	194	2191438	0.8	0.8124	0.814267864885859	-0.721723569462742	-1	6.83610724869905
PPIG	199	2224328	0.8	0.8124	0.775532004849211	-0.774001296191583	-1	6.51090407539411
AGO1	182	1985888.5	0.9	0.9046	1.05129186110648	0.711778650071648	1	4.25927821320321
FASTKD2	190	2135048	0.9	0.9046	0.943988336074405	-1.11630857227591	-1	3.82454112136651
HNRNPUL1	184	1959662.5	1	1	0.993715201776475	-1.11558405649188	-1	0
