Size	Statistic	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
FASTKD2	190	2284610.5	0.1	0.2118	0.373501185747147	0.352468984449832	1	64.3740977773652
TAF15	192	2443751	0.1	0.2118	0.391858167815394	-0.409885838624458	-1	67.5379810624873
PUS1	193	2393645	0.1	0.2118	0.356747635363028	-0.32764167786777	-1	61.4865709589753
HNRNPC	196	2509614.5	0.1	0.2118	0.300076783423288	-0.312424237259747	-1	51.7191723452394
PCBP2	197	2590051.5	0.1	0.2118	0.338776635362305	0.36058247904109	1	58.3892128906486
EIF3D	185	2451379.5	0.1	0.2118	0.425297937051142	-0.443572122419874	-1	73.3014298990108
UCHL5	197	2379715.5	0.1	0.2118	0.252201145873585	-0.236760546028725	-1	43.4676564454622
RBM39	192	2350062.5	0.1	0.2118	0.351706136737745	0.368621986091458	1	60.6176528997216
FTO	192	2350958	0.1	0.2118	0.354668229214962	-0.332750819585321	-1	61.1281788044052
EIF4G1	188	2367318.5	0.1	0.2118	0.496982579139061	-0.52383208616177	-1	85.6565022120266
XRCC5	190	2393057.5	0.1	0.2118	0.466711434203608	-0.468704385897552	-1	80.4391756859822
ABCF1	198	2612028	0.1	0.2118	0.385270798488249	-0.339618787575959	-1	66.4026273518612
HNRNPM	179	2259246	0.1	0.2118	0.483550500948863	-0.46671863162813	-1	83.3414415167324
NUFIP2	182	2182677.5	0.1	0.2118	0.477627320769938	-0.429328785004468	-1	82.3205628835673
SAFB2	187	2557801.5	0.1	0.2118	0.493702777092557	-0.425031668613672	-1	85.091218069194
EIF4B	197	2461012	0.1	0.2118	0.332129073537584	-0.283597909824046	-1	57.2434848147667
SUPV3L1	193	2441854	0.1	0.2118	0.346490057583316	-0.333748938963871	-1	59.7186453401338
HNRNPAB	185	2283663.5	0.1	0.2118	0.441869218032498	-0.400948949703545	-1	76.157542015646
FXR1	189	2347193	0.1	0.2118	0.36368283443166	-0.388116720604162	-1	62.6818742136533
PRPF6	193	2435305	0.1	0.2118	0.390733344129795	-0.423892817136891	-1	67.3441141815182
RTF1	191	2327124	0.1	0.2118	0.38721715457016	-0.402869186711105	-1	66.7380879113126
MATR3	192	2456982	0.1	0.2118	0.323519914043582	-0.306831845017168	-1	55.7596692441704
HNRNPA2B1	193	2423008.5	0.1	0.2118	0.331353734322813	-0.31515818749962	-1	57.1098526756277
GRSF1	192	2456107	0.1	0.2118	0.466771641348784	-0.416962643445264	-1	80.4495525757976
MAGOH	183	2542728.5	0.1	0.2118	0.459546811919364	-0.447113273182177	-1	79.2043306223949
SSB	189	2266359.5	0.1	0.2118	0.33530375887877	0.394786648294017	1	57.790651764604
PES1	194	2381761	0.1	0.2118	0.373770034692474	-0.356797847235733	-1	64.4204347341253
RBM17	186	2404722.5	0.1	0.2118	0.479014964198249	0.540326158380987	1	82.5597275693648
RAVER1	190	2446402.5	0.1	0.2118	0.340638369278684	-0.356997416328039	-1	58.7100885551491
U2AF2	189	2572833	0.1	0.2118	0.341272581047986	-0.350163414736245	-1	58.8193969375762
SERBP1	181	2293215	0.1	0.2118	0.400508499133277	0.456441361193685	1	69.0288927257262
SNRNP200	195	2426787	0.1	0.2118	0.443646182419897	0.44668669121818	1	76.4638073866446
RBM22	194	2576423.5	0.1	0.2118	0.313050680026273	-0.25016399310465	-1	53.9552640106603
SART3	187	2415936.5	0.1	0.2118	0.504900778115586	0.547533895262654	1	87.0212285759223
EIF4A3	188	2525592.5	0.1	0.2118	0.459573873316007	-0.486633276080352	-1	79.2089947387618
APOBEC3C	183	2484905.5	0.1	0.2118	0.543574388957644	-0.53743871003784	-1	93.6867463861813
PKM	186	2233282.5	0.1	0.2118	0.431950346351181	-0.417249171203864	-1	74.4479934524279
CCAR2	178	2279132	0.1	0.2118	0.542399486523897	-0.566731070978628	-1	93.4842482763089
NPM1	188	2289283	0.2	0.4191	0.435326519505524	-0.449658482912484	-1	42.0390959195437
KHDRBS1	192	2240752	0.3	0.4444	0.347270468089077	0.346274048728976	1	31.2752483548586
PABPC4	195	2286580	0.3	0.4444	0.388348345005012	-0.380704913346845	-1	34.9747302299101
TROVE2	195	2412692.5	0.3	0.4444	0.335256150218159	-0.327875128647577	-1	30.1932364656968
DDX24	197	2476685	0.3	0.4444	0.343886787285146	-0.299974036181431	-1	30.9705133796134
SUCLG1	192	2394772.5	0.3	0.4444	0.361893229232179	-0.324386994832144	-1	32.5921771708931
DDX6	187	2316717.5	0.3	0.4444	0.394445646012473	-0.376085770366276	-1	35.5238543876653
TARDBP	193	2332998	0.3	0.4444	0.297760295206399	-0.279402226492577	-1	26.8163522053577
DDX28	189	2297443	0.3	0.4444	0.388503954218568	-0.407281498365601	-1	34.9887444270488
CPSF7	176	2082181.5	0.3	0.4444	0.536859212102611	0.587163623999633	1	48.3496488558192
SLTM	186	2209505.5	0.3	0.4444	0.38870923886232	-0.343591711114281	-1	35.007232403444
KRR1	191	2164716	0.3	0.4444	0.445584930728073	-0.379406674194095	-1	40.1294686772165
QKI	196	2269838.5	0.3	0.4444	0.303854147634201	-0.293843591138762	-1	27.3651657833338
CSTF2T	195	2319626.5	0.3	0.4444	0.40016099783733	-0.402580237983442	-1	36.0385801250463
PARN	187	2153831.5	0.3	0.4444	0.463986617157516	-0.467497751097192	-1	41.7867282662508
PA2G4	193	2264808	0.3	0.4444	0.403030060590767	-0.393765621241232	-1	36.2969684949332
SRP68	192	2343124.5	0.3	0.4444	0.320661227820022	-0.321210127535091	-1	28.8788148126452
PHF6	190	2143312	0.3	0.4444	0.428409812467882	-0.408863268919564	-1	38.5826740647424
NCBP2	188	2134678	0.3	0.4444	0.496441219091815	0.513028315203309	1	44.7095962582764
NONO	196	2389584	0.3	0.4444	0.369295751305731	-0.392941749602447	-1	33.2588498009518
BCLAF1	192	2344178.5	0.3	0.4444	0.308548389869866	-0.273748055361521	-1	27.7879301852887
ZC3H8	194	2337858	0.3	0.4444	0.286657967157139	-0.234433582678008	-1	25.8164743033628
FIP1L1	188	2287820	0.3	0.4444	0.375579774906937	-0.33989813173812	-1	33.824790233137
HNRNPK	194	2225925	0.3	0.4444	0.372199486178234	0.420765625797299	1	33.5203607488706
PCBP1	196	2331753	0.3	0.4444	0.411140878607886	0.477222903416297	1	37.0274304004396
AARS	190	2281231.5	0.3	0.4444	0.360417369383922	-0.37013728135641	-1	32.4592609354723
XRN2	193	2284692.5	0.3	0.4444	0.290143492433608	-0.300312843997811	-1	26.1303814123333
PUM1	192	2272132	0.3	0.4444	0.536532604531459	0.647105575640168	1	48.3202345121275
LSM11	184	2137238	0.3	0.4444	0.424844458543534	-0.40259137118067	-1	38.2615775716529
BOP1	190	2256912	0.3	0.4444	0.396260636568201	0.375195881133151	1	35.6873128029589
STAU1	194	2324050	0.3	0.4444	0.344982754290226	0.305760950862135	1	31.0692163890033
SRFBP1	195	2169414	0.3	0.4444	0.343281860960647	-0.356884610575192	-1	30.916033592895
UTP3	187	2272124.5	0.3	0.4444	0.400385646682748	-0.362128446434528	-1	36.0588120453467
KIF1C	195	2327718.5	0.3	0.4444	0.358985394741665	0.377923044546265	1	32.3302970105498
NSUN2	196	2386472.5	0.3	0.4444	0.324459794861053	-0.270949901358766	-1	29.2209145260316
DDX55	192	2262194.5	0.3	0.4444	0.505471781362271	0.529248464148375	1	45.5228905166297
LARP4	189	2375462.5	0.3	0.4444	0.375577388145163	-0.392676837972714	-1	33.8245752808906
RCC2	190	2232806.5	0.3	0.4444	0.3379330709892	-0.367662245788393	-1	30.4343204899194
CKAP4	195	2370900	0.3	0.4444	0.396747865273265	-0.426816433350298	-1	35.7311927183469
HLTF	192	2257048	0.3	0.4444	0.300703487829366	-0.235098515280392	-1	27.0814167262368
HNRNPUL1	184	2155094	0.5	0.5383	0.472812025319034	-0.463032909051934	-1	32.5171891347613
SUB1	195	2035165	0.5	0.5383	0.322131578623421	-0.357410253901355	-1	22.1542873434935
CIRBP	197	2217797	0.5	0.5383	0.35668997081079	-0.295024549701696	-1	24.5310072972461
EIF2S2	185	2151408.5	0.5	0.5383	0.29735277466395	-0.256403624746463	-1	20.4501490988293
ESF1	187	2113418.5	0.5	0.5383	0.43860571421313	0.425110372371226	1	30.1646832164048
ILF2	190	2023032.5	0.5	0.5383	0.463615840466719	0.534799930012997	1	31.8847304278171
SMN1	179	1981226	0.5	0.5383	0.421584565546863	-0.481664695387323	-1	28.9940702014367
RBM25	192	2161270.5	0.5	0.5383	0.253416025188376	-0.263707957040557	-1	17.4284417052836
UTP18	191	2185248.5	0.5	0.5383	0.455660966601051	-0.43218928612468	-1	31.3376416818011
SBDS	187	1909924.5	0.5	0.5383	0.432462838484336	-0.371394975281087	-1	29.7422128873776
SND1	195	2073852	0.5	0.5383	0.353963083496828	0.414673088621728	1	24.3434682631502
G3BP2	194	2243151.5	0.5	0.5383	0.273398817915186	-0.298343467974428	-1	18.8027389222378
UPF1	186	2086765.5	0.5	0.5383	0.297995436500913	-0.27944507568665	-1	20.4943475442646
BUD13	191	2204954.5	0.5	0.5383	0.316817073492065	0.30400894250111	1	21.7887874000491
TRIM56	195	2257287.5	0.5	0.5383	0.367643712382743	-0.36129822668274	-1	25.284340265434
RECQL	195	2160491.5	0.5	0.5383	0.355512720384191	-0.369662717357651	-1	24.4500430392942
FKBP4	197	2069785	0.5	0.5383	0.440336123289807	0.472533632892039	1	30.2836904247956
CPSF6	196	2038985.5	0.5	0.5383	0.273769343367741	-0.278637494666211	-1	18.8282214513926
RBM15	194	2265654	0.5	0.5383	0.322711664250426	-0.290073035955297	-1	22.1941821706925
GEMIN5	193	2187763	0.5	0.5383	0.286377116696632	-0.270289877477278	-1	19.6953088517757
SMNDC1	196	2254074	0.5	0.5383	0.264689877080384	-0.217202310961511	-1	18.2037899507144
XPO5	191	1969146	0.5	0.5383	0.33586233644466	0.357199255874481	1	23.0986069147556
SF3A3	197	2323384.5	0.5	0.5383	0.346820403426401	0.380918122411106	1	23.8522373588126
PPIG	199	2216348.5	0.5	0.5383	0.363931766322035	-0.398498992563664	-1	25.0290547700352
SUPT6H	192	2188325	0.5	0.5383	0.42302037290322	0.495617472111107	1	29.0928164618268
EIF2S1	198	2258691.5	0.5	0.5383	0.296586255566933	-0.27979900571306	-1	20.3974324902864
FMR1	187	2163696.5	0.5	0.5383	0.378027023366418	-0.365840951314347	-1	25.9984424223607
DDX52	193	2153825	0.5	0.5383	0.540767199369317	0.60048056443306	1	37.1907404171925
KHSRP	195	2047123	0.5	0.5383	0.357819971465284	0.412194854778248	1	24.6087219978817
DNAJC2	187	1915641	0.5	0.5383	0.536521086125506	0.596414633383433	1	36.8987180911033
LIN28B	187	2045799	0.5	0.5383	0.377614231113398	-0.374356379332029	-1	25.9700530349381
BCCIP	181	2093784	0.5	0.5383	0.370280103721014	-0.366767892661704	-1	25.4656555264449
PSIP1	187	2072138.5	0.5	0.5383	0.370806229318561	-0.388231370572546	-1	25.5018393048767
MTPAP	187	2065673	0.5	0.5383	0.371632765825937	-0.313708495912105	-1	25.5586835526917
TIA1	196	2199631	0.5	0.5383	0.263932801881183	-0.268324804763505	-1	18.1517228370977
LARP7	194	2010928.5	0.5	0.5383	0.485385645916624	0.494390832958805	1	33.3819277141253
RPS3A	183	2061506.5	0.5	0.5383	0.460738427433991	0.480713709505342	1	31.6868391331934
AKAP8L	194	2243425	0.5	0.5383	0.328612500002322	-0.317885333282729	-1	22.600006434718
EWSR1	192	2047279	0.5	0.5383	0.347262931277368	-0.298811597213875	-1	23.8826717831857
ZRANB2	184	2324863	0.5	0.5383	0.393371435445629	0.448679985763199	1	27.0537395024312
CSTF2	183	2037199	0.5	0.5383	0.379053637664377	0.432895658701596	1	26.0690468264527
SSRP1	196	2127943	0.5	0.5383	0.378043295984515	0.422172323186867	1	25.9995615559106
SRSF5	194	2160948	0.5	0.5383	0.26920136516058	-0.275124830017974	-1	18.5140631741672
TFIP11	196	2122355	0.5	0.5383	0.343734022050704	-0.368783069174003	-1	23.6399744687818
TRA2A	197	2097349.5	0.5	0.5383	0.26313952075865	-0.248117414707628	-1	18.0971656961683
TIAL1	188	2144456	0.5	0.5383	0.431514037091257	-0.386849296254849	-1	29.6769599904589
NUSAP1	195	2021881	0.5	0.5383	0.358579820760357	-0.373814968407562	-1	24.6609798972555
IGF2BP2	193	2105986	0.5	0.5383	0.330000696078341	-0.276914396445156	-1	22.6954782754133
GPKOW	196	2220161	0.5	0.5383	0.360195025856785	-0.337691128270394	-1	24.7720640634768
AATF	193	2263083	0.5	0.5383	0.32551907892717	-0.31315863223962	-1	22.387259396175
RBFOX2	183	1975725	0.6	0.6321	0.406715142036561	-0.433082857579679	-1	20.7167783801803
UBE2L3	194	2080533.5	0.6	0.6321	0.406855903484764	-0.42879894546052	-1	20.7239483215606
TUFM	194	2102354	0.6	0.6321	0.454350279751422	-0.398591629295061	-1	23.1431610966109
EXOSC9	193	2017319.5	0.6	0.6321	0.28375937269042	-0.282758726296038	-1	14.4538017637857
G3BP1	197	2308000.5	0.7	0.7296	0.334686016996834	-0.308165203847269	-1	11.7165761313259
UPF2	182	2087451	0.7	0.7296	0.434759530606265	-0.408037842577585	-1	15.2199162214058
SUGP2	189	1853687.5	0.9	0.9046	0.582239387660131	0.593577314412842	1	6.48239737208957
ILF3	194	2090984.5	0.9	0.9046	0.335031442908454	0.381385078857497	1	3.73009279534501
FUBP3	187	2029947	0.9	0.9046	0.42023849249802	0.479997135564663	1	4.67875062586836
CCAR1	190	1918182	0.9	0.9046	0.311917713784862	-0.334476554578716	-1	3.47275469678025
DAZAP1	190	2067187.5	0.9	0.9046	0.467918372239116	0.540448973886182	1	5.20959744538248
NAA15	194	2052397.5	0.9	0.9046	0.498508506267078	0.537158787661679	1	5.55017454929782
METAP2	192	2064037.5	0.9	0.9046	0.306113612697763	-0.299536226536265	-1	3.40813438693561
FAM120A	197	1620782.5	1	1	0.380554237368949	0.404065808541224	1	0
