Name	ID	Size	meanAbsT0	padog0	PmeanAbsT	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
AARS	AARS	AARS	190	3.79648710591439	8.89019568371257	0.0526315789473684	0.0526315789473684	0.175735950044603	0.889317537692176	0.866153044720225	1	21.5091548430457
HNRNPM	HNRNPM	HNRNPM	179	2.99206050047032	6.5082501104563	0.736842105263158	0.0526315789473684	0.175735950044603	1.02540595037116	-1.18849930840336	-1	24.8006076892952
SAFB2	SAFB2	SAFB2	187	5.30096888849526	9.83463365030158	0.0526315789473684	0.0526315789473684	0.175735950044603	1.04288862356632	-0.958439827600247	-1	25.2234459994458
STAU1	STAU1	STAU1	194	1.8906249427655	4.35318764250639	0.0526315789473684	0.0526315789473684	0.175735950044603	0.823971420210634	-0.869387522796844	-1	19.9286847637647
SUPV3L1	SUPV3L1	SUPV3L1	193	1.65832679857834	3.87191740182582	0.0526315789473684	0.0526315789473684	0.175735950044603	0.918424327228216	-0.881356446309462	-1	22.2131356109717
FXR1	FXR1	FXR1	189	3.68949470840538	8.32271005978812	0.0526315789473684	0.0526315789473684	0.175735950044603	0.919898202948288	-0.973357831362658	-1	22.2487829694672
PRPF6	PRPF6	PRPF6	193	3.25284252087138	7.28097229878176	0.0526315789473684	0.0526315789473684	0.175735950044603	0.87304383352654	0.851644643442173	1	21.1155568221667
RTF1	RTF1	RTF1	191	2.5179953845104	6.79836678360537	0.263157894736842	0.0526315789473684	0.175735950044603	0.909196975386857	0.994168331039416	1	21.989961625151
GRSF1	GRSF1	GRSF1	192	2.47985463032758	4.80976851089987	0.0526315789473684	0.0526315789473684	0.175735950044603	0.974549036341285	-0.998501665677584	-1	23.570575454075
APOBEC3C	APOBEC3C	APOBEC3C	183	4.15777683223494	7.21153458324182	0.473684210526316	0.0526315789473684	0.175735950044603	1.11144595021118	1.0678349963424	1	26.8815828200199
SUCLG1	SUCLG1	SUCLG1	192	0.346493372619714	2.62106923559839	0.105263157894737	0.105263157894737	0.33446519524618	0.922573872193675	-1.04962225053097	-1	14.0548808465956
SFPQ	SFPQ	SFPQ	188	2.3010666375867	6.10531154341991	0.105263157894737	0.105263157894737	0.33446519524618	1.07768009100977	-1.17308024234897	-1	16.4178346324454
TIAL1	TIAL1	TIAL1	188	1.5029390496865	3.62867906699929	0.526315789473684	0.105263157894737	0.33446519524618	0.864095339878983	-0.852113268403244	-1	13.1639941343885
HSPD1	HSPD1	HSPD1	189	0.872004062334725	3.19911243446765	0.000526315789473684	0.210526315789474	0.619010212097408	0.854971940517671	-0.867472153342043	-1	5.70407275394707
BUD13	BUD13	BUD13	191	0.359421031763216	2.55959294526911	0.631578947368421	0.210526315789474	0.619010212097408	0.77593936744429	-0.87677930916038	-1	5.17679516110672
EIF2S1	EIF2S1	EIF2S1	198	0.530501940033763	3.39087435817583	0.210526315789474	0.210526315789474	0.619010212097408	0.744100790810668	-0.782986143539511	-1	4.96437935084008
AKAP8L	AKAP8L	AKAP8L	194	0.0264537257302204	2.06659192227709	0.210526315789474	0.210526315789474	0.619010212097408	0.637360259102656	-0.652337264592014	-1	4.25224398147481
LARP4	LARP4	LARP4	189	0.551413035599669	4.56668182142081	0.210526315789474	0.210526315789474	0.619010212097408	0.868367277313459	-0.972639898816282	-1	5.79344174025618
AKAP8	AKAP8	AKAP8	192	0.39961740899454	1.89117258325719	0.315789473684211	0.315789473684211	0.740601503759398	0.912088720631364	-1.03777213594839	-1	3.80982795463382
SLBP	SLBP	SLBP	196	-0.317094516207348	2.06648961951898	0.736842105263158	0.315789473684211	0.740601503759398	0.86006517784261	-1.08663063670326	-1	3.59252371313582
PUM2	PUM2	PUM2	187	1.18035830042301	3.05183718140127	0.684210526315789	0.263157894736842	0.740601503759398	0.830979010474658	-0.865002939288715	-1	3.47102972792912
CSTF2T	CSTF2T	CSTF2T	195	1.32364893809022	3.92919030363752	0.210526315789474	0.315789473684211	0.740601503759398	1.04577346784748	-0.848328012341428	-1	4.36823403458136
TRIM56	TRIM56	TRIM56	195	0.864766077210532	2.95252987467107	0.315789473684211	0.315789473684211	0.740601503759398	0.772617795859379	-0.694160996689915	-1	3.22725279934945
RECQL	RECQL	RECQL	195	1.1041586728041	5.24474036298035	0.315789473684211	0.315789473684211	0.740601503759398	0.955104807707612	-0.952963476470906	-1	3.98950772408499
PHF6	PHF6	PHF6	190	0.742175629767672	3.39082764655983	0.315789473684211	0.315789473684211	0.740601503759398	1.12618745619935	-1.02441811735057	-1	4.70412620585445
U2AF1	U2AF1	U2AF1	182	0.178632085177599	3.11255407495864	0.315789473684211	0.315789473684211	0.740601503759398	0.800574492757272	-0.746715238745155	-1	3.34402894508129
DHX30	DHX30	DHX30	197	0.679580952121187	4.22390021511384	0.315789473684211	0.315789473684211	0.740601503759398	0.699694298692691	0.775123713236514	1	2.92264868379478
BCLAF1	BCLAF1	BCLAF1	192	0.0808765754725804	2.15170082084566	0.263157894736842	0.263157894736842	0.740601503759398	0.725416224598945	-0.740652458826872	-1	3.03009010933596
LIN28B	LIN28B	LIN28B	187	0.761400572379329	4.4046535155824	0.315789473684211	0.315789473684211	0.740601503759398	0.859573056540254	-0.875029400389091	-1	3.59046810445173
MTPAP	MTPAP	MTPAP	187	0.498397129109772	3.30424232221344	0.947368421052632	0.315789473684211	0.740601503759398	0.951226214081705	-0.992300284639934	-1	3.97330669661211
TIA1	TIA1	TIA1	196	-0.341998699236127	2.4900838145175	0.315789473684211	0.315789473684211	0.740601503759398	0.906995089717884	-0.919664412713784	-1	3.7885516719589
XRN2	XRN2	XRN2	193	0.872352416780881	3.47086962118411	0.105263157894737	0.315789473684211	0.740601503759398	0.877828083476473	-0.851805636032939	-1	3.66672001982029
ZRANB2	ZRANB2	ZRANB2	184	1.34533065401136	5.30833152492641	0.263157894736842	0.263157894736842	0.740601503759398	0.953040209844736	-1.08505526438819	-1	3.98088382327892
CSTF2	CSTF2	CSTF2	183	0.546999783853594	2.97498609245367	0.315789473684211	0.315789473684211	0.740601503759398	0.777492270919547	-0.818455149120189	-1	3.24761366000733
METAP2	METAP2	METAP2	192	-0.102482116299508	3.54789630085486	0.315789473684211	0.315789473684211	0.740601503759398	0.772008706031431	-0.767860325885209	-1	3.2247086088547
CNOT7	CNOT7	CNOT7	192	0.169592539309874	2.98324794077997	0.368421052631579	0.368421052631579	0.815493790656416	0.969299916937789	-1.02411998914261	-1	2.74998287282209
ILF3	ILF3	ILF3	194	0.614211190740306	4.43956586054882	0.368421052631579	0.368421052631579	0.815493790656416	0.860036983997846	-0.944987559859672	-1	2.43999502595587
SSB	SSB	SSB	189	0.0383910237192265	1.90968627756387	0.368421052631579	0.368421052631579	0.815493790656416	0.94682129403079	-0.973113366431741	-1	2.68620918738305
SSRP1	SSRP1	SSRP1	196	1.82439235270415	4.60721757277624	0.263157894736842	0.368421052631579	0.815493790656416	1.02355469445924	-1.10827788172063	-1	2.903908099004
HLTF	HLTF	HLTF	192	-0.546088118263881	0.987800255892869	0.157894736842105	0.368421052631579	0.815493790656416	0.873248455051939	-0.961818071635415	-1	2.47747704621469
EIF2S2	EIF2S2	EIF2S2	185	0.881628281913828	2.65467651860859	0.842105263157895	0.421052631578947	0.855127509495388	0.757134147426582	-0.702084418520072	-1	1.64825294533563
TBRG4	TBRG4	TBRG4	190	1.16985965450651	5.89783748944981	0.631578947368421	0.421052631578947	0.855127509495388	0.930472478604815	-1.00076247035065	-1	2.02560406055764
DDX28	DDX28	DDX28	189	1.60551281265301	6.77428104735347	0.421052631578947	0.421052631578947	0.855127509495388	0.797084588209327	-0.815643525150289	-1	1.73522357255067
ASCC1	ASCC1	ASCC1	191	0.608030741706778	5.01263791089438	0.421052631578947	0.421052631578947	0.855127509495388	0.767221579727577	-0.927229116455577	-1	1.67021291115873
DKC1	DKC1	DKC1	190	2.11559040383041	5.3470545461199	0.631578947368421	0.421052631578947	0.855127509495388	0.977965289223881	-1.2060306404181	-1	2.12899414704523
SERBP1	SERBP1	SERBP1	181	1.89880261628965	6.38430940929995	0.421052631578947	0.421052631578947	0.855127509495388	0.880660341546155	-0.928456740126781	-1	1.91716488647011
SNRNP200	SNRNP200	SNRNP200	195	0.753147522133857	3.65418176698007	0.421052631578947	0.421052631578947	0.855127509495388	0.751565196612887	-0.75121213641939	-1	1.63612954605124
AATF	AATF	AATF	193	0.545784637312498	4.01903832829219	0.210526315789474	0.421052631578947	0.855127509495388	0.909622139865058	-0.865478106905519	-1	1.98021364677712
HNRNPA1	HNRNPA1	HNRNPA1	183	2.47514964370625	4.73878186383587	0.684210526315789	0.473684210526316	0.897267206477733	1.12541931473847	-1.12367694494345	-1	1.69696788452398
SRSF1	SRSF1	SRSF1	194	2.79291722916634	6.21097478521799	0.0526315789473684	0.473684210526316	0.897267206477733	0.793221670015017	0.74438893522309	1	1.19606237577037
RRP9	RRP9	RRP9	188	1.76934013257368	4.91315458674613	0.473684210526316	0.473684210526316	0.897267206477733	0.857555786631811	-0.907180188905374	-1	1.29306882336567
KRR1	KRR1	KRR1	191	1.30562047931632	4.93561089145053	0.684210526315789	0.473684210526316	0.897267206477733	1.00913242284585	-1.0999151139775	-1	1.52162424295981
G3BP2	G3BP2	G3BP2	194	1.3326553344226	5.43877875836918	0.0526315789473684	0.473684210526316	0.897267206477733	0.796600381428001	-0.991794002854378	-1	1.20115697889635
UPF1	UPF1	UPF1	186	0.749621440540116	3.67499443798248	0.421052631578947	0.473684210526316	0.897267206477733	0.747598480327433	-0.771745335970058	-1	1.12726927201298
U2AF2	U2AF2	U2AF2	189	0.172424503973762	2.91729071068344	0.473684210526316	0.473684210526316	0.897267206477733	0.698629537872668	-0.85205780173342	-1	1.05343126195168
SUB1	SUB1	SUB1	195	0.0348913688108939	2.10741921039533	0.315789473684211	0.526315789473684	0.942583732057416	0.889984570567674	-0.883161272332398	-1	0.732011454877058
CCAR1	CCAR1	CCAR1	190	-1.61931196020962	1.70893050492721	0.315789473684211	0.526315789473684	0.942583732057416	0.62803031843074	-0.638376305138343	-1	0.516554333979244
PSIP1	PSIP1	PSIP1	187	-0.94852113692739	2.04356945153837	0.526315789473684	0.526315789473684	0.942583732057416	0.533640625272317	-0.545974600792923	-1	0.438918901973692
SRSF5	SRSF5	SRSF5	194	-0.883997757988485	1.20751476483882	0.526315789473684	0.526315789473684	0.942583732057416	0.831211653717027	-0.810913901866744	-1	0.68367078719136
TRA2A	TRA2A	TRA2A	197	-1.02564400130596	1.40272592719547	0.526315789473684	0.526315789473684	0.942583732057416	0.837117553339688	-0.782957566143353	-1	0.688528383961138
GPKOW	GPKOW	GPKOW	196	0.457156673245037	3.52937604592782	0.315789473684211	0.526315789473684	0.942583732057416	0.785454992003406	-0.818648657095238	-1	0.646035976859827
PA2G4	PA2G4	PA2G4	193	-0.591356346276029	2.83975218063768	0.578947368421053	0.578947368421053	0.958425475453339	0.968503436591348	0.789317527377338	1	0.57205835389597
NONO	NONO	NONO	196	0.372160098290981	3.19082369932801	0.526315789473684	0.578947368421053	0.958425475453339	0.826811221913911	-0.798889413545951	-1	0.488366121090347
XPO5	XPO5	XPO5	191	0.821322291505639	4.76382670894716	0.578947368421053	0.578947368421053	0.958425475453339	0.882695103777477	0.977002017352582	1	0.52137461673462
FMR1	FMR1	FMR1	187	0.0234687392826547	3.31292368936949	0.578947368421053	0.578947368421053	0.958425475453339	0.697135666149897	-0.711113611928916	-1	0.411771674268361
BCCIP	BCCIP	BCCIP	181	0.975421015237236	4.17714993046234	0.368421052631579	0.578947368421053	0.958425475453339	1.11277043025033	-1.07360341672361	-1	0.657271411275034
PUS1	PUS1	PUS1	193	0.292383379121919	2.83469663411435	0.578947368421053	0.578947368421053	0.958425475453339	0.842104694305521	-0.846373636711631	-1	0.497399396875603
LARP7	LARP7	LARP7	194	-0.718427428774806	2.86334004042578	0.578947368421053	0.578947368421053	0.958425475453339	0.812785117010044	-0.765541005990536	-1	0.480081431351797
RPS3A	RPS3A	RPS3A	183	2.88910512960608	6.28802628223074	0.578947368421053	0.578947368421053	0.958425475453339	1.0095465972489	0.946510090203984	1	0.59630099675853
EWSR1	EWSR1	EWSR1	192	0.307454530320721	4.18901376086023	0.368421052631579	0.578947368421053	0.958425475453339	0.932699243851078	-0.979348755356121	-1	0.550910171258994
DDX3X	DDX3X	DDX3X	188	0.141350822759831	2.45573493806866	0.684210526315789	0.684210526315789	1	0.908448329303795	0.941533549292427	1	0
KHDRBS1	KHDRBS1	KHDRBS1	192	-1.30316626953084	1.21723253912294	1	1	1	0.879533654465847	-1.11036244090521	-1	0
HNRNPUL1	HNRNPUL1	HNRNPUL1	184	-1.6445716408178	0.864610004006569	0.947368421052632	0.947368421052632	1	0.993715201776475	-1.11558405649188	-1	0
PABPC4	PABPC4	PABPC4	195	-0.76958888862648	1.68332539324324	0.947368421052632	0.947368421052632	1	0.857965744078846	-0.880906412656003	-1	0
SF3B1	SF3B1	SF3B1	185	0.686450121690503	4.1387600579503	0.947368421052632	0.947368421052632	1	0.996448384286069	-0.997665060186976	-1	0
CIRBP	CIRBP	CIRBP	197	-0.791755084070388	2.49739553683698	0.947368421052632	0.947368421052632	1	0.618728233132071	0.685218554622805	1	0
ESF1	ESF1	ESF1	187	0.780398231861563	2.64052037165263	0.473684210526316	1	1	0.953462582903433	0.889892637090791	1	0
DNAJC21	DNAJC21	DNAJC21	190	1.84431177908641	4.90190442725596	0.684210526315789	0.684210526315789	1	1.1928046655183	1.16462248942489	1	0
SF3B4	SF3B4	SF3B4	189	0.628316003945561	3.7334144510036	0.105263157894737	0.736842105263158	1	0.76460532548244	-0.756035930522276	-1	0
STIP1	STIP1	STIP1	190	-0.191959544083746	3.26654433988889	0.947368421052632	0.947368421052632	1	0.845163114025602	-0.896455178963843	-1	0
DDX6	DDX6	DDX6	187	0.258887185940179	2.72757137201288	0.842105263157895	1	1	0.987273694328131	-1.09562831169538	-1	0
ILF2	ILF2	ILF2	190	0.698822067755093	3.23805927404314	0.789473684210526	0.789473684210526	1	1.10615047758981	-1.19384964371827	-1	0
SMN1	SMN1	SMN1	179	1.36713985631012	5.62366945223738	0.947368421052632	0.736842105263158	1	0.819809864099012	-0.742604934306246	-1	0
TARDBP	TARDBP	TARDBP	193	-0.103486142537586	3.05992779194526	0.315789473684211	0.736842105263158	1	0.807226788840289	-0.77063836941275	-1	0
UTP18	UTP18	UTP18	191	-0.593141731587094	0.561175526550569	0.947368421052632	0.947368421052632	1	0.810049457067544	-0.912455602242239	-1	0
GTF2F1	GTF2F1	GTF2F1	184	-0.533196375165965	3.15308700825144	1	1	1	1.38766130368136	-0.743491794917748	-1	0
SUGP2	SUGP2	SUGP2	189	-1.28762633510386	1.179526531393	1	1	1	1.23785883237608	1.01697799479386	1	0
DDX1	DDX1	DDX1	181	-0.253360029382077	3.42770586006014	1	1	1	0.71514224303665	-0.68797498307837	-1	0
SBDS	SBDS	SBDS	187	-1.31179178855855	1.1253683179999	0.947368421052632	0.947368421052632	1	0.895540866709268	-0.95943556578748	-1	0
CPSF7	CPSF7	CPSF7	176	0.899706982136623	4.21793956474057	1	0.894736842105263	1	1.09520958905169	-1.2714108309579	-1	0
SND1	SND1	SND1	195	-0.265026570038773	3.6718740373377	1	1	1	1.01982356939917	-1.33274336535128	-1	0
QKI	QKI	QKI	196	0.0368604357298795	4.00706432059392	0.526315789473684	0.947368421052632	1	0.679428467496549	-0.685574844022561	-1	0
AGO1	AGO1	AGO1	182	0.0883167398921945	3.35333758220139	0.947368421052632	1	1	1.05129186110648	0.711778650071648	1	0
DDX19B	DDX19B	DDX19B	193	1.48349318000346	4.23559844842098	0.684210526315789	0.684210526315789	1	1.00697387446144	0.835945629920086	1	0
YBX3	YBX3	YBX3	188	-0.776012814391041	2.34520247018948	1	1	1	1.05087741136578	-1.23742820581485	-1	0
PARN	PARN	PARN	187	-1.10308367542582	2.41489928815961	0.947368421052632	0.947368421052632	1	1.0880213703054	-1.03408320922248	-1	0
SRP68	SRP68	SRP68	192	-1.46101217219547	1.3639344158009	0.947368421052632	0.947368421052632	1	0.584653973978186	-0.623069324002839	-1	0
RBFOX2	RBFOX2	RBFOX2	183	-0.586588738053701	2.72561156335241	0.947368421052632	0.947368421052632	1	0.890088064877892	-0.982697751538052	-1	0
NPM1	NPM1	NPM1	188	-0.326654232172688	2.88228247809803	0.947368421052632	0.947368421052632	1	0.83467674878875	-0.941436484860638	-1	0
NCBP2	NCBP2	NCBP2	188	-0.0453104603310118	2.63570833907	1	1	1	0.738352354381253	0.686231691155328	1	0
UBE2L3	UBE2L3	UBE2L3	194	-1.17021436358336	1.51459280228065	0.947368421052632	0.947368421052632	1	0.814267864885859	-0.721723569462742	-1	0
FUBP3	FUBP3	FUBP3	187	-0.155636506556952	2.87629260038135	0.947368421052632	0.947368421052632	1	1.04178705549832	-0.945356651725327	-1	0
FKBP4	FKBP4	FKBP4	197	-0.217999244060407	2.71054216928172	1	1	1	1.13216441224966	-0.97283231929028	-1	0
AUH	AUH	AUH	191	-0.491702964431442	3.19113136707982	0.526315789473684	0.947368421052632	1	0.722873911416015	-0.744908553487133	-1	0
SF3A3	SF3A3	SF3A3	197	-1.54833797073941	1.15985776222369	1	1	1	0.809438409561979	-0.799383383934953	-1	0
FAM120A	FAM120A	FAM120A	197	-1.54777777602666	2.07260197379315	0.578947368421053	1	1	0.880072356883865	0.895500967215205	1	0
GRWD1	GRWD1	GRWD1	194	0.914758700688657	3.24679260104701	0.684210526315789	0.894736842105263	1	0.973330872384406	-1.0955689389124	-1	0
HNRNPK	HNRNPK	HNRNPK	194	0.924676068732089	5.06058397351507	0.789473684210526	0.789473684210526	1	0.831324214178693	0.894582770427324	1	0
PPIG	PPIG	PPIG	199	-1.6854497298411	0.757001610650769	0.789473684210526	0.789473684210526	1	0.775532004849211	-0.774001296191583	-1	0
SUPT6H	SUPT6H	SUPT6H	192	0.288548902954274	2.37627213615769	1	1	1	0.930977303371572	-1.02352929355459	-1	0
PCBP1	PCBP1	PCBP1	196	-0.0768453558387351	3.52350501937047	0.684210526315789	0.684210526315789	1	0.899889659493789	-1.18760671714521	-1	0
HNRNPA0	HNRNPA0	HNRNPA0	189	0.701554165169448	4.8956771784328	0.736842105263158	0.631578947368421	1	0.757415959876334	-0.773255286222632	-1	0
PPIL4	PPIL4	PPIL4	193	0.1776662237415	3.03139025068264	0.368421052631579	1	1	0.997190727999108	1.07935587022499	1	0
RBM34	RBM34	RBM34	191	-0.533949114115484	3.87869818688774	0.736842105263158	0.736842105263158	1	0.703197477927495	-0.866264179475513	-1	0
DDX52	DDX52	DDX52	193	-0.389322638199988	3.52299030335955	1	1	1	0.929412169295493	-0.899020787001157	-1	0
KHSRP	KHSRP	KHSRP	195	-0.242194090789509	3.39965620483308	1	1	1	1.03515728480815	-1.16664779929109	-1	0
