Name	ID	Size	meanAbsT0	padog0	PmeanAbsT	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
PTBP1	PTBP1	PTBP1	194	3.87566574469856	9.64238587965	0.000526315789473684	0.000526315789473684	0.0033446519524618	0.770677483649215	-0.862960230360044	-1	73.8896227489743
PSIP1	PSIP1	PSIP1	187	0.400021038282593	4.75258007094234	0.000526315789473684	0.000526315789473684	0.0033446519524618	0.754052350664349	-0.83071966942638	-1	72.2956682992003
HNRNPC	HNRNPC	HNRNPC	196	2.81154568671825	6.63745573924798	0.000526315789473684	0.000526315789473684	0.0033446519524618	0.533809867299124	-0.525108675172547	-1	51.1796575756265
EIF3D	EIF3D	EIF3D	185	4.71227864645465	9.08419265427806	0.000526315789473684	0.000526315789473684	0.0033446519524618	0.625997625635366	-0.639488889948522	-1	60.0182688365712
XRCC5	XRCC5	XRCC5	190	3.32514902598548	8.93319342774725	0.000526315789473684	0.000526315789473684	0.0033446519524618	0.849810133699123	-0.843271075499131	-1	81.4765599352379
XRN2	XRN2	XRN2	193	0.798497866826374	4.11955618961351	0.000526315789473684	0.000526315789473684	0.0033446519524618	0.633692873543583	-0.683045298644787	-1	60.7560599060672
EIF4B	EIF4B	EIF4B	197	0.671870487661441	5.85063910319207	0.000526315789473684	0.000526315789473684	0.0033446519524618	0.943143200731921	-0.970316970107187	-1	90.4249790332028
HNRNPAB	HNRNPAB	HNRNPAB	185	2.32816800406998	6.34238660206684	0.263157894736842	0.000526315789473684	0.0033446519524618	0.853655114378433	-1.09807642239104	-1	81.8452020428625
FXR1	FXR1	FXR1	189	5.27880888008113	10.8320819448581	0.000526315789473684	0.000526315789473684	0.0033446519524618	0.710028225736385	-0.713404538816607	-1	68.0748028246075
MATR3	MATR3	MATR3	192	3.64752010884574	9.22537288748692	0.000526315789473684	0.000526315789473684	0.0033446519524618	0.559408300037553	-0.606898690035369	-1	53.633937839598
NSUN2	NSUN2	NSUN2	196	1.98710570836209	5.2729631587265	0.000526315789473684	0.000526315789473684	0.0033446519524618	0.611427170082101	-0.636347829191973	-1	58.6213090356781
GRSF1	GRSF1	GRSF1	192	3.20395787952768	6.15212140991485	0.000526315789473684	0.000526315789473684	0.0033446519524618	0.679097061348446	-0.74736712206942	-1	65.109240554656
U2AF2	U2AF2	U2AF2	189	1.71875265826185	6.42920205922606	0.000526315789473684	0.000526315789473684	0.0033446519524618	0.560215548232239	-0.584999990470805	-1	53.7113337228768
SNRNP200	SNRNP200	SNRNP200	195	2.35409940851166	6.14500335631053	0.000526315789473684	0.000526315789473684	0.0033446519524618	1.04301179919059	-1.06607062720303	-1	100
METAP2	METAP2	METAP2	192	0.725071748224381	5.83110103914472	0.105263157894737	0.000526315789473684	0.0033446519524618	0.720690993498209	-0.645833386506516	-1	69.0971083987246
GPKOW	GPKOW	GPKOW	196	2.35279027271699	6.98670292005625	0.000526315789473684	0.000526315789473684	0.0033446519524618	0.643755347238937	-0.73923619560251	-1	61.7208115707331
RPS19	RPS19	RPS19	184	3.47506492321365	7.47838402672093	0.0526315789473684	0.0526315789473684	0.178765880217786	0.679291197695832	-0.655135543705008	-1	19.6704361971645
PUM2	PUM2	PUM2	187	1.43835150721687	4.08562861990378	0.263157894736842	0.0526315789473684	0.178765880217786	0.863344266359774	-0.804997533021219	-1	25.000115363223
DDX47	DDX47	DDX47	195	4.50135895313368	8.8140703619165	0.0526315789473684	0.0526315789473684	0.178765880217786	0.614193214741393	-0.636694320107253	-1	17.7853746438677
MSI2	MSI2	MSI2	193	2.23617056324664	5.85469024599221	0.0526315789473684	0.0526315789473684	0.178765880217786	0.833399580242479	-0.880821853952078	-1	24.1329982274316
EEF2	EEF2	EEF2	194	1.79708024691942	6.90291928182853	0.0526315789473684	0.0526315789473684	0.178765880217786	0.639925488891289	-0.60274087259309	-1	18.5305117199705
NELFE	NELFE	NELFE	193	2.00862186307185	7.32525484443767	0.263157894736842	0.0526315789473684	0.178765880217786	0.778783559274088	-0.74342313067036	-1	22.5514659487183
ATP5C1	ATP5C1	ATP5C1	197	1.96922177418822	5.26551330156946	0.000526315789473684	0.0526315789473684	0.178765880217786	0.725385883372699	-0.778135936482537	-1	21.0052136485885
XRCC6	XRCC6	XRCC6	190	4.74525018376971	10.1373220370522	0.0526315789473684	0.0526315789473684	0.178765880217786	0.708907786604648	-0.739914375399851	-1	20.5280525250142
G3BP2	G3BP2	G3BP2	194	2.13084870485592	7.60270136605034	0.0526315789473684	0.0526315789473684	0.178765880217786	0.665465407644814	-0.587693954579279	-1	19.2700787039474
FUS	FUS	FUS	189	0.799437213364689	5.74297940002457	0.263157894736842	0.0526315789473684	0.178765880217786	0.609152329231353	-0.559183932644246	-1	17.6394042306799
AKAP1	AKAP1	AKAP1	195	1.87234120028078	6.38261710322053	0.0526315789473684	0.0526315789473684	0.178765880217786	0.57576252372098	0.54788333208695	1	16.6725257532974
HNRNPL	HNRNPL	HNRNPL	189	2.84109267220958	7.12677726360503	0.0526315789473684	0.0526315789473684	0.178765880217786	0.71072426962387	-0.735633553579924	-1	20.5806529612543
DDX27	DDX27	DDX27	188	2.84925322559926	6.87244960636561	0.0526315789473684	0.0526315789473684	0.178765880217786	0.681315168809433	-0.624755366109621	-1	19.7290449275441
AARS	AARS	AARS	190	5.01999261561497	11.4446467521095	0.0526315789473684	0.0526315789473684	0.178765880217786	0.719105424318865	-0.787654084102071	-1	20.8233485375339
CELF1	CELF1	CELF1	189	3.47564872510922	6.5974887730186	0.0526315789473684	0.0526315789473684	0.178765880217786	0.622936419537238	-0.649642363205259	-1	18.0385542120393
PUS1	PUS1	PUS1	193	1.61079157241424	5.22542986144288	0.0526315789473684	0.0526315789473684	0.178765880217786	0.69679604168708	-0.570286272532666	-1	20.17732914387
PCBP2	PCBP2	PCBP2	197	1.48591073646759	6.75287291983494	0.0526315789473684	0.0526315789473684	0.178765880217786	0.592377632094329	-0.609512177936784	-1	17.1536543624646
UCHL5	UCHL5	UCHL5	197	1.08004552566758	5.62530071280976	0.0526315789473684	0.0526315789473684	0.178765880217786	0.66580316105055	-0.694413938825089	-1	19.2798591292502
RBM39	RBM39	RBM39	192	1.30849467327465	5.74945371034758	0.0526315789473684	0.0526315789473684	0.178765880217786	1.16979764316236	-1.37766327690454	-1	33.87417646728
SAFB2	SAFB2	SAFB2	187	4.73062756449545	9.69479531265046	0.0526315789473684	0.0526315789473684	0.178765880217786	0.846606149236123	-0.837666954485748	-1	24.5154247532781
SUPV3L1	SUPV3L1	SUPV3L1	193	0.456848026881717	3.14741904224332	0.0526315789473684	0.0526315789473684	0.178765880217786	0.904550002758269	-0.890208724320615	-1	26.1933220638738
HNRNPA2B1	HNRNPA2B1	HNRNPA2B1	193	2.74923450114134	6.22438302282518	0.0526315789473684	0.0526315789473684	0.178765880217786	0.550688972128149	-0.559162320940654	-1	15.9464635011792
MAGOH	MAGOH	MAGOH	183	3.98488500989602	9.24423163190345	0.0526315789473684	0.0526315789473684	0.178765880217786	0.665201331366306	-0.649670873229818	-1	19.262431769017
LARP4	LARP4	LARP4	189	2.95628192507725	8.99911842608931	0.0526315789473684	0.0526315789473684	0.178765880217786	0.724765055287314	-0.763430715464838	-1	20.9872361460323
RAVER1	RAVER1	RAVER1	190	3.58494833002145	9.0983924405345	0.0526315789473684	0.0526315789473684	0.178765880217786	0.810025334652765	-0.714363441931582	-1	23.4561432820283
RBM22	RBM22	RBM22	194	1.38765112997004	5.92314598848597	0.0526315789473684	0.0526315789473684	0.178765880217786	0.593246340645295	-0.608845456652627	-1	17.1788098130043
EIF4A3	EIF4A3	EIF4A3	188	4.57271873169866	9.82758971252087	0.0526315789473684	0.0526315789473684	0.178765880217786	0.655927791463677	-0.664098614397633	-1	18.9938951302452
CPSF6	CPSF6	CPSF6	196	-0.844683263523531	3.9662074676867	0.105263157894737	0.105263157894737	0.33446519524618	0.717268448134773	0.886080377355786	1	13.2126543659966
SMNDC1	SMNDC1	SMNDC1	196	-1.20451324682578	2.2462193086269	0.105263157894737	0.105263157894737	0.33446519524618	0.705555709729192	-0.57799819588553	-1	12.996896423995
SF3A3	SF3A3	SF3A3	197	0.12011314560585	4.63772938571053	0.105263157894737	0.105263157894737	0.33446519524618	0.628762966237098	-0.623684114226162	-1	11.5823131111277
FIP1L1	FIP1L1	FIP1L1	188	0.667926689168556	3.68074516044845	0.105263157894737	0.105263157894737	0.33446519524618	1.12388035338159	-1.36660484873905	-1	20.7027685332882
SUCLG1	SUCLG1	SUCLG1	192	0.402575795079897	3.87220898135159	0.157894736842105	0.157894736842105	0.493734335839599	0.739059310600211	0.864069369299742	1	8.77285433127195
HSPD1	HSPD1	HSPD1	189	2.29009645411533	6.25046155646155	0.210526315789474	0.210526315789474	0.576023391812865	0.699112709799628	-0.748752576172019	-1	6.48609015261483
PARN	PARN	PARN	187	2.04004164438379	8.06545820723923	0.210526315789474	0.210526315789474	0.576023391812865	1.85644393960373	-2.09244589745995	-1	17.2233498072096
NONO	NONO	NONO	196	0.522252554191964	4.83139604231799	0.210526315789474	0.210526315789474	0.576023391812865	0.709197226585713	-0.634656510575965	-1	6.57965029549773
GRWD1	GRWD1	GRWD1	194	1.84092818969863	5.52187512554476	0.210526315789474	0.210526315789474	0.576023391812865	0.999771519947857	-1.21075002023819	-1	9.2754832225223
PPIG	PPIG	PPIG	199	0.264967886271357	4.30581598159709	0.210526315789474	0.210526315789474	0.576023391812865	0.96566878378567	-0.855358067200477	-1	8.95909157622799
FTO	FTO	FTO	192	0.528779097392971	4.7888482181653	0.210526315789474	0.210526315789474	0.576023391812865	0.677623617448575	-0.540871510366874	-1	6.28672288560184
PES1	PES1	PES1	194	0.051176707790043	4.09581845644605	0.210526315789474	0.210526315789474	0.576023391812865	0.966015844741028	-0.837662905592635	-1	8.9623114699781
RBM17	RBM17	RBM17	186	3.47960802154976	7.77935604756144	0.210526315789474	0.210526315789474	0.576023391812865	0.953292075646528	-1.11096040135059	-1	8.84426539204077
APOBEC3C	APOBEC3C	APOBEC3C	183	4.45086798141367	8.24830907216688	0.210526315789474	0.210526315789474	0.576023391812865	0.958929311593107	-1.15639302871529	-1	8.89656542899984
KHDRBS1	KHDRBS1	KHDRBS1	192	0.473533806107221	4.57921584018789	0.263157894736842	0.263157894736842	0.632220795892169	0.614388502107018	-0.604991787390786	-1	4.73809906456221
EIF4G2	EIF4G2	EIF4G2	182	2.38680378054614	4.14623346889071	0.263157894736842	0.263157894736842	0.632220795892169	0.643426786329601	-0.662484892763279	-1	4.96203923733508
ADAR	ADAR	ADAR	174	2.58210044048939	7.55950277500252	0.263157894736842	0.263157894736842	0.632220795892169	1.7076370097582	-2.08074746370461	-1	13.1691157806495
PNPT1	PNPT1	PNPT1	184	3.7078198628346	7.12310003322516	0.263157894736842	0.263157894736842	0.632220795892169	0.761453503727258	-0.845884968874969	-1	5.87224878288706
ASCC1	ASCC1	ASCC1	191	-0.16926318781245	5.15021639797098	0.263157894736842	0.263157894736842	0.632220795892169	0.755306549708032	-0.702866001743383	-1	5.82484412445267
HNRNPA0	HNRNPA0	HNRNPA0	189	1.60183579196931	7.21420844866223	0.578947368421053	0.263157894736842	0.632220795892169	1.1906464063574	-1.33836401969588	-1	9.18213899648097
ABCF1	ABCF1	ABCF1	198	1.19888512098851	4.61429933497072	0.263157894736842	0.263157894736842	0.632220795892169	0.567345220455853	-0.593641114691565	-1	4.37530625834772
STAU1	STAU1	STAU1	194	-0.32406266964723	2.58551712454287	0.263157894736842	0.263157894736842	0.632220795892169	0.761553744237238	-0.661859918991529	-1	5.87302182708456
UPF2	UPF2	UPF2	182	2.06113895713596	7.5438851505935	0.263157894736842	0.263157894736842	0.632220795892169	1.37701646843563	-1.75948738593615	-1	10.6194051786554
TFIP11	TFIP11	TFIP11	196	0.916505108914606	5.45035163847877	0.263157894736842	0.263157894736842	0.632220795892169	1.0480582407991	-1.03881656037192	-1	8.08251416376922
RECQL	RECQL	RECQL	195	-0.633809670643378	4.6640585192496	0.315789473684211	0.315789473684211	0.723378212974296	0.82132580079718	-0.990688340245956	-1	4.47331281803825
LIN28B	LIN28B	LIN28B	187	-0.763661231915237	3.56484989116126	0.526315789473684	0.315789473684211	0.723378212974296	0.898087993427051	0.87054817281606	1	4.89139453408643
CSTF2	CSTF2	CSTF2	183	1.10057641641593	4.32715986004287	0.315789473684211	0.315789473684211	0.723378212974296	0.651645580627445	-0.673770919578677	-1	3.54915738164978
NUSAP1	NUSAP1	NUSAP1	195	-0.288264793660911	4.06826222458602	0.315789473684211	0.315789473684211	0.723378212974296	0.85075904973215	-0.779868372609296	-1	4.63361964099392
RPS10	RPS10	RPS10	187	1.41225579822919	5.09011761658587	0.473684210526316	0.421052631578947	0.837852206273259	0.54473029853302	-0.562381701705746	-1	1.62087177137385
EIF2S2	EIF2S2	EIF2S2	185	0.935346658710988	4.20987305970827	0.421052631578947	0.421052631578947	0.837852206273259	1.0334332355707	-1.12466736649509	-1	3.07503137542946
TBRG4	TBRG4	TBRG4	190	0.228339848535854	5.61345744963943	0.421052631578947	0.421052631578947	0.837852206273259	0.718442884453098	-0.661621201598794	-1	2.1377621070289
SF3B4	SF3B4	SF3B4	189	0.252107253345926	4.79834877390285	0.421052631578947	0.421052631578947	0.837852206273259	0.454438817124086	-0.459532371381704	-1	1.35220503151121
STIP1	STIP1	STIP1	190	1.76089871702403	6.86993716412823	0.421052631578947	0.421052631578947	0.837852206273259	1.52392535851605	-1.59781144959957	-1	4.53451479007405
DDX6	DDX6	DDX6	187	0.190463491258406	3.59753002129552	0.421052631578947	0.421052631578947	0.837852206273259	0.657582940771451	-0.665711831447253	-1	1.95667035394183
DDX1	DDX1	DDX1	181	0.154478439274077	5.15750937247464	0.421052631578947	0.421052631578947	0.837852206273259	0.757356736345003	-0.950388547116489	-1	2.25355218556294
SFPQ	SFPQ	SFPQ	188	1.37323242919866	5.79812042133817	0.210526315789474	0.421052631578947	0.837852206273259	0.827969838369208	0.845899820375036	1	2.46366494056924
HNRNPM	HNRNPM	HNRNPM	179	2.05492375668648	6.35277327909731	0.842105263157895	0.421052631578947	0.837852206273259	0.729054409147031	-0.64774701422806	-1	2.16933722020684
NUFIP2	NUFIP2	NUFIP2	182	0.940530666596861	7.20275405222248	0.842105263157895	0.421052631578947	0.837852206273259	0.867143781888329	0.788045217501792	1	2.58022893452099
AKAP8L	AKAP8L	AKAP8L	194	0.73489797093611	4.26492030509997	0.421052631578947	0.421052631578947	0.837852206273259	0.577035217145637	-0.517334979823333	-1	1.71699664417188
RCC2	RCC2	RCC2	190	0.742152502221611	5.25469122527998	0.421052631578947	0.421052631578947	0.837852206273259	0.832636342004226	-0.900980322704648	-1	2.47755035144758
CKAP4	CKAP4	CKAP4	195	0.506443334332744	3.61166583745323	0.631578947368421	0.421052631578947	0.837852206273259	0.741850538908231	-0.749165434508082	-1	2.20741273311409
AKAP8	AKAP8	AKAP8	192	0.849216396424392	3.5755316814839	0.684210526315789	0.473684210526316	0.848325358851675	0.93766156908568	-0.853094063078166	-1	2.5941457189441
SF3B1	SF3B1	SF3B1	185	2.0233345174475	6.67029135410339	0.578947368421053	0.473684210526316	0.848325358851675	1.08157595440881	-1.07494201757879	-1	2.99230097974306
DNAJC21	DNAJC21	DNAJC21	190	0.892119129009199	4.5375354846279	0.473684210526316	0.473684210526316	0.848325358851675	0.783280857682454	-0.871897366631371	-1	2.1670341951512
PABPC1	PABPC1	PABPC1	180	2.52122577751503	6.14056572380179	0.473684210526316	0.473684210526316	0.848325358851675	0.696691458017561	-0.705172384348937	-1	1.92747492573841
NOL12	NOL12	NOL12	196	1.61791643484513	5.23097164202	0.473684210526316	0.473684210526316	0.848325358851675	0.993763724065491	-1.05099525656903	-1	2.74935861234052
BCLAF1	BCLAF1	BCLAF1	192	1.00813213286968	4.35254424121506	0.473684210526316	0.473684210526316	0.848325358851675	0.647409424540932	-0.574616003166901	-1	1.79113066211574
ZC3H8	ZC3H8	ZC3H8	194	-0.635003623271041	2.78554970227627	0.473684210526316	0.473684210526316	0.848325358851675	0.505958788615223	-0.493419819833791	-1	1.39979163988579
TAF15	TAF15	TAF15	192	0.88872001013894	5.94994508564506	0.473684210526316	0.473684210526316	0.848325358851675	0.964175493493533	-0.899704785226769	-1	2.66749945952889
RTF1	RTF1	RTF1	191	1.30866119935659	6.11009759534075	0.473684210526316	0.473684210526316	0.848325358851675	0.757979486749988	-0.699369677924724	-1	2.09703511952323
SERBP1	SERBP1	SERBP1	181	1.28357731865258	6.05626764217054	0.368421052631579	0.473684210526316	0.848325358851675	0.707222944686344	-0.660723661037493	-1	1.95661146279685
CCAR2	CCAR2	CCAR2	178	1.40148936825216	5.79421500322993	0.473684210526316	0.473684210526316	0.848325358851675	0.950422394270591	-1.13697532113143	-1	2.62944997062193
PABPC4	PABPC4	PABPC4	195	-1.21218624323263	2.12550723643568	0.526315789473684	0.526315789473684	0.878679750223015	0.748013459729234	-0.896103583387413	-1	1.62716185795361
SMN1	SMN1	SMN1	179	-0.258199201882816	4.53011472578695	0.947368421052632	0.526315789473684	0.878679750223015	0.716014843444044	-0.837903224671293	-1	1.55755491806593
RBM25	RBM25	RBM25	192	-0.371869255011539	3.5815169943424	0.421052631578947	0.526315789473684	0.878679750223015	0.555452265448884	-0.566746350114031	-1	1.20828138651344
QKI	QKI	QKI	196	-1.3551469297852	3.28611660745844	0.526315789473684	0.526315789473684	0.878679750223015	0.62322960850705	-0.725143564776476	-1	1.35571818196576
IGF2BP3	IGF2BP3	IGF2BP3	191	-1.00269128510063	2.57604742884239	0.526315789473684	0.526315789473684	0.878679750223015	0.783619863113156	-0.732960425290752	-1	1.70461685656581
EIF2S1	EIF2S1	EIF2S1	198	-1.35373294618877	2.3908133632192	0.526315789473684	0.526315789473684	0.878679750223015	0.587243710816827	-0.603775244083094	-1	1.27743766523957
SRFBP1	SRFBP1	SRFBP1	195	-0.806612232933809	2.73138055668025	0.736842105263158	0.526315789473684	0.878679750223015	0.872651679321503	-0.826003367429074	-1	1.89828873986454
TIAL1	TIAL1	TIAL1	188	-0.0110831672083251	2.52730329025483	0.526315789473684	0.526315789473684	0.878679750223015	0.788380975747662	-0.959197116335721	-1	1.71497375693909
CIRBP	CIRBP	CIRBP	197	-0.640390401701927	3.84843033479468	0.578947368421053	0.578947368421053	0.912421052631579	0.649892199488789	-0.573605460757701	-1	1.0018377787032
TROVE2	TROVE2	TROVE2	195	-0.330756697042985	2.06587357686893	0.789473684210526	0.578947368421053	0.912421052631579	0.772755877647373	-0.691690781728917	-1	1.19123761225487
DDX24	DDX24	DDX24	197	-1.030821260395	2.4336900908701	0.789473684210526	0.578947368421053	0.912421052631579	0.633724525650102	-0.611733568830464	-1	0.976914589198716
FASTKD2	FASTKD2	FASTKD2	190	-0.655263375601082	3.71779556287076	0.578947368421053	0.578947368421053	0.912421052631579	1.0252604867029	-1.0359024327323	-1	1.58048471638613
PRPF6	PRPF6	PRPF6	193	0.440484234269801	4.20465436766223	0.473684210526316	0.578947368421053	0.912421052631579	0.786408397402761	-0.901379055771098	-1	1.21228357968793
UTP3	UTP3	UTP3	187	0.567909079410644	2.91242815809388	0.578947368421053	0.578947368421053	0.912421052631579	0.802164659447607	-0.838238432049365	-1	1.2365725595835
SSB	SSB	SSB	189	-0.0123520991580178	2.95575689165527	0.578947368421053	0.578947368421053	0.912421052631579	0.596622669327031	-0.618692468965659	-1	0.919720424760816
DDX28	DDX28	DDX28	189	-0.466502711556664	4.84941042846107	0.736842105263158	0.631578947368421	0.964504283965728	0.797275676378856	-0.876285658831125	-1	0.48463496902936
DHX30	DHX30	DHX30	197	-0.592699651643993	3.87262114623103	0.631578947368421	0.631578947368421	0.964504283965728	0.6979416975034	0.756383638780298	1	0.424253445796995
PUF60	PUF60	PUF60	178	2.07311874030853	5.1822330319789	0.210526315789474	0.631578947368421	0.964504283965728	0.738454333386468	-0.767655367035463	-1	0.448879607886453
EWSR1	EWSR1	EWSR1	192	-0.221305171678892	5.0821706110014	0.736842105263158	0.631578947368421	0.964504283965728	0.72808193041827	-0.611605765837607	-1	0.442574600296
HNRNPUL1	HNRNPUL1	HNRNPUL1	184	-0.562134409893321	3.9963935131554	0.947368421052632	0.947368421052632	1	1.1478077266037	-1.28763030085798	-1	0
SUB1	SUB1	SUB1	195	-2.26823338210641	0.831635129433475	0.736842105263158	0.736842105263158	1	0.83670485976727	-0.999259487252648	-1	0
ESF1	ESF1	ESF1	187	0.596753964819857	4.03730674586155	0.789473684210526	0.789473684210526	1	0.891728521101818	-0.991919236563781	-1	0
SLBP	SLBP	SLBP	196	-0.267494434608574	2.94355202592425	1	0.789473684210526	1	0.498922366587084	-0.509259651810077	-1	0
CNOT7	CNOT7	CNOT7	192	-0.710861266324447	3.04035074612162	0.947368421052632	0.947368421052632	1	0.557126264080193	-0.604288414264175	-1	0
ILF2	ILF2	ILF2	190	-0.610985268144917	2.2750363318603	1	1	1	0.759646325547727	-0.821432584410556	-1	0
UTP18	UTP18	UTP18	191	-2.29696381084655	-0.620456854916663	0.947368421052632	0.947368421052632	1	1.3061380986625	-1.46072378971045	-1	0
GTF2F1	GTF2F1	GTF2F1	184	-0.770938102693881	3.92412695974115	0.947368421052632	0.947368421052632	1	1.28153342744842	-1.44456743299906	-1	0
SUGP2	SUGP2	SUGP2	189	-3.48095760880194	-0.463744253122174	1	1	1	1.62985837381426	-2.23573276083265	-1	0
RRP9	RRP9	RRP9	188	0.632376616279071	4.02620376617713	0.263157894736842	0.894736842105263	1	0.599956470404605	0.473027528998172	1	0
SBDS	SBDS	SBDS	187	-1.23937235270304	2.5742444988187	0.947368421052632	0.947368421052632	1	0.865865305703933	1.06343940755842	1	0
CPSF7	CPSF7	CPSF7	176	0.511699020181441	4.97658693187704	1	1	1	1.25966498783933	0.889862369426667	1	0
SND1	SND1	SND1	195	0.437026145246793	5.42701495412563	0.789473684210526	0.789473684210526	1	0.910121738603259	-0.966136896727576	-1	0
SLTM	SLTM	SLTM	186	-1.02131946923438	2.61963464521786	0.315789473684211	0.947368421052632	1	0.52821438092532	-0.547108032778392	-1	0
KRR1	KRR1	KRR1	191	1.44855231567356	6.17391217857751	0.684210526315789	0.684210526315789	1	0.634305727186746	-0.569434955586156	-1	0
BUD13	BUD13	BUD13	191	-1.62737958719625	1.14079462801179	0.736842105263158	0.736842105263158	1	0.958899186213008	-0.919642213646707	-1	0
AGO1	AGO1	AGO1	182	-0.545642786996316	3.77272007346654	0.947368421052632	0.947368421052632	1	0.743444759836603	-0.732362871369229	-1	0
ILF3	ILF3	ILF3	194	-1.27186611530141	2.9490183416221	1	1	1	0.582132734944266	-0.626646749987582	-1	0
DDX19B	DDX19B	DDX19B	193	-0.441929006817207	2.9816457069488	0.789473684210526	0.789473684210526	1	0.843847855763419	-0.56634330046016	-1	0
TRIM56	TRIM56	TRIM56	195	-0.0488068269217262	2.80273754872926	0.842105263157895	0.736842105263158	1	0.794791563476554	-0.944623315142464	-1	0
YBX3	YBX3	YBX3	188	1.07890146127578	6.03592170205279	1	1	1	0.612095576401676	-0.616480768913401	-1	0
PA2G4	PA2G4	PA2G4	193	-1.0646481897687	2.76661495019319	0.947368421052632	0.947368421052632	1	1.10332734949034	-1.67042142065936	-1	0
SRP68	SRP68	SRP68	192	-1.65191006415094	2.13610257905497	0.736842105263158	0.736842105263158	1	0.867734617877848	-0.684793896171697	-1	0
PHF6	PHF6	PHF6	190	-2.01646910675357	1.08288550268137	0.947368421052632	0.947368421052632	1	0.902683328419121	-1.10888260289211	-1	0
RBFOX2	RBFOX2	RBFOX2	183	-1.07733167047214	3.30678143771002	0.947368421052632	0.947368421052632	1	1.22133365939183	1.15604767647657	1	0
NPM1	NPM1	NPM1	188	0.180926289366273	5.24475393639184	0.947368421052632	0.947368421052632	1	1.71408658771505	0.922725758916502	1	0
NCBP2	NCBP2	NCBP2	188	-2.41540825170441	0.666670908149567	1	1	1	0.66823022623968	-0.69065154057893	-1	0
UBE2L3	UBE2L3	UBE2L3	194	-1.66083442829126	2.57988704438633	0.947368421052632	0.947368421052632	1	1.31691711904713	-1.83869027827997	-1	0
FUBP3	FUBP3	FUBP3	187	-2.33178713804063	1.32511943211168	1	1	1	0.510737780807539	-0.530109890148341	-1	0
FKBP4	FKBP4	FKBP4	197	-0.123648091496836	3.79026184976558	0.789473684210526	0.789473684210526	1	0.684746985710167	-0.709789643462769	-1	0
CCAR1	CCAR1	CCAR1	190	-2.16395693334345	2.23550790128925	0.947368421052632	0.947368421052632	1	0.850552038473	-0.996241704909878	-1	0
XPO5	XPO5	XPO5	191	-1.43501698098836	2.72221108379299	0.789473684210526	0.789473684210526	1	0.566558037196104	-0.594018126959409	-1	0
FAM120A	FAM120A	FAM120A	197	-3.78102953849089	0.509158917348279	1	1	1	0.678156503450349	-0.690709930908445	-1	0
