Name	ID	Size	meanAbsT0	padog0	PmeanAbsT	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
SMNDC1	SMNDC1	SMNDC1	196	2.24443041601321	5.91867028107448	0.000526315789473684	0.000526315789473684	0.00357531760435572	0.81843353722838	-0.808916640406775	-1	68.6588891971976
FIP1L1	FIP1L1	FIP1L1	188	4.02610408259957	6.78642567615609	0.000526315789473684	0.000526315789473684	0.00357531760435572	0.907712599379248	1.00942901076827	1	76.1485642374026
PTBP1	PTBP1	PTBP1	194	4.57218378427706	9.18155388061334	0.000526315789473684	0.000526315789473684	0.00357531760435572	0.912078125993897	0.899823184432021	1	76.5147909308219
PPIG	PPIG	PPIG	199	3.41792226326945	7.04257033181362	0.000526315789473684	0.000526315789473684	0.00357531760435572	1.08226195542808	-1.03181322267211	-1	90.7916163012069
HNRNPL	HNRNPL	HNRNPL	189	3.34886453679328	6.97222513696592	0.000526315789473684	0.000526315789473684	0.00357531760435572	0.877928621618584	0.904771062806797	1	73.6499681561052
ABCF1	ABCF1	ABCF1	198	6.10048631511291	10.0308275920244	0.000526315789473684	0.000526315789473684	0.00357531760435572	0.984137443098096	1.07687405813546	1	82.5598910441893
STAU1	STAU1	STAU1	194	4.85943227717843	8.64393258278364	0.000526315789473684	0.000526315789473684	0.00357531760435572	0.890368926717079	-0.784677941979704	-1	74.6935929472268
PRPF6	PRPF6	PRPF6	193	4.74427751566039	9.18171286573958	0.000526315789473684	0.000526315789473684	0.00357531760435572	0.912137465996167	0.902295194803676	1	76.5197689998471
G3BP1	G3BP1	G3BP1	197	3.97915492784495	8.16273837441173	0.000526315789473684	0.000526315789473684	0.00357531760435572	0.868494630467829	-0.809018644802647	-1	72.8585448778014
HNRNPA2B1	HNRNPA2B1	HNRNPA2B1	193	2.64623638637887	5.66349349003797	0.421052631578947	0.000526315789473684	0.00357531760435572	0.844374999593715	0.836136905811987	1	70.8351343156302
GRSF1	GRSF1	GRSF1	192	5.12363592481139	7.9862321347768	0.000526315789473684	0.000526315789473684	0.00357531760435572	1.04966653984173	1.0880201691545	1	88.0571669839678
LARP4	LARP4	LARP4	189	5.0528138949183	11.2594309212385	0.0526315789473684	0.000526315789473684	0.00357531760435572	1.17315778605228	-1.22359146401368	-1	98.4169230358858
RBM22	RBM22	RBM22	194	4.36273951645626	8.7350121428851	0.000526315789473684	0.000526315789473684	0.00357531760435572	0.822679095922406	0.835372827620429	1	69.0150517084999
ESF1	ESF1	ESF1	187	6.85562121180214	11.7449342026625	0.263157894736842	0.0526315789473684	0.225400457665904	1.07498521837423	-1.14191920769877	-1	23.8491193333419
DNAJC21	DNAJC21	DNAJC21	190	5.63968133362377	9.85450164684282	0.0526315789473684	0.0526315789473684	0.225400457665904	1.01671008914092	1.13994190259019	1	22.556254568789
PRPF8	PRPF8	PRPF8	189	3.22697441877175	6.58214878238299	0.0526315789473684	0.0526315789473684	0.225400457665904	1.10117811867529	1.21258075457096	1	24.4302227701975
EEF2	EEF2	EEF2	194	4.62133045805337	9.2172845439186	0.263157894736842	0.0526315789473684	0.225400457665904	0.878052721338751	0.873202287081214	1	19.4800670504508
HSPD1	HSPD1	HSPD1	189	3.59139347437413	7.01947585532252	0.0526315789473684	0.0526315789473684	0.225400457665904	1.05054676358287	1.01029092610054	1	23.3069392040904
NOL12	NOL12	NOL12	196	4.71029993706042	7.80801994935086	0.0526315789473684	0.0526315789473684	0.225400457665904	1.09616475392409	1.21658565151656	1	24.3189986043493
XPO5	XPO5	XPO5	191	4.28052164543794	9.91350905104365	0.263157894736842	0.0526315789473684	0.225400457665904	0.971621820636825	-0.860549183877887	-1	21.5559473294819
PUF60	PUF60	PUF60	178	6.65920334960826	10.09741530838	0.0526315789473684	0.0526315789473684	0.225400457665904	1.27145880657956	-0.913029361751296	-1	28.207990479538
DDX27	DDX27	DDX27	188	6.25840643919255	10.186282112438	0.0526315789473684	0.0526315789473684	0.225400457665904	1.12222558113392	1.19781511409748	1	24.8971719293675
CELF1	CELF1	CELF1	189	3.74113632747941	6.47968300118014	0.0526315789473684	0.0526315789473684	0.225400457665904	0.871268804769866	-0.766685434946901	-1	19.3295622499816
PCBP2	PCBP2	PCBP2	197	4.18331017572502	9.33911437538639	0.0526315789473684	0.0526315789473684	0.225400457665904	0.841119131711141	-0.845419479070304	-1	18.6606757031263
FXR1	FXR1	FXR1	189	3.45878163350927	7.97219266293865	0.0526315789473684	0.0526315789473684	0.225400457665904	0.924838691614284	0.976696627053698	1	20.5180387073214
RTF1	RTF1	RTF1	191	5.34772875001308	10.372349926548	0.0526315789473684	0.0526315789473684	0.225400457665904	1.19672866703609	-1.14865068212068	-1	26.5500625515011
UTP3	UTP3	UTP3	187	4.35216144943423	6.08566201885183	0.0526315789473684	0.0526315789473684	0.225400457665904	1.09923308380644	1.30068122796722	1	24.3870711362013
KIF1C	KIF1C	KIF1C	195	4.74954121911072	8.39919461550334	0.0526315789473684	0.0526315789473684	0.225400457665904	0.857168814813345	-0.804736083452738	-1	19.0167464667278
RBM17	RBM17	RBM17	186	4.56240195567993	8.60108277741909	0.263157894736842	0.0526315789473684	0.225400457665904	0.961945957434994	1.04638604528956	1	21.3412831534456
SSRP1	SSRP1	SSRP1	196	6.55567496836198	10.8006127628306	0.0526315789473684	0.0526315789473684	0.225400457665904	0.92083690100793	0.984435387394338	1	20.4292568523836
EIF2S1	EIF2S1	EIF2S1	198	0.902481674760815	4.2910708858426	0.105263157894737	0.105263157894737	0.441209406494961	0.700721639419097	-0.686720062337471	-1	8.53775090243494
RPS3A	RPS3A	RPS3A	183	5.86081757964684	9.79528519836421	0.368421052631579	0.157894736842105	0.648026315789474	1.28758977757854	-1.22502239508801	-1	8.31784088598928
SUCLG1	SUCLG1	SUCLG1	192	2.82087438374442	5.55819483950987	0.631578947368421	0.210526315789474	0.797570850202429	0.972828348030128	-0.81110775608318	-1	3.27656513729924
FASTKD2	FASTKD2	FASTKD2	190	5.25211434278657	10.2628005614763	0.263157894736842	0.210526315789474	0.797570850202429	0.989227820066148	-0.812463413783003	-1	3.33179989526259
SAFB2	SAFB2	SAFB2	187	4.07362696184898	7.85611920818224	0.210526315789474	0.210526315789474	0.797570850202429	0.927705100958431	0.954088579599877	1	3.1245863647478
APOBEC3C	APOBEC3C	APOBEC3C	183	5.0689004648059	8.82901442893579	0.263157894736842	0.210526315789474	0.797570850202429	1.13339872895897	1.16269824167631	1	3.81737926273013
DDX3X	DDX3X	DDX3X	188	9.15542666214872	13.718908409619	0.421052631578947	0.421052631578947	0.931992903607333	1.12155211189009	-1.05502514982209	-1	1.17624332288257
KHDRBS1	KHDRBS1	KHDRBS1	192	2.25657050096889	6.68696969677707	0.263157894736842	0.263157894736842	0.931992903607333	0.864141354462948	-0.856630698492751	-1	0.90628022312828
PABPC4	PABPC4	PABPC4	195	1.36936414085116	4.47454408430516	0.315789473684211	0.315789473684211	0.931992903607333	0.983936942967491	-1.13110699733887	-1	1.03191750702746
HNRNPU	HNRNPU	HNRNPU	195	2.04138120832351	5.75999237536812	0.000526315789473684	0.421052631578947	0.931992903607333	1.03863521285565	-0.990975652808225	-1	1.08928307573095
SRSF1	SRSF1	SRSF1	194	4.12624390715446	7.89585891365381	0.421052631578947	0.421052631578947	0.931992903607333	0.941185074579944	1.04952964541033	1	0.987080892483652
SF3B4	SF3B4	SF3B4	189	4.09262507558426	8.34496948816499	0.000526315789473684	0.421052631578947	0.931992903607333	1.00793783764572	-0.996271147222616	-1	1.05708877799132
EFTUD2	EFTUD2	EFTUD2	196	2.44772151075737	5.89974782236535	0.421052631578947	0.421052631578947	0.931992903607333	0.888076294600546	-0.889394033997146	-1	0.931382323353474
PUM2	PUM2	PUM2	187	3.2724356760729	5.26589836514178	0.421052631578947	0.421052631578947	0.931992903607333	0.877371301075548	0.942913575682497	1	0.920155313015042
RBM25	RBM25	RBM25	192	1.64224807342602	4.86679370373847	0.421052631578947	0.421052631578947	0.931992903607333	0.988042540227967	1.01566090480447	1	1.03622330906098
MSI2	MSI2	MSI2	193	3.4362132915711	6.05551091608141	0.421052631578947	0.421052631578947	0.931992903607333	0.850452332543604	-0.817614308406007	-1	0.891923671650447
ATP5C1	ATP5C1	ATP5C1	197	2.61820539609983	5.15238295510854	0.421052631578947	0.421052631578947	0.931992903607333	0.810181879969824	-0.742698511414406	-1	0.84968947633558
SND1	SND1	SND1	195	4.46660082593929	10.4591556829906	0.368421052631579	0.263157894736842	0.931992903607333	1.18394652925469	-1.13026057328921	-1	1.24168033292625
KRR1	KRR1	KRR1	191	6.17631412242512	11.116720789518	0.473684210526316	0.421052631578947	0.931992903607333	1.0956416209093	-1.12176683336479	-1	1.14906933632799
G3BP2	G3BP2	G3BP2	194	2.00240101091936	7.32778021302238	0.263157894736842	0.263157894736842	0.931992903607333	0.794628343064596	-0.699438880769639	-1	0.833377488922752
IGF2BP3	IGF2BP3	IGF2BP3	191	3.18232174232066	7.06377144012855	0.421052631578947	0.421052631578947	0.931992903607333	0.975868425892069	-1.04050765899662	-1	1.02345553790902
FUBP3	FUBP3	FUBP3	187	3.10907904259955	7.31136896412135	0.368421052631579	0.368421052631579	0.931992903607333	1.24468559316091	-0.981374140202923	-1	1.30538126808603
FKBP4	FKBP4	FKBP4	197	4.9026518610179	9.55821689849503	0.368421052631579	0.368421052631579	0.931992903607333	1.09130720822675	-0.987771204683041	-1	1.14452356094901
RBM15	RBM15	RBM15	194	1.81486250105807	4.08234865475944	0.421052631578947	0.421052631578947	0.931992903607333	0.840682549721594	-0.773476082340378	-1	0.881677476499483
ZC3H8	ZC3H8	ZC3H8	194	1.79515328978855	4.65159091673928	0.421052631578947	0.421052631578947	0.931992903607333	0.817376744688315	-0.792339756103816	-1	0.857235190435218
HNRNPK	HNRNPK	HNRNPK	194	3.9366000035394	9.89340437940312	0.368421052631579	0.368421052631579	0.931992903607333	0.98263919220115	-0.910980287389385	-1	1.03055647292348
SUPT6H	SUPT6H	SUPT6H	192	3.80599520984149	7.11753288051782	0.368421052631579	0.368421052631579	0.931992903607333	0.950255072961294	-0.770232226269672	-1	0.996593179002946
LIN28B	LIN28B	LIN28B	187	1.70227564726922	5.97762956945733	0.315789473684211	0.315789473684211	0.931992903607333	0.79839063406956	0.777806562068741	1	0.837323243762331
PUS1	PUS1	PUS1	193	1.98968344923138	5.3524497489675	0.526315789473684	0.421052631578947	0.931992903607333	0.951859374766015	-0.90783306815452	-1	0.998275712757452
HNRNPC	HNRNPC	HNRNPC	196	2.12270773618381	5.1316721939337	0.421052631578947	0.421052631578947	0.931992903607333	0.834199605253135	-0.823686853334793	-1	0.874878398629804
EIF3D	EIF3D	EIF3D	185	7.12149755410562	11.2209396322866	0.421052631578947	0.421052631578947	0.931992903607333	1.18852644190478	-1.12221941206201	-1	1.24648357979899
UCHL5	UCHL5	UCHL5	197	1.76193822089052	5.43274241871116	0.421052631578947	0.421052631578947	0.931992903607333	0.717811059138253	-0.691574284924298	-1	0.7528142976609
BOP1	BOP1	BOP1	190	2.96679269432114	5.90472518790324	0.684210526315789	0.368421052631579	0.931992903607333	1.05811338660072	1.24444988953534	1	1.10971108042791
AKAP8L	AKAP8L	AKAP8L	194	2.19999145588988	5.18683881658625	0.421052631578947	0.421052631578947	0.931992903607333	0.904265719753339	-0.831281223989962	-1	0.948361207379816
MAGOH	MAGOH	MAGOH	183	2.57240351051001	6.26849553741827	0.842105263157895	0.421052631578947	0.931992903607333	1.11266353526276	-1.17133052304366	-1	1.16692130494244
SSB	SSB	SSB	189	2.72772535070522	5.50340414625159	0.263157894736842	0.368421052631579	0.931992903607333	0.945008118689901	-0.683904742737725	-1	0.991090362984174
RAVER1	RAVER1	RAVER1	190	3.98249130040601	8.41516552690894	0.421052631578947	0.421052631578947	0.931992903607333	0.872874229161345	-0.825712168399744	-1	0.915438946512295
U2AF2	U2AF2	U2AF2	189	2.835085070311	7.2135974772612	0.421052631578947	0.421052631578947	0.931992903607333	0.901138654984317	-0.897174762144654	-1	0.945081654859884
SRSF5	SRSF5	SRSF5	194	2.07821624898711	5.12129732314956	0.421052631578947	0.421052631578947	0.931992903607333	1.00471894808259	-0.96970359109986	-1	1.0537129229458
TIAL1	TIAL1	TIAL1	188	3.66925067504468	6.14410166196324	0.421052631578947	0.421052631578947	0.931992903607333	1.08491316941136	1.14764605114382	1	1.13781772411529
SNRNP200	SNRNP200	SNRNP200	195	3.62029753886725	7.73093731015617	0.421052631578947	0.421052631578947	0.931992903607333	0.944048598038747	-0.928784362027739	-1	0.990084052401614
METAP2	METAP2	METAP2	192	2.80916760964708	7.84640627640655	0.315789473684211	0.315789473684211	0.931992903607333	0.885699881518576	0.859568002745275	1	0.928890027194924
AATF	AATF	AATF	193	0.991070239491908	5.1407792327164	0.368421052631579	0.368421052631579	0.931992903607333	0.917420751921132	-0.747981416918772	-1	0.962157729704218
AKAP8	AKAP8	AKAP8	192	2.19300275477747	4.04968143677207	0.421052631578947	0.473684210526316	0.950438596491228	0.889564537164666	-0.770016371292024	-1	0.673335963739291
ILF2	ILF2	ILF2	190	3.25698313055214	7.18695981596756	0.578947368421053	0.578947368421053	0.950438596491228	0.975119768537883	-0.993291525761168	-1	0.738095080995962
PNPT1	PNPT1	PNPT1	184	1.92037246005746	4.03063635243177	0.578947368421053	0.578947368421053	0.950438596491228	0.988114232301633	1.07800400073665	1	0.747930949464289
SUGP2	SUGP2	SUGP2	189	3.0040243643357	7.56566413048947	0.578947368421053	0.578947368421053	0.950438596491228	1.27053304585062	-1.18849453561787	-1	0.961701548509555
SLTM	SLTM	SLTM	186	2.30384422610784	6.46449079303499	1	0.578947368421053	0.950438596491228	1.07960507949854	1.26973360526813	1	0.817182898251505
BUD13	BUD13	BUD13	191	3.57557058963775	6.65418000109525	0.421052631578947	0.473684210526316	0.950438596491228	0.884452553531038	-0.878501852337717	-1	0.669466562158221
ILF3	ILF3	ILF3	194	2.06155938492373	6.65825222190509	0.578947368421053	0.578947368421053	0.950438596491228	0.865098191120819	-0.821640328191636	-1	0.654816710774103
DDX19B	DDX19B	DDX19B	193	3.3561602066287	7.24387661060365	0.684210526315789	0.473684210526316	0.950438596491228	0.772026123631387	-0.76465331949913	-1	0.584367892681656
PA2G4	PA2G4	PA2G4	193	0.906859072634482	4.81096639558103	0.578947368421053	0.578947368421053	0.950438596491228	0.96464081794668	-0.803197539300692	-1	0.730163273914495
RECQL	RECQL	RECQL	195	1.01951022697103	5.95556227849654	0.526315789473684	0.526315789473684	0.950438596491228	0.776139841041512	0.74849884723894	1	0.587481678990771
NCBP2	NCBP2	NCBP2	188	1.84177869294506	6.19022453711308	0.578947368421053	0.578947368421053	0.950438596491228	1.13399061218462	-0.920872768146437	-1	0.858348809812436
BCLAF1	BCLAF1	BCLAF1	192	0.940106380369711	3.43902498066287	0.421052631578947	0.526315789473684	0.950438596491228	0.879411965050333	-0.791675263429506	-1	0.665651201539995
FAM120A	FAM120A	FAM120A	197	2.2420459528731	7.9977464608426	0.578947368421053	0.578947368421053	0.950438596491228	1.15350578104726	-1.21292562489489	-1	0.8731203800411
DKC1	DKC1	DKC1	190	5.08105191531179	9.16936532607028	0.473684210526316	0.473684210526316	0.950438596491228	1.17463170619373	1.37675722803123	1	0.889111176182459
PPIL4	PPIL4	PPIL4	193	1.04204198218759	5.06417839822302	0.578947368421053	0.578947368421053	0.950438596491228	1.113361350379	-0.912905276312783	-1	0.842733951869255
DDX52	DDX52	DDX52	193	0.423265394217902	5.08042890647375	0.526315789473684	0.526315789473684	0.950438596491228	0.788664485425117	0.736708720883393	1	0.59696192819608
KHSRP	KHSRP	KHSRP	195	0.957337146023149	5.72234634017173	0.578947368421053	0.578947368421053	0.950438596491228	1.03792584990784	-1.07910382329125	-1	0.785634738391387
AARS	AARS	AARS	190	2.18569522685522	7.21951897096614	0.578947368421053	0.578947368421053	0.950438596491228	1.00835372368731	-0.654826780030343	-1	0.763250779413004
PUM1	PUM1	PUM1	192	2.90878535018201	6.62600943849245	0.578947368421053	0.578947368421053	0.950438596491228	1.04330141273511	-0.883933299462039	-1	0.78970365034293
LARP7	LARP7	LARP7	194	1.47397829130434	6.829264405039	0.578947368421053	0.578947368421053	0.950438596491228	1.01444159519485	-1.04429815721836	-1	0.767858857475233
EIF4B	EIF4B	EIF4B	197	-0.288336708751222	4.11448837204024	0.526315789473684	0.526315789473684	0.950438596491228	0.74514511984632	-0.829760140926037	-1	0.564020918590728
SUPV3L1	SUPV3L1	SUPV3L1	193	2.60855178664998	5.31244974212669	0.473684210526316	0.473684210526316	0.950438596491228	0.754245069710251	-0.723350294658583	-1	0.570908921940254
MATR3	MATR3	MATR3	192	1.20885564328498	5.74665691370691	0.526315789473684	0.526315789473684	0.950438596491228	0.803666694586154	0.71429700263524	1	0.608317514600033
EXOSC9	EXOSC9	EXOSC9	193	0.122634426756063	2.78902673941808	0.947368421052632	0.526315789473684	0.950438596491228	0.704670764566933	-0.645362542630749	-1	0.533384761369763
SRFBP1	SRFBP1	SRFBP1	195	0.240467407614396	3.37425936761579	0.947368421052632	0.526315789473684	0.950438596491228	0.867967815745053	0.760360707408517	1	0.656988808897627
EWSR1	EWSR1	EWSR1	192	0.802853502713303	5.75208160104945	0.526315789473684	0.526315789473684	0.950438596491228	0.836362979923812	0.937516206368014	1	0.633066235888651
DDX55	DDX55	DDX55	192	2.56053807064044	6.95446408041946	0.578947368421053	0.578947368421053	0.950438596491228	1.20832645156772	-1.17567281204289	-1	0.914615659445315
TRA2A	TRA2A	TRA2A	197	-1.62498453380243	1.11061182862025	0.947368421052632	0.526315789473684	0.950438596491228	0.805000718717154	-0.692749620568454	-1	0.609327274304215
NAA15	NAA15	NAA15	194	4.39523833596334	9.79653190948657	0.578947368421053	0.578947368421053	0.950438596491228	1.00965699586723	-1.12293731053209	-1	0.764237262116187
CKAP4	CKAP4	CKAP4	195	2.27346149548631	4.50682617000554	0.526315789473684	0.526315789473684	0.950438596491228	1.01752954888976	-0.949705601939266	-1	0.770196214901567
EIF4A3	EIF4A3	EIF4A3	188	4.27655767200596	8.40030957570924	0.473684210526316	0.473684210526316	0.950438596491228	1.04846571387021	-1.1110979135491	-1	0.793612652485627
HNRNPA1	HNRNPA1	HNRNPA1	183	4.66559734202166	7.37363096425678	0.631578947368421	0.631578947368421	0.987468671679198	1.01890391505973	0.968071763934938	1	0.191330999489231
TARDBP	TARDBP	TARDBP	193	1.06752772121669	5.4012584371355	0.421052631578947	0.631578947368421	0.987468671679198	0.909697784475402	-0.913127223032393	-1	0.170824141279911
ASCC1	ASCC1	ASCC1	191	2.53762355835255	7.75442013805957	0.263157894736842	0.631578947368421	0.987468671679198	0.911625323162839	-0.727004817812519	-1	0.171186096806993
TRIM56	TRIM56	TRIM56	195	2.89565547877749	5.31557308318364	0.631578947368421	0.631578947368421	0.987468671679198	1.13266848549266	-1.06104146278061	-1	0.212693847001815
NONO	NONO	NONO	196	1.7112058606395	6.14800577590832	0.631578947368421	0.631578947368421	0.987468671679198	0.919149218236268	-1.01303744112883	-1	0.172598942849858
FTO	FTO	FTO	192	2.21647841397991	5.9370337921381	0.631578947368421	0.631578947368421	0.987468671679198	0.80847214235703	0.900045316917542	1	0.151815868768452
HNRNPUL1	HNRNPUL1	HNRNPUL1	184	0.57138583673322	4.39118360901884	0.526315789473684	1	1	0.911746338900868	0.752297049293406	1	0
SUB1	SUB1	SUB1	195	-2.5370756880204	-0.237523997969909	0.947368421052632	1	1	0.697944655002048	-0.691597956617828	-1	0
SF3B1	SF3B1	SF3B1	185	3.39678322413222	7.60405226305851	0.894736842105263	0.894736842105263	1	0.999026409295534	-0.868868201852076	-1	0
EIF2S2	EIF2S2	EIF2S2	185	0.378313311369388	2.46950857751594	0.947368421052632	0.947368421052632	1	0.748007768928762	-0.702450788457773	-1	0
TBRG4	TBRG4	TBRG4	190	0.823378817544235	5.53722713314143	1	1	1	0.950530246988212	-0.918505885875391	-1	0
STIP1	STIP1	STIP1	190	0.841891182209389	5.16434174438617	1	1	1	0.955947265837009	-0.73000646491398	-1	0
CNOT7	CNOT7	CNOT7	192	0.879707506939883	3.37655026609762	0.736842105263158	1	1	0.88037676684325	0.955710875584489	1	0
DDX6	DDX6	DDX6	187	-0.252735936588945	2.40754523597221	0.947368421052632	1	1	0.911608838568967	-1.02038733674718	-1	0
SMN1	SMN1	SMN1	179	0.587849312231108	4.66167930074202	0.947368421052632	0.947368421052632	1	1.10047494363429	1.07835998372992	1	0
ADAR	ADAR	ADAR	174	0.57241260019557	4.51619467188861	1	1	1	1.06357005509012	1.08539365479234	1	0
UTP18	UTP18	UTP18	191	1.46144998961668	3.00937613447465	0.947368421052632	1	1	0.880640896016244	-0.846168980950095	-1	0
GTF2F1	GTF2F1	GTF2F1	184	0.671201092124861	5.10594943828401	0.578947368421053	1	1	1.19820821427089	-0.887531080227835	-1	0
DDX28	DDX28	DDX28	189	0.755431071290083	5.8456821160956	0.947368421052632	0.947368421052632	1	0.808265536223219	0.799797522242521	1	0
DDX1	DDX1	DDX1	181	0.829444041791223	5.35047974683691	1	1	1	0.858753982276188	0.863835638220165	1	0
RRP9	RRP9	RRP9	188	3.24299762002507	6.8303683224356	0.894736842105263	0.894736842105263	1	0.914189309980439	1.09505882882043	1	0
SBDS	SBDS	SBDS	187	-0.668638628895003	2.49721678610562	0.947368421052632	0.947368421052632	1	0.841802680130232	0.766519188019958	1	0
CPSF7	CPSF7	CPSF7	176	1.39563316377004	5.09794532645863	1	1	1	1.22200035834501	1.33003955100509	1	0
UPF1	UPF1	UPF1	186	1.05263523383766	4.37672242957499	0.578947368421053	0.789473684210526	1	1.00337438649339	0.974862933983864	1	0
QKI	QKI	QKI	196	-0.663646798147088	3.35249807008594	0.947368421052632	0.947368421052632	1	0.84595803873863	0.927711949484298	1	0
AGO1	AGO1	AGO1	182	3.70780328653514	8.34839021752565	0.894736842105263	0.894736842105263	1	0.981159949067751	-0.991440095727494	-1	0
YBX3	YBX3	YBX3	188	3.97861236170337	8.55515256978171	0.263157894736842	0.684210526315789	1	1.3537585234871	-1.07844947335936	-1	0
PARN	PARN	PARN	187	-0.146815514994851	4.62013070993118	0.578947368421053	1	1	0.848732195718123	0.765238339038237	1	0
SRP68	SRP68	SRP68	192	-1.145350696282	2.25183985867045	0.947368421052632	0.947368421052632	1	0.695832399234906	-0.602688638188725	-1	0
PHF6	PHF6	PHF6	190	-1.51719070131278	0.843857830586407	1	1	1	0.66398148122855	0.724993799742238	1	0
RBFOX2	RBFOX2	RBFOX2	183	-0.920700463366511	2.53215981528819	1	1	1	0.870552080529168	0.921813613645773	1	0
U2AF1	U2AF1	U2AF1	182	-0.0609137006905008	3.15413954769346	0.947368421052632	0.947368421052632	1	0.876652685816376	-0.963294535566354	-1	0
DHX30	DHX30	DHX30	197	0.0438419447016822	3.81537579755052	0.947368421052632	0.947368421052632	1	0.941144889742467	-0.798623340647475	-1	0
NPM1	NPM1	NPM1	188	0.431063279001435	4.61307529623065	1	1	1	1.04317251275655	-0.852668906864592	-1	0
UBE2L3	UBE2L3	UBE2L3	194	0.125749628572088	4.15037295420818	1	1	1	0.962765886581294	-0.982287452030986	-1	0
CPSF6	CPSF6	CPSF6	196	-1.30123230028956	2.43223972767704	0.947368421052632	0.947368421052632	1	0.78678987111197	0.876727735740759	1	0
CCAR1	CCAR1	CCAR1	190	-0.728050315678703	3.54240602853507	0.947368421052632	0.947368421052632	1	0.800488603715046	-0.925681928342505	-1	0
GEMIN5	GEMIN5	GEMIN5	193	0.610946397569318	4.57897550888289	0.947368421052632	0.947368421052632	1	1.04695998603867	-0.78294470683201	-1	0
SF3A3	SF3A3	SF3A3	197	0.663011052223951	4.32535093311895	0.736842105263158	0.947368421052632	1	0.950783677462289	-0.909462226365002	-1	0
GRWD1	GRWD1	GRWD1	194	2.58721885972311	5.28140719076801	0.684210526315789	0.684210526315789	1	1.11342568353982	1.26075363433012	1	0
SFPQ	SFPQ	SFPQ	188	2.11332748401063	6.50699665524092	0.526315789473684	0.947368421052632	1	0.865705052599015	0.831352330260332	1	0
PCBP1	PCBP1	PCBP1	196	3.58669244042471	8.15399130927776	0.684210526315789	0.684210526315789	1	0.975484279117271	-0.823679576460986	-1	0
HNRNPA0	HNRNPA0	HNRNPA0	189	2.62287864143699	7.59608085164307	0.736842105263158	0.736842105263158	1	0.921095011806585	0.927925506555641	1	0
FMR1	FMR1	FMR1	187	1.18975272569316	5.08857485739458	1	1	1	0.909318293309666	-0.970471797171017	-1	0
RBM34	RBM34	RBM34	191	0.299385466106366	5.61971502298029	1	1	1	0.99470339648212	-0.79753729077778	-1	0
SF1	SF1	SF1	188	3.37015659782216	7.40044173297321	1	1	1	1.1218670403488	1.32451309455898	1	0
DNAJC2	DNAJC2	DNAJC2	187	0.79472249916546	5.07727498723839	1	1	1	1.50027687772184	-1.28438041724687	-1	0
