Name	ID	Size	meanAbsT0	padog0	PmeanAbsT	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
TIAL1	TIAL1	TIAL1	188	2.46028755630267	5.69510819760113	0.894736842105263	0.0526315789473684	0.144005847953216	1.21035156468034	1.28696754272607	1	24.6141710600703
RBM22	RBM22	RBM22	194	3.89523898504297	7.66073730704437	0.0526315789473684	0.0526315789473684	0.144005847953216	1.09780726675629	-1.08977898366876	-1	22.3254272919159
CKAP4	CKAP4	CKAP4	195	3.12827635383054	5.49190687535592	0.0526315789473684	0.0526315789473684	0.144005847953216	1.17514272152602	-1.05462172142864	-1	23.8981505966634
HLTF	HLTF	HLTF	192	1.20203834788404	3.09620094321069	0.473684210526316	0.0526315789473684	0.144005847953216	0.975140384829733	0.97700752867114	1	19.8308267946272
EIF4A3	EIF4A3	EIF4A3	188	6.69202294080206	11.1556372441308	0.0526315789473684	0.0526315789473684	0.144005847953216	1.51621282613007	-1.36445534515645	-1	30.8342823315925
BUD13	BUD13	BUD13	191	1.20061331070872	3.16040699311806	0.157894736842105	0.157894736842105	0.409279778393352	1.01558737486604	-1.14539259494529	-1	9.52103162423645
ZC3H8	ZC3H8	ZC3H8	194	0.544079461396777	2.95559187406662	0.0526315789473684	0.157894736842105	0.409279778393352	0.862653007363251	0.851688872166443	1	8.08728698988753
XRN2	XRN2	XRN2	193	1.53213554297374	4.18364794482401	0.0526315789473684	0.157894736842105	0.409279778393352	1.00727898760373	-1.0333338798332	-1	9.44314131186295
SRFBP1	SRFBP1	SRFBP1	195	0.904427872063539	3.38680713806328	0.157894736842105	0.157894736842105	0.409279778393352	1.02552252855349	-0.982418990046697	-1	9.61417271164141
PUS1	PUS1	PUS1	193	2.54036605257892	5.1137728447415	0.210526315789474	0.210526315789474	0.538619275461381	1.2097735409161	-1.10649829794663	-1	7.85522652364149
SUCLG1	SUCLG1	SUCLG1	192	1.59224863969601	4.26239130388981	0.263157894736842	0.263157894736842	0.624603677869372	1.1847679019263	1.26900263392281	1	5.85143288810411
QKI	QKI	QKI	196	1.72311390477232	6.21857045664828	0.263157894736842	0.263157894736842	0.624603677869372	1.05961735316203	-0.950617152701729	-1	5.23332867054985
NONO	NONO	NONO	196	2.17216973038624	6.05007080594702	0.0526315789473684	0.263157894736842	0.624603677869372	1.17946058969566	-1.1450450727501	-1	5.82522068123787
XRCC5	XRCC5	XRCC5	190	2.61133319555527	6.84771883617026	0.368421052631579	0.263157894736842	0.624603677869372	1.34296409653148	-1.18411681103149	-1	6.63274576329312
SRSF5	SRSF5	SRSF5	194	0.137374301597386	2.61887740600923	0.684210526315789	0.263157894736842	0.624603677869372	0.847778634758154	0.806308775137732	1	4.18708151798364
PKM	PKM	PKM	186	2.81359776776871	6.63809130619479	0.263157894736842	0.263157894736842	0.624603677869372	1.32371318664875	-1.32625893397674	-1	6.5376677256196
DDX24	DDX24	DDX24	197	0.271839134124344	2.83008033569994	0.315789473684211	0.315789473684211	0.683632157316368	0.831954773348649	0.822472783674533	1	3.32053718549802
ESF1	ESF1	ESF1	187	2.5964567995549	5.42430005134056	0.315789473684211	0.315789473684211	0.683632157316368	1.35797706535081	-1.55466131845944	-1	5.42002220192943
DDX19B	DDX19B	DDX19B	193	2.40321057691322	5.42094304346754	0.315789473684211	0.315789473684211	0.683632157316368	1.12482852688385	-1.20355561971125	-1	4.48946874334661
TAF15	TAF15	TAF15	192	1.46004565888955	6.04064883281135	0.315789473684211	0.315789473684211	0.683632157316368	1.26254260547084	1.32893432546139	1	5.03911967818541
STAU1	STAU1	STAU1	194	1.50094697117477	4.0678628381865	0.315789473684211	0.315789473684211	0.683632157316368	1.03481196925013	-1.02082978442969	-1	4.13019040694117
G3BP1	G3BP1	G3BP1	197	0.931953126372295	4.35375658798352	0.315789473684211	0.315789473684211	0.683632157316368	1.0558981125702	1.07902382711585	1	4.21435041808118
KIF1C	KIF1C	KIF1C	195	2.99397831934579	6.01305281380558	0.315789473684211	0.315789473684211	0.683632157316368	1.30666900985231	1.37111665529237	1	5.21523906748977
SSRP1	SSRP1	SSRP1	196	1.65087976727337	4.41947883655075	0.315789473684211	0.315789473684211	0.683632157316368	1.4787731847079	1.72797251371704	1	5.90214937883663
DDX6	DDX6	DDX6	187	1.57422570104134	4.54391670016653	0.368421052631579	0.368421052631579	0.76398891966759	1.1249119314242	1.02530266352954	1	3.17788957871149
SMN1	SMN1	SMN1	179	2.20210990302636	6.55531409485266	0.368421052631579	0.368421052631579	0.76398891966759	1.2516937011924	-1.33378156552688	-1	3.5360495854303
SNRNP200	SNRNP200	SNRNP200	195	1.5804700343448	4.56927350463471	0.368421052631579	0.368421052631579	0.76398891966759	1.15241089998617	-1.13273378983397	-1	3.2555744917942
GPKOW	GPKOW	GPKOW	196	1.08571702467699	4.68123359385205	0.157894736842105	0.368421052631579	0.76398891966759	1.08962644401	1.04332973404973	1	3.07820765730865
G3BP2	G3BP2	G3BP2	194	2.25405567823607	7.30514574368445	0.421052631578947	0.421052631578947	0.821261073475769	1.13465121865781	-0.975218500738939	-1	2.34466869320843
AUH	AUH	AUH	191	2.54372159842131	7.5561998022172	0.526315789473684	0.421052631578947	0.821261073475769	1.12910706274753	-1.06890224751963	-1	2.33321212525226
SMNDC1	SMNDC1	SMNDC1	196	0.644502841949108	3.60565766051504	0.421052631578947	0.421052631578947	0.821261073475769	0.853813500801069	0.852542485515744	1	1.7643393425647
AARS	AARS	AARS	190	3.86592432362888	8.96834562731314	0.421052631578947	0.421052631578947	0.821261073475769	1.48671296849595	-1.37026932672916	-1	3.07217697888067
RTF1	RTF1	RTF1	191	3.0084087299802	7.29480528329761	0.421052631578947	0.421052631578947	0.821261073475769	1.25000302155307	-1.28183321724372	-1	2.58303424246822
LARP4	LARP4	LARP4	189	2.40142673978829	7.17195201854762	0.000526315789473684	0.421052631578947	0.821261073475769	1.05768195753567	-1.08511014206014	-1	2.1856176879965
RBM25	RBM25	RBM25	192	0.582972108955795	3.66950727186363	0.473684210526316	0.473684210526316	0.856108160309029	0.904615332914571	0.88429374674915	1	1.47482716248976
MSI2	MSI2	MSI2	193	2.87402458191968	5.10901241609115	0.473684210526316	0.473684210526316	0.856108160309029	1.1523309191056	-1.12607321102985	-1	1.87868686041187
UPF1	UPF1	UPF1	186	2.83997687391436	5.84492230858878	0.473684210526316	0.473684210526316	0.856108160309029	1.10842757788226	0.97475800945699	1	1.80710965206231
U2AF1	U2AF1	U2AF1	182	1.72896953790297	4.75184868886415	0.473684210526316	0.473684210526316	0.856108160309029	1.25824572049918	1.43908155699443	1	2.051363599708
SFPQ	SFPQ	SFPQ	188	2.84858634017138	6.67268306864443	0.473684210526316	0.473684210526316	0.856108160309029	1.53749295655328	1.88742824565793	1	2.50663048917788
LIN28B	LIN28B	LIN28B	187	1.60425532715296	5.07335590542386	0.473684210526316	0.473684210526316	0.856108160309029	1.07761852172975	1.15247518845808	1	1.75688053122926
BCCIP	BCCIP	BCCIP	181	1.04702330569389	4.69177154047108	0.578947368421053	0.473684210526316	0.856108160309029	1.2330997437502	1.3443766120753	1	2.01036720246891
TRA2A	TRA2A	TRA2A	197	0.757597973035595	3.77909471649148	0.473684210526316	0.473684210526316	0.856108160309029	0.814063390481815	0.819413778483372	1	1.32719704894109
UTP18	UTP18	UTP18	191	0.746146067660752	2.26447270366893	0.947368421052632	0.526315789473684	0.886189833558255	1.13767571195701	1.17584901119685	1	1.44249406945175
FUBP3	FUBP3	FUBP3	187	0.655382801082274	3.92782113111614	0.526315789473684	0.526315789473684	0.886189833558255	1.1817122649605	1.25466293359231	1	1.49832937109265
SUPT6H	SUPT6H	SUPT6H	192	2.54025652339948	5.00023861840837	0.526315789473684	0.526315789473684	0.886189833558255	1.50001590017574	1.49126841386702	1	1.90191635221321
FASTKD2	FASTKD2	FASTKD2	190	1.86178310738741	6.0871478160858	0.526315789473684	0.526315789473684	0.886189833558255	1.13801898508593	1.04819302064659	1	1.44292931602287
HNRNPM	HNRNPM	HNRNPM	179	3.88946014411176	7.28148621784411	0.526315789473684	0.526315789473684	0.886189833558255	1.78478613898632	-1.70798237876382	-1	2.26298530738498
BOP1	BOP1	BOP1	190	1.91774035175805	3.70708445872342	0.421052631578947	0.526315789473684	0.886189833558255	1.47512451471882	1.62012742609823	1	1.87035579807228
DDX55	DDX55	DDX55	192	1.34811158051982	4.43331712891978	0.526315789473684	0.526315789473684	0.886189833558255	1.32776095640198	1.22831279967759	1	1.68350900448143
SSB	SSB	SSB	189	1.71984975404423	4.09737228879168	0.526315789473684	0.526315789473684	0.886189833558255	1.22313875085367	1.23136125418605	1	1.5508552882684
CPSF6	CPSF6	CPSF6	196	0.264389464030239	3.82382681706648	0.157894736842105	0.578947368421053	0.958425475453339	1.00358618473236	-0.862840097070978	-1	0.447210684955518
RCC2	RCC2	RCC2	190	0.54444979736626	4.16262022894752	0.578947368421053	0.578947368421053	0.958425475453339	0.932803344608117	-0.989125233600589	-1	0.415668957003672
TBRG4	TBRG4	TBRG4	190	1.97048371825451	6.87442273399477	0.789473684210526	0.684210526315789	0.998440545808967	1.13631291430112	1.22715290144123	1	0.0186102164661787
ADAR	ADAR	ADAR	174	3.16228535037466	7.7339622671397	0.631578947368421	0.631578947368421	0.998440545808967	1.67201368748205	1.89163198053532	1	0.0273837745455816
RRP9	RRP9	RRP9	188	2.9999802479564	6.43684908532295	0.631578947368421	0.631578947368421	0.998440545808967	1.53672309982009	1.73817203960009	1	0.0251680229770322
SBDS	SBDS	SBDS	187	1.26013891290071	4.66151034591543	0.684210526315789	0.684210526315789	0.998440545808967	1.20904679012951	1.31658924466277	1	0.0198014316293216
CPSF7	CPSF7	CPSF7	176	3.22147606792428	6.92651420119076	0.684210526315789	0.684210526315789	0.998440545808967	1.85257028583705	2.22902769425045	1	0.0303408802314305
SLTM	SLTM	SLTM	186	2.35890728095848	5.58237342598133	0.631578947368421	0.631578947368421	0.998440545808967	1.16678363138623	-1.24761384512528	-1	0.0191092573850108
ASCC1	ASCC1	ASCC1	191	0.835005960929339	5.47929233810429	0.684210526315789	0.684210526315789	0.998440545808967	0.892561214788612	-0.770030468472414	-1	0.0146181190123566
GEMIN5	GEMIN5	GEMIN5	193	0.696658525290062	4.29720361484588	0.263157894736842	0.684210526315789	0.998440545808967	0.889655600186392	0.830162803814088	1	0.0145705316655668
PPIL4	PPIL4	PPIL4	193	2.724752137288	6.05981611148533	0.684210526315789	0.684210526315789	0.998440545808967	1.13375995678448	0.862551881480441	1	0.0185684048389274
PUF60	PUF60	PUF60	178	1.66773907030848	4.21493752348511	0.631578947368421	0.631578947368421	0.998440545808967	1.32688112380556	-1.29465742180132	-1	0.0217312895313661
NUFIP2	NUFIP2	NUFIP2	182	4.55435929435918	10.9618656617072	0.210526315789474	0.631578947368421	0.998440545808967	1.84461214822763	-1.61812544628745	-1	0.0302105440698724
LSM11	LSM11	LSM11	184	2.04066169711002	5.53902945292023	0.789473684210526	0.684210526315789	0.998440545808967	1.46982574471666	1.27911380493534	1	0.0240723967249489
UPF2	UPF2	UPF2	182	2.09682752613552	6.1245437754246	0.684210526315789	0.684210526315789	0.998440545808967	1.37597087779707	1.47187304520975	1	0.0225352678515591
EXOSC9	EXOSC9	EXOSC9	193	2.05572818797354	5.17910689566334	0.684210526315789	0.684210526315789	0.998440545808967	0.945686368882155	0.90158325872017	1	0.0154881879916289
CSTF2	CSTF2	CSTF2	183	1.93864914088348	5.02496862843455	0.684210526315789	0.684210526315789	0.998440545808967	1.36007227940112	1.42808987225011	1	0.0222748850345253
AATF	AATF	AATF	193	1.82719447966254	5.93897894452641	0.684210526315789	0.684210526315789	0.998440545808967	0.971790868673099	0.911305521978928	1	0.015915720219536
DDX3X	DDX3X	DDX3X	188	0.132634682660667	2.73880393929589	0.947368421052632	0.947368421052632	1	1.06267638626219	-1.04916464759108	-1	0
KHDRBS1	KHDRBS1	KHDRBS1	192	-0.644936967050221	2.30173363449679	0.315789473684211	0.736842105263158	1	0.924934232993529	0.991150362491139	1	0
HNRNPUL1	HNRNPUL1	HNRNPUL1	184	1.57004738284054	6.01398133604619	0.947368421052632	0.947368421052632	1	1.55391644453726	-1.50780615837896	-1	0
SUB1	SUB1	SUB1	195	-0.218294053568221	2.07839640957537	1	1	1	0.836775544947735	0.78721359760863	1	0
PABPC4	PABPC4	PABPC4	195	-0.0948731449989442	2.15024789926392	0.789473684210526	1	1	1.13927952985131	1.25348056456373	1	0
SF3B1	SF3B1	SF3B1	185	0.853139183289598	3.74742092765273	0.947368421052632	0.947368421052632	1	1.27576520871534	-1.20146828757678	-1	0
CIRBP	CIRBP	CIRBP	197	1.21578376133625	5.20089949247282	0.421052631578947	0.842105263157895	1	1.02622404241202	0.974745005310956	1	0
DNAJC21	DNAJC21	DNAJC21	190	1.98321228791627	5.10022191655881	0.947368421052632	0.947368421052632	1	1.41971855040798	-1.3619132280037	-1	0
STIP1	STIP1	STIP1	190	0.713060789841665	4.91346397863972	0.947368421052632	1	1	1.36282225775936	1.4683043574176	1	0
ILF2	ILF2	ILF2	190	-1.11652367723831	1.20860013906376	0.947368421052632	0.947368421052632	1	1.33955370489493	1.40869737050931	1	0
GTF2F1	GTF2F1	GTF2F1	184	1.08477487704332	5.3219796619582	1	1	1	1.51310235555794	1.67487279159017	1	0
SUGP2	SUGP2	SUGP2	189	-1.28514264159108	0.969113465775874	0.947368421052632	0.947368421052632	1	1.5789631714435	1.44190598434185	1	0
DDX1	DDX1	DDX1	181	2.51529813563699	7.04571716557369	0.947368421052632	0.947368421052632	1	1.39597733738759	-1.34804092266277	-1	0
SND1	SND1	SND1	195	1.90856479858856	6.05637251491019	0.947368421052632	0.947368421052632	1	1.28047142220507	1.19770478315829	1	0
KRR1	KRR1	KRR1	191	1.16904248972368	4.70479185769362	1	1	1	1.55140685697735	-1.23229444029314	-1	0
AGO1	AGO1	AGO1	182	-0.656044022350507	2.08344531278156	0.947368421052632	0.947368421052632	1	1.33381705153576	-1.45729458059663	-1	0
ILF3	ILF3	ILF3	194	-0.110310046608019	3.17217688780336	0.947368421052632	0.947368421052632	1	1.13817394650664	-0.934646956309508	-1	0
YBX3	YBX3	YBX3	188	0.737201403581587	4.28776351091401	0.947368421052632	0.947368421052632	1	1.52427871483799	-1.25231244103306	-1	0
PARN	PARN	PARN	187	1.40996508054497	6.21868407983542	0.578947368421053	1	1	1.20515350762525	1.27206437920259	1	0
PA2G4	PA2G4	PA2G4	193	-1.77612858930053	1.0935725910198	0.947368421052632	0.947368421052632	1	1.15085261686623	-0.950537956950395	-1	0
RECQL	RECQL	RECQL	195	0.069111739528689	3.84987950356282	1	1	1	0.896501030810324	0.866533343526757	1	0
SRP68	SRP68	SRP68	192	0.40951938888735	3.58806087944762	0.368421052631579	0.789473684210526	1	0.876976464791477	0.955637558523743	1	0
PHF6	PHF6	PHF6	190	-0.0877793687358566	2.13750295286473	1	1	1	1.19795025130599	1.41119839726598	1	0
RBFOX2	RBFOX2	RBFOX2	183	0.323036766155195	3.55250988527743	1	1	1	1.18668910635759	1.2456375123693	1	0
NPM1	NPM1	NPM1	188	2.21505882845294	6.36727376976073	1	1	1	1.30055392787905	-1.36196563079131	-1	0
NCBP2	NCBP2	NCBP2	188	0.184366744312267	2.87664820048774	0.947368421052632	0.947368421052632	1	1.46974339765445	-1.40315182986024	-1	0
UBE2L3	UBE2L3	UBE2L3	194	-2.0469291282753	0.715265170931273	1	0.947368421052632	1	0.866626781003204	-0.927283696404383	-1	0
FKBP4	FKBP4	FKBP4	197	0.877475899828515	3.56755684622276	0.947368421052632	0.947368421052632	1	1.62048426171077	1.69618824272857	1	0
CCAR1	CCAR1	CCAR1	190	-0.813058831412338	2.78762279210323	1	1	1	0.815707306190313	0.775261306752854	1	0
