Name	ID	Size	meanAbsT0	padog0	PmeanAbsT	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
FXR1	FXR1	FXR1	189	5.85185878094149	10.1656264918801	0.000526315789473684	0.000526315789473684	0.00357531760435572	0.939169463652278	-0.844145916631216	-1	71.4607141577402
RTF1	RTF1	RTF1	191	6.08961772543113	10.5882833249992	0.000526315789473684	0.000526315789473684	0.00357531760435572	1.07673983274453	-0.976831682680813	-1	81.9283424215955
HNRNPA2B1	HNRNPA2B1	HNRNPA2B1	193	2.31564070673274	4.27387780032565	0.000526315789473684	0.000526315789473684	0.00357531760435572	0.750307983603131	-0.709709063391638	-1	57.0903829624356
MAGOH	MAGOH	MAGOH	183	7.01271824030506	11.3611765086004	0.000526315789473684	0.000526315789473684	0.00357531760435572	1.21333004613759	-1.13660892125519	-1	92.3213913587572
U2AF2	U2AF2	U2AF2	189	6.1996707661363	10.2592175464383	0.000526315789473684	0.000526315789473684	0.00357531760435572	0.935034845103277	-0.990055969256991	-1	71.1461140714764
SNRNP200	SNRNP200	SNRNP200	195	4.8272036505861	7.83261528528648	0.000526315789473684	0.000526315789473684	0.00357531760435572	0.948909711228454	-0.92929735045358	-1	72.2018424362939
EIF4A3	EIF4A3	EIF4A3	188	7.81663579486853	12.6045225254892	0.000526315789473684	0.000526315789473684	0.00357531760435572	1.28237024286332	-1.27386850533375	-1	97.5746091799856
AKAP8	AKAP8	AKAP8	192	3.42395800614829	4.96946311346591	0.0526315789473684	0.0526315789473684	0.16723259762309	0.774730457487414	-0.739059318971472	-1	18.7127446717258
HNRNPU	HNRNPU	HNRNPU	195	3.19775922189243	6.37951432641509	0.0526315789473684	0.0526315789473684	0.16723259762309	0.769902287443078	-0.7840542326267	-1	18.5961256432648
SRSF1	SRSF1	SRSF1	194	4.33013775734065	7.84610800535746	0.000526315789473684	0.0526315789473684	0.16723259762309	0.762762718189794	-0.787775548330595	-1	18.4236773611408
EIF2S2	EIF2S2	EIF2S2	185	3.37224197000934	5.36470516310909	0.0526315789473684	0.0526315789473684	0.16723259762309	0.836858712441907	-0.666535740722095	-1	20.2133829396903
SF3B4	SF3B4	SF3B4	189	6.94869727835287	11.9360365442814	0.0526315789473684	0.0526315789473684	0.16723259762309	0.911355575836089	-1.00799037181535	-1	22.0127710624458
SLBP	SLBP	SLBP	196	3.44713388423674	5.70817666595073	0.473684210526316	0.0526315789473684	0.16723259762309	0.952139880381272	-0.811591440916241	-1	22.997870163936
TARDBP	TARDBP	TARDBP	193	5.12087054165675	9.46846943973559	0.0526315789473684	0.0526315789473684	0.16723259762309	0.774523005858008	-0.778343855594463	-1	18.7077339104535
EIF3G	EIF3G	EIF3G	192	8.17260061949453	12.2702591758215	0.0526315789473684	0.0526315789473684	0.16723259762309	1.09372255136308	-1.2037275745239	-1	26.4176406743352
MSI2	MSI2	MSI2	193	2.1450741963577	3.96354283261701	0.210526315789474	0.0526315789473684	0.16723259762309	0.843942861802299	-0.848417568312666	-1	20.3844926165027
HSPD1	HSPD1	HSPD1	189	5.49422695181305	8.56286233914075	0.0526315789473684	0.0526315789473684	0.16723259762309	1.08972885321855	-1.09119948794007	-1	26.3211773780335
UPF1	UPF1	UPF1	186	4.10515463564079	7.30324158318123	0.0526315789473684	0.0526315789473684	0.16723259762309	0.813977446705295	-0.802626870264367	-1	19.660711646911
CSTF2T	CSTF2T	CSTF2T	195	6.14502562623116	10.1588010015638	0.0526315789473684	0.0526315789473684	0.16723259762309	0.957621875103993	-1.02117734067044	-1	23.1302815936747
TRIM56	TRIM56	TRIM56	195	4.28320513348371	6.58703277882908	0.0526315789473684	0.0526315789473684	0.16723259762309	0.955900394149674	-0.967814907466881	-1	23.0887011533498
IGF2BP3	IGF2BP3	IGF2BP3	191	4.16671166377347	7.36259421493436	0.0526315789473684	0.0526315789473684	0.16723259762309	0.839532271327676	-0.943475914573406	-1	20.2779597538723
RBM15	RBM15	RBM15	194	2.36189525527656	3.65780687969784	0.0526315789473684	0.0526315789473684	0.16723259762309	0.773443721878444	-0.736656219129043	-1	18.6816650172757
SMNDC1	SMNDC1	SMNDC1	196	2.21579572162512	4.88638204863078	0.0526315789473684	0.0526315789473684	0.16723259762309	0.732767687529092	-0.727571729510128	-1	17.6991810608473
BCLAF1	BCLAF1	BCLAF1	192	3.80416403148175	6.25127855392291	0.0526315789473684	0.0526315789473684	0.16723259762309	0.816539046850844	-0.832184421591344	-1	19.7225842233812
DKC1	DKC1	DKC1	190	5.62763977222342	8.74894260745133	0.0526315789473684	0.0526315789473684	0.16723259762309	1.045665596776	1.18734324905868	1	25.2568788736371
PPIG	PPIG	PPIG	199	4.5479527607825	7.77234033226734	0.0526315789473684	0.0526315789473684	0.16723259762309	0.938529651796526	-0.946993799068903	-1	22.6691303680899
HNRNPC	HNRNPC	HNRNPC	196	6.24829609817149	9.59616537392494	0.0526315789473684	0.0526315789473684	0.16723259762309	0.821899332778636	-0.818598086466164	-1	19.8520559137799
UCHL5	UCHL5	UCHL5	197	2.62745156660029	5.39144756997513	0.0526315789473684	0.0526315789473684	0.16723259762309	0.624343154859724	-0.668290234155889	-1	15.080308165914
EIF4B	EIF4B	EIF4B	197	2.6571509548219	6.50232005062023	0.0526315789473684	0.0526315789473684	0.16723259762309	0.658210940172335	-0.612604401313253	-1	15.8983465081874
SUPV3L1	SUPV3L1	SUPV3L1	193	4.64971028971034	7.44574577700575	0.0526315789473684	0.0526315789473684	0.16723259762309	0.773183642489467	-0.735560889182884	-1	18.6753830915384
MATR3	MATR3	MATR3	192	4.23922357550543	8.41275268297343	0.157894736842105	0.0526315789473684	0.16723259762309	0.838286150167421	-0.912053968517213	-1	20.2478610958467
AKAP8L	AKAP8L	AKAP8L	194	4.71763410095578	7.1353089010407	0.0526315789473684	0.0526315789473684	0.16723259762309	0.808310226710366	-0.86225659063412	-1	19.5238263086121
NSUN2	NSUN2	NSUN2	196	4.16034330737323	6.10809123411579	0.0526315789473684	0.0526315789473684	0.16723259762309	0.75454219061458	-0.779021891880302	-1	18.2251197439784
GRSF1	GRSF1	GRSF1	192	5.15650734725628	7.69582092701472	0.000526315789473684	0.0526315789473684	0.16723259762309	1.00800034659457	-1.056698059644	-1	24.3471170295919
RAVER1	RAVER1	RAVER1	190	6.12124635194762	10.6543726570653	0.0526315789473684	0.0526315789473684	0.16723259762309	0.784733864504419	-0.813321975604604	-1	18.9543657407666
SRSF5	SRSF5	SRSF5	194	3.64001828476444	6.05331980274173	0.0526315789473684	0.0526315789473684	0.16723259762309	0.883198325895124	-0.894057812233362	-1	21.3326642927803
RCC2	RCC2	RCC2	190	5.27759840475884	9.4108635362351	0.0526315789473684	0.0526315789473684	0.16723259762309	0.889128585701957	-0.916194997108407	-1	21.4759030625095
RBM22	RBM22	RBM22	194	2.82735998889507	6.22795360853425	0.0526315789473684	0.0526315789473684	0.16723259762309	0.703494706436941	-0.639209343123087	-1	16.9921250574804
CKAP4	CKAP4	CKAP4	195	4.86615601018527	7.74771965280367	0.0526315789473684	0.0526315789473684	0.16723259762309	0.902986864787654	-0.887014008581883	-1	21.8106342398034
METAP2	METAP2	METAP2	192	4.02960255075092	8.33945623169699	0.0526315789473684	0.0526315789473684	0.16723259762309	0.814232858193107	-0.862879910044572	-1	19.6668808247346
RPS19	RPS19	RPS19	184	7.6736947229526	11.3922406269629	0.105263157894737	0.105263157894737	0.309505106048704	1.08649267134311	-1.08762455715807	-1	17.20969533464
PUF60	PUF60	PUF60	178	4.78731084016482	7.77411260116933	0.105263157894737	0.105263157894737	0.309505106048704	0.96522577484954	-0.912248647569454	-1	15.2888666002392
DDX27	DDX27	DDX27	188	5.47168224762932	8.61564021023546	0.105263157894737	0.105263157894737	0.309505106048704	1.08463826644438	1.08103357367867	1	17.1803221559928
CELF1	CELF1	CELF1	189	3.19802668816546	5.00312767227343	0.736842105263158	0.105263157894737	0.309505106048704	0.903858894320079	-0.72329546353336	-1	14.3168349009883
UTP3	UTP3	UTP3	187	3.22588432941613	4.73475512169627	0.315789473684211	0.105263157894737	0.309505106048704	0.782995803141147	-0.730306433252067	-1	12.4024023132186
RPS10	RPS10	RPS10	187	2.76306726918988	5.15657366149423	0.157894736842105	0.157894736842105	0.393737508327781	0.823503720982397	-0.678248391589101	-1	10.3667839931453
TROVE2	TROVE2	TROVE2	195	2.45938698230265	3.9979143829352	0.157894736842105	0.157894736842105	0.393737508327781	0.696614156475948	-0.698054286673464	-1	8.76941816138761
DDX6	DDX6	DDX6	187	4.37198046694453	7.02998911373801	0.473684210526316	0.157894736842105	0.393737508327781	0.855716594779279	-0.93423718307009	-1	10.7722999561483
AUH	AUH	AUH	191	4.37066231910133	8.81714252724417	0.157894736842105	0.157894736842105	0.393737508327781	0.946425362179317	-0.953539930089677	-1	11.9141991048235
ZC3H8	ZC3H8	ZC3H8	194	1.99464609183332	4.05152132502991	0.157894736842105	0.157894736842105	0.393737508327781	0.696053094567515	-0.752563647376433	-1	8.76235516037947
FIP1L1	FIP1L1	FIP1L1	188	2.84990713518935	4.57751929336907	0.578947368421053	0.157894736842105	0.393737508327781	0.75220538548553	-0.694830340383358	-1	9.46923559799654
EIF2S1	EIF2S1	EIF2S1	198	1.02685346690884	3.36217384365834	0.157894736842105	0.157894736842105	0.393737508327781	0.682906339532907	-0.684371776352354	-1	8.59685552002327
HNRNPL	HNRNPL	HNRNPL	189	3.44254745865842	6.76886777773316	0.157894736842105	0.157894736842105	0.393737508327781	0.796751224477443	-0.777496342257321	-1	10.0300067018255
MTPAP	MTPAP	MTPAP	187	2.65407286146837	5.34407235350658	1	0.157894736842105	0.393737508327781	0.885138660603055	-0.71835851416827	-1	11.142683469004
XRCC5	XRCC5	XRCC5	190	6.11357256573928	10.4978130435227	0.0526315789473684	0.157894736842105	0.393737508327781	0.975796062121131	-0.975051828331782	-1	12.283935991575
XRN2	XRN2	XRN2	193	3.53003259455163	5.83913284571526	0.157894736842105	0.157894736842105	0.393737508327781	0.718537556195763	-0.706151325583953	-1	9.0454037380157
HLTF	HLTF	HLTF	192	2.97873715393642	4.61750397901637	0.157894736842105	0.157894736842105	0.393737508327781	0.83247523390216	-0.824807234771392	-1	10.4797230536027
GRWD1	GRWD1	GRWD1	194	3.07591459254988	5.27015601511846	0.631578947368421	0.210526315789474	0.512020792722547	1.1549823414427	-1.05825629466004	-1	10.4420115066665
FTO	FTO	FTO	192	2.51245799383302	5.66243483525432	0.421052631578947	0.210526315789474	0.512020792722547	0.780755237545229	-0.631043567482374	-1	7.05868382728157
PUM2	PUM2	PUM2	187	2.35346038595815	3.83715035272798	0.263157894736842	0.263157894736842	0.595886267392619	0.761717289203901	-0.720730094946065	-1	5.32606092564988
RBM25	RBM25	RBM25	192	1.36060427128685	4.20980959344662	0.263157894736842	0.263157894736842	0.595886267392619	0.753961898139761	-0.752863162042257	-1	5.27183387068435
SF3A3	SF3A3	SF3A3	197	2.11415434289203	5.46903496673568	0.263157894736842	0.263157894736842	0.595886267392619	0.757325489889984	-0.802427551857396	-1	5.29535269432747
HNRNPAB	HNRNPAB	HNRNPAB	185	2.85613486162342	5.15409610451944	0.631578947368421	0.263157894736842	0.595886267392619	0.832479928516102	-0.795408851862977	-1	5.82084571467635
SRFBP1	SRFBP1	SRFBP1	195	2.84403861945684	5.1702422276151	0.263157894736842	0.263157894736842	0.595886267392619	0.838181088083924	-0.766641057677201	-1	5.86070922261485
IGF2BP2	IGF2BP2	IGF2BP2	193	3.00319542980886	5.76014941165569	0.263157894736842	0.263157894736842	0.595886267392619	0.860207671961223	-0.989168976898772	-1	6.01472296154027
SUB1	SUB1	SUB1	195	2.07342142629754	4.43677585429541	0.368421052631579	0.368421052631579	0.772116461366181	0.727975553028984	-0.700234064359554	-1	2.54277704062114
SMN1	SMN1	SMN1	179	2.53331213058726	6.29884139033895	0.368421052631579	0.368421052631579	0.772116461366181	0.792588753432582	-0.834738303771887	-1	2.7684672603321
QKI	QKI	QKI	196	2.54521019537856	6.21343496360653	0.368421052631579	0.368421052631579	0.772116461366181	0.649595155438901	-0.647224984759586	-1	2.26899878722025
DHX30	DHX30	DHX30	197	3.22608024594913	6.96869984737977	0.157894736842105	0.368421052631579	0.772116461366181	0.726472564351617	-0.670356181211934	-1	2.53752718698908
TIA1	TIA1	TIA1	196	1.62934238428874	4.25613074511471	0.0526315789473684	0.368421052631579	0.772116461366181	0.722277689906707	-0.674049018124551	-1	2.52287473007287
TIAL1	TIAL1	TIAL1	188	2.52843043971712	4.57837171015766	1	0.368421052631579	0.772116461366181	0.857038566613833	-0.834457638963582	-1	2.99358677780453
GPKOW	GPKOW	GPKOW	196	3.17748181872913	6.62718278530299	0.368421052631579	0.368421052631579	0.772116461366181	0.81247745511729	-0.808414375239	-1	2.8379373597073
EEF2	EEF2	EEF2	194	6.45046044025068	10.6644589654699	0.421052631578947	0.421052631578947	0.821261073475769	1.06494306038577	-0.852690648101914	-1	2.83225957762946
NELFE	NELFE	NELFE	193	4.17681478869544	8.24802829552117	0.000526315789473684	0.421052631578947	0.821261073475769	0.909087685389303	-0.801532025975918	-1	2.41775584031333
NOL12	NOL12	NOL12	196	4.11833388437493	6.84476644768764	0.421052631578947	0.421052631578947	0.821261073475769	0.919477899656814	1.03073416318225	1	2.44538903965276
FUS	FUS	FUS	189	3.62480228089663	6.78630132687854	0.421052631578947	0.421052631578947	0.821261073475769	0.870095902189433	-0.868060444008204	-1	2.31405559987355
EIF4G1	EIF4G1	EIF4G1	188	3.78996420923902	7.32380616228428	0.421052631578947	0.421052631578947	0.821261073475769	1.01603646433088	1.11385274691253	1	2.70219048732941
STAU1	STAU1	STAU1	194	3.17309593954767	5.60399440826999	0.421052631578947	0.421052631578947	0.821261073475769	0.848436372676372	-0.853892238506146	-1	2.25645119622769
PRPF6	PRPF6	PRPF6	193	2.67234784638005	5.91725138756517	0.210526315789474	0.421052631578947	0.821261073475769	0.849844336731294	-0.767324168761212	-1	2.2601957341545
GEMIN5	GEMIN5	GEMIN5	193	2.5260123272915	5.93641542583152	0.0526315789473684	0.473684210526316	0.914860681114551	0.80100875091999	-0.730605347195154	-1	0.962667372407633
G3BP2	G3BP2	G3BP2	194	2.18226707182393	5.89763679681008	0.526315789473684	0.526315789473684	0.996963562753036	0.888228573166196	-0.736634716301097	-1	0.0364820147001616
DDX55	DDX55	DDX55	192	1.74643120202307	4.66791351687204	0.526315789473684	0.526315789473684	0.996963562753036	0.769595545544926	0.805825755835408	1	0.0316094267331068
KHDRBS1	KHDRBS1	KHDRBS1	192	1.68431263591421	4.38220034109351	0.631578947368421	0.947368421052632	1	0.692804229124388	-0.715432334746295	-1	0
HNRNPUL1	HNRNPUL1	HNRNPUL1	184	1.56899488945759	4.77956476040604	1	1	1	0.978239843361807	-0.981123589558054	-1	0
PABPC4	PABPC4	PABPC4	195	1.88547485263253	4.17812831726307	0.368421052631579	0.578947368421053	1	0.862372590270314	-0.908248285154771	-1	0
SF3B1	SF3B1	SF3B1	185	2.13924483645181	5.03255406358177	0.947368421052632	0.947368421052632	1	0.950446834193906	-0.806563447882128	-1	0
ESF1	ESF1	ESF1	187	2.07958744578483	4.46392530656512	0.736842105263158	0.736842105263158	1	0.951080760100226	-0.977574568046512	-1	0
TBRG4	TBRG4	TBRG4	190	3.3799533298452	7.65383545413795	0.263157894736842	0.684210526315789	1	0.886563352932459	-0.908700800260348	-1	0
DNAJC21	DNAJC21	DNAJC21	190	2.61794181387559	5.40506934405613	0.631578947368421	0.631578947368421	1	0.845198321067203	-0.760560998294089	-1	0
STIP1	STIP1	STIP1	190	0.87530717083413	3.85994901090745	0.947368421052632	0.947368421052632	1	0.864431164147658	-0.751836807250148	-1	0
SUCLG1	SUCLG1	SUCLG1	192	2.10315066069012	4.1402729507415	0.894736842105263	0.894736842105263	1	0.85410139262316	-0.858933468895792	-1	0
CNOT7	CNOT7	CNOT7	192	1.04208245234701	3.43385652378979	0.578947368421053	1	1	0.69920252017477	-0.728037633171697	-1	0
ILF2	ILF2	ILF2	190	0.108476882174849	1.9099117724664	0.947368421052632	0.947368421052632	1	0.952643133499002	-0.95369617977176	-1	0
ADAR	ADAR	ADAR	174	2.26306671497685	5.45898903591107	0.947368421052632	1	1	0.946907785684911	1.06363365421245	1	0
UTP18	UTP18	UTP18	191	1.09370862128675	2.10534821645272	1	1	1	0.747104842269545	-0.640734541688847	-1	0
GTF2F1	GTF2F1	GTF2F1	184	0.446809177162579	3.58899785707608	1	1	1	0.841562019538849	-0.632392990505647	-1	0
SUGP2	SUGP2	SUGP2	189	-1.7371275786946	0.00202311722988054	0.947368421052632	0.947368421052632	1	1.42411983787592	1.42636834148689	1	0
PABPC1	PABPC1	PABPC1	180	2.55751037388518	4.96759471849368	0.842105263157895	0.842105263157895	1	0.814753981035849	-0.683365502511038	-1	0
DDX28	DDX28	DDX28	189	2.80590165160008	6.93947215107771	0.0526315789473684	0.684210526315789	1	0.717219803708924	-0.582343317556932	-1	0
DDX1	DDX1	DDX1	181	1.78873770830942	5.57236482289461	0.578947368421053	1	1	0.785470186314647	-0.774779099325001	-1	0
RRP9	RRP9	RRP9	188	1.34817107987641	3.38779273202719	0.947368421052632	0.947368421052632	1	0.95810207087527	1.03935805337069	1	0
SBDS	SBDS	SBDS	187	1.24443112631961	3.85204882657797	0.578947368421053	1	1	0.886458730624945	-0.76579830896255	-1	0
CPSF7	CPSF7	CPSF7	176	0.501042017230709	3.06970586510924	0.947368421052632	0.947368421052632	1	1.04865715168031	-0.921532195561819	-1	0
SND1	SND1	SND1	195	2.2931295886747	6.0404314214677	0.947368421052632	0.947368421052632	1	1.06973721959352	-0.9426593970622	-1	0
SLTM	SLTM	SLTM	186	1.37560717855496	4.08959012500708	0.947368421052632	0.947368421052632	1	0.845131142620367	-0.729806884946062	-1	0
KRR1	KRR1	KRR1	191	4.46282173943261	8.11299106505344	0.842105263157895	0.842105263157895	1	1.23712327014864	-1.30528454722191	-1	0
AGO1	AGO1	AGO1	182	0.0570118543232292	2.78428026637421	0.947368421052632	0.947368421052632	1	1.01113077736473	-0.987609231584135	-1	0
ILF3	ILF3	ILF3	194	0.00783620599591928	2.83824181371141	0.947368421052632	0.947368421052632	1	0.929029068701913	-0.800597601468813	-1	0
DDX19B	DDX19B	DDX19B	193	1.64558356282209	4.22843514772334	0.736842105263158	0.736842105263158	1	0.8164005289422	-0.758629121895256	-1	0
YBX3	YBX3	YBX3	188	4.39779148768456	8.11915919673114	0.631578947368421	0.631578947368421	1	1.32995061163156	1.37929158598097	1	0
PARN	PARN	PARN	187	2.06055281535224	5.84397210578789	1	1	1	0.952112977897772	-0.917495293067862	-1	0
PA2G4	PA2G4	PA2G4	193	1.19476618058739	3.77399822573047	0.947368421052632	0.947368421052632	1	1.00273232093932	-0.984931160834387	-1	0
RECQL	RECQL	RECQL	195	0.997676770687342	4.36111085205862	0.578947368421053	1	1	0.777846269318463	-0.699311850152163	-1	0
SRP68	SRP68	SRP68	192	0.61678249254144	3.34166533429587	0.789473684210526	1	1	0.668513121747103	-0.598310587060938	-1	0
PHF6	PHF6	PHF6	190	0.416165338071349	2.3717161254398	0.578947368421053	0.578947368421053	1	0.788414784575598	-0.679213723563273	-1	0
RBFOX2	RBFOX2	RBFOX2	183	-0.0154902357926174	2.63823745213156	1	1	1	0.734521410287414	-0.798250674685216	-1	0
NPM1	NPM1	NPM1	188	0.241565564368776	3.1551600855031	1	1	1	0.758189581084821	-0.758496634447686	-1	0
NCBP2	NCBP2	NCBP2	188	-0.108023184084684	2.04399671022675	0.947368421052632	0.947368421052632	1	0.843441854267298	-0.791265995606177	-1	0
UBE2L3	UBE2L3	UBE2L3	194	-0.120390961103338	2.68834257231843	1	1	1	0.784769325429826	-0.769957516381404	-1	0
FUBP3	FUBP3	FUBP3	187	2.84815389816666	5.78503810831558	0.842105263157895	0.842105263157895	1	0.845950741200439	-0.739356844663953	-1	0
FKBP4	FKBP4	FKBP4	197	2.34769007629556	5.02954543569361	0.947368421052632	0.947368421052632	1	1.31332549343148	1.36821684378746	1	0
CPSF6	CPSF6	CPSF6	196	1.8994110966814	5.22646432987773	0.157894736842105	0.789473684210526	1	0.723719498743197	-0.734641664216087	-1	0
CCAR1	CCAR1	CCAR1	190	0.461273547007955	3.75981490421088	0.578947368421053	1	1	0.633415525640068	-0.664820272520798	-1	0
XPO5	XPO5	XPO5	191	-0.157828085175475	2.47445926599011	0.947368421052632	0.947368421052632	1	0.946600752887651	-0.949066243070921	-1	0
FAM120A	FAM120A	FAM120A	197	-1.68098380563917	1.40513308926206	0.947368421052632	0.947368421052632	1	0.974382318168091	-1.16769755705749	-1	0
HNRNPK	HNRNPK	HNRNPK	194	1.45145634938869	5.16603088407922	0.736842105263158	0.947368421052632	1	0.855050590417982	-0.839120971089646	-1	0
SUPT6H	SUPT6H	SUPT6H	192	1.92930852180842	3.72451229306303	0.947368421052632	0.947368421052632	1	1.14926147790397	1.24126105182873	1	0
SFPQ	SFPQ	SFPQ	188	3.3541122754792	6.64496007712756	0.0526315789473684	0.684210526315789	1	0.874132757036845	-0.770905795889234	-1	0
PCBP1	PCBP1	PCBP1	196	2.59135129731099	5.45045055777683	0.631578947368421	0.947368421052632	1	0.934056737032231	0.979005197039793	1	0
HNRNPA0	HNRNPA0	HNRNPA0	189	2.21059870027388	6.04914601792675	0.684210526315789	0.684210526315789	1	0.85290277917677	-0.836346592423214	-1	0
FMR1	FMR1	FMR1	187	1.46275862683501	4.38077607206533	1	1	1	0.718610072430694	-0.729736387796109	-1	0
PPIL4	PPIL4	PPIL4	193	0.762205476428324	3.50690918009878	0.578947368421053	1	1	0.896786307943631	-0.954503284379961	-1	0
RBM34	RBM34	RBM34	191	1.1198193555021	5.23016313415416	0.368421052631579	1	1	0.764066023885424	-0.655486714295647	-1	0
DDX52	DDX52	DDX52	193	-0.257259081049608	2.96494353244034	1	1	1	0.901899843688565	1.01905533730423	1	0
KHSRP	KHSRP	KHSRP	195	0.524284219507876	3.76273117194529	0.947368421052632	0.947368421052632	1	0.969367897807771	-0.808289802571708	-1	0
SF1	SF1	SF1	188	3.04587282935769	6.51204146880804	0.947368421052632	0.947368421052632	1	1.00045249514181	-0.909218583080672	-1	0
DNAJC2	DNAJC2	DNAJC2	187	-0.975298774029742	1.55844095280153	0.947368421052632	0.947368421052632	1	1.29467230234761	1.31457721788266	1	0
LIN28B	LIN28B	LIN28B	187	2.80400417655727	6.13271255341699	0.789473684210526	0.789473684210526	1	0.790517571073011	-0.618720659128187	-1	0
AARS	AARS	AARS	190	1.26096696882335	4.61354523183013	0.631578947368421	0.947368421052632	1	0.745535549412967	-0.670838753115684	-1	0
TUFM	TUFM	TUFM	194	0.534174007658943	2.16423043000591	1	1	1	1.00003576910421	-0.872497836218513	-1	0
BCCIP	BCCIP	BCCIP	181	1.41462249945474	4.56797090508545	1	1	1	0.683755595474145	-0.566932678901986	-1	0
FASTKD2	FASTKD2	FASTKD2	190	1.36777589727341	4.38218796737332	0.736842105263158	0.736842105263158	1	0.816623572122795	-0.81962395387642	-1	0
PSIP1	PSIP1	PSIP1	187	2.08658006425081	4.92549182842301	0.578947368421053	0.578947368421053	1	0.760214635563792	-0.816989519896817	-1	0
TAF15	TAF15	TAF15	192	1.26428573488416	4.42199052155135	0.947368421052632	0.947368421052632	1	0.9788278950682	-0.941432734023343	-1	0
PUM1	PUM1	PUM1	192	1.09742856415857	3.4875047538978	0.947368421052632	0.947368421052632	1	1.06406119746403	1.31741092384711	1	0
HNRNPM	HNRNPM	HNRNPM	179	2.8295286220932	5.66013575402152	0.947368421052632	0.947368421052632	1	1.03232763406559	-0.911531352123703	-1	0
