NGenes	PropDown	PropUp	Direction	p.value	p.adj	PValue.Mixed	FDR.Mixed	avg.logfc	avg.logfc.dir	direction	significance
SFPQ	188	0.164893617021277	0.457446808510638	Up	0.203	0.46708064516129	0.012	0.0160673758865248	0.865705052599015	0.831352330260332	1	35.0311124650781
PUF60	178	0.331460674157303	0.314606741573034	Down	0.208	0.46708064516129	0.001	0.00469047619047619	1.27145880657956	-0.913029361751296	-1	51.5292407145639
MTPAP	187	0.18716577540107	0.401069518716578	Up	0.221	0.46708064516129	0.01	0.0140714285714286	0.958006165790531	1.00977361106997	1	38.7841168133187
UTP3	187	0.262032085561497	0.342245989304813	Up	0.196	0.46708064516129	0.003	0.00849137931034483	1.09923308380644	1.30068122796722	1	44.5264661639987
EWSR1	192	0.1875	0.416666666666667	Up	0.22	0.46708064516129	0.027	0.0305292397660819	0.836362979923812	0.937516206368014	1	33.838050729106
FIP1L1	188	0.223404255319149	0.436170212765957	Up	0.229	0.478877659574468	0.012	0.0160673758865248	0.907712599379248	1.00942901076827	1	35.529830585318
DDX28	189	0.19047619047619	0.433862433862434	Up	0.233	0.481213541666667	0.014	0.0179695945945946	0.808265536223219	0.799797522242521	1	31.4086890004502
CSTF2T	195	0.18974358974359	0.476923076923077	Up	0.235	0.481213541666667	0.013	0.0169827586206897	1.04924091953909	0.994305313772122	1	40.8231782889886
AKAP8	192	0.380208333333333	0.197916666666667	Down	0.263	0.487853773584906	0.005	0.0103081395348837	0.889564537164666	-0.770016371292024	-1	33.9337414958501
ILF3	194	0.45360824742268	0.206185567010309	Down	0.263	0.487853773584906	0.044	0.0465733695652174	0.865098191120819	-0.821640328191636	-1	32.9957931706545
PARN	187	0.203208556149733	0.347593582887701	Up	0.255	0.487853773584906	0.029	0.0324537572254335	0.848732195718123	0.765238339038237	1	32.368382034124
RBM34	191	0.340314136125654	0.204188481675393	Down	0.249	0.487853773584906	0.008	0.0123125	0.99470339648212	-0.79753729077778	-1	37.9643726670538
LIN28B	187	0.171122994652406	0.470588235294118	Up	0.262	0.487853773584906	0.03	0.0333994252873563	0.79839063406956	0.777806562068741	1	30.4384745869154
ABCF1	198	0.333333333333333	0.388888888888889	Up	0.251	0.487853773584906	0.007	0.0114330357142857	0.984137443098096	1.07687405813546	1	37.5593134782857
LSM11	184	0.195652173913043	0.326086956521739	Up	0.253	0.487853773584906	0.006	0.010835	1.13931577009772	1.34440723426034	1	43.5082709423513
SUPV3L1	193	0.378238341968912	0.259067357512953	Down	0.258	0.487853773584906	0.001	0.00469047619047619	0.754245069710251	-0.723350294658583	-1	28.7460985336452
DDX55	192	0.401041666666667	0.213541666666667	Down	0.261	0.487853773584906	0.021	0.024625	1.20832645156772	-1.17567281204289	-1	46.1538827141049
SSB	189	0.375661375661376	0.259259259259259	Down	0.252	0.487853773584906	0.01	0.0140714285714286	0.945008118689901	-0.683904742737725	-1	36.0592413290187
FTO	192	0.25	0.359375	Up	0.273	0.501705607476636	0.002	0.00820833333333333	0.80847214235703	0.900045316917542	1	29.6159467872348
HNRNPUL1	184	0.184782608695652	0.369565217391304	Up	0.281	0.511652777777778	0.011	0.0150985401459854	0.911746338900868	0.752297049293406	1	32.4645672928883
DDX3X	188	0.409574468085106	0.335106382978723	Down	0.29	0.52205	0.002	0.00820833333333333	1.12155211189009	-1.05502514982209	-1	38.7688620987139
G3BP1	197	0.385786802030457	0.304568527918782	Down	0.292	0.52205	0.008	0.0123125	0.868494630467829	-0.809018644802647	-1	29.9832900303831
SMN1	179	0.189944134078212	0.391061452513966	Up	0.302	0.535094594594595	0.01	0.0140714285714286	1.10047494363429	1.07835998372992	1	36.5864325005565
HNRNPC	196	0.36734693877551	0.26530612244898	Down	0.306	0.537352678571429	0.009	0.0131850393700787	0.834199605253135	-0.823686853334793	-1	27.5053466990233
RBM15	194	0.38659793814433	0.257731958762887	Down	0.315	0.538752173913044	0.006	0.010835	0.840682549721594	-0.773476082340378	-1	27.6036209816568
SUPT6H	192	0.390625	0.276041666666667	Down	0.312	0.538752173913044	0.017	0.0204433962264151	0.950255072961294	-0.770232226269672	-1	31.2234161859447
KHSRP	195	0.4	0.2	Down	0.315	0.538752173913044	0.091	0.0918994845360825	1.03792584990784	-1.07910382329125	-1	34.1196738294149
RPS3A	183	0.39344262295082	0.234972677595628	Down	0.319	0.540900862068965	0.006	0.010835	1.28758977757854	-1.22502239508801	-1	42.0937329020374
AUH	191	0.235602094240838	0.387434554973822	Up	0.34	0.571636752136752	0.004	0.0102910447761194	1.07002628320598	1.1331813480388	1	31.7939396645593
EXOSC9	193	0.367875647668394	0.207253886010363	Down	0.343	0.571800847457627	0.007	0.0114330357142857	0.704670764566933	-0.645362542630749	-1	20.8695935080945
G3BP2	194	0.448453608247423	0.201030927835052	Down	0.36	0.591820833333333	0.016	0.0200888157894737	0.794628343064596	-0.699438880769639	-1	22.0947377071005
AARS	190	0.384210526315789	0.231578947368421	Down	0.361	0.591820833333333	0.019	0.0224969135802469	1.00835372368731	-0.654826780030343	-1	28.0828096531839
PUM2	187	0.272727272727273	0.352941176470588	Up	0.373	0.601495901639344	0.007	0.0114330357142857	0.877371301075548	0.942913575682497	1	23.6530832032244
SRSF5	194	0.402061855670103	0.247422680412371	Down	0.37	0.601495901639344	0.01	0.0140714285714286	1.00471894808259	-0.96970359109986	-1	27.110759451152
RBM25	192	0.21875	0.416666666666667	Up	0.379	0.605972	0.001	0.00469047619047619	0.988042540227967	1.01566090480447	1	26.2667021929969
FKBP4	197	0.446700507614213	0.218274111675127	Down	0.385	0.605972	0.034	0.0366638888888889	1.09130720822675	-0.987771204683041	-1	29.0295969168719
NONO	196	0.224489795918367	0.418367346938776	Up	0.385	0.605972	0.005	0.0103081395348837	0.919149218236268	-1.01303744112883	-1	24.4234289851332
SRSF1	194	0.314432989690722	0.365979381443299	Up	0.396	0.616594488188976	0.002	0.00820833333333333	0.941185074579944	1.04952964541033	1	24.1394086509398
HNRNPM	179	0.245810055865922	0.29608938547486	Up	0.398	0.616594488188976	0.003	0.00849137931034483	1.0346815273646	1.19008648027577	1	26.5541675691624
PCBP1	196	0.36734693877551	0.260204081632653	Down	0.422	0.646740310077519	0.003	0.00849137931034483	0.975484279117271	-0.823679576460986	-1	22.5382149812888
TAF15	192	0.364583333333333	0.229166666666667	Down	0.424	0.646740310077519	0.001	0.00469047619047619	1.2520781407356	1.40010630743323	1	28.9766909744498
GRWD1	194	0.27319587628866	0.345360824742268	Up	0.435	0.658434615384615	0.003	0.00849137931034483	1.11342568353982	1.26075363433012	1	24.6834366276027
PA2G4	193	0.243523316062176	0.352331606217617	Up	0.455	0.683484732824427	0.033	0.0359691011235955	0.96464081794668	-0.803197539300692	-1	19.4386210987905
TBRG4	190	0.315789473684211	0.257894736842105	Down	0.491	0.732034090909091	0.004	0.0102910447761194	0.950530246988212	-0.918505885875391	-1	15.6678157232987
QKI	196	0.168367346938776	0.357142857142857	Up	0.512	0.751981343283582	0.034	0.0366638888888889	0.84595803873863	0.927711949484298	1	12.7107865006397
PUS1	193	0.341968911917098	0.290155440414508	Down	0.511	0.751981343283582	0.002	0.00820833333333333	0.951859374766015	-0.90783306815452	-1	14.3231237866252
SF3A3	197	0.319796954314721	0.233502538071066	Down	0.527	0.757083941605839	0.007	0.0114330357142857	0.950783677462289	-0.909462226365002	-1	13.9633152917648
PPIG	199	0.271356783919598	0.452261306532663	Up	0.526	0.757083941605839	0.006	0.010835	1.08226195542808	-1.03181322267211	-1	15.9175679028658
EIF4A3	188	0.303191489361702	0.308510638297872	Down	0.526	0.757083941605839	0.003	0.00849137931034483	1.04846571387021	-1.1110979135491	-1	15.415230982032
PHF6	190	0.242105263157895	0.326315789473684	Up	0.535	0.758946043165468	0.043	0.0457513661202186	0.66398148122855	0.724993799742238	1	9.61325445565511
PPIL4	193	0.300518134715026	0.27979274611399	Down	0.536	0.758946043165468	0.026	0.0297248520710059	1.113361350379	-0.912905276312783	-1	16.2337349905256
DNAJC2	187	0.363636363636364	0.192513368983957	Down	0.541	0.760560714285714	0.088	0.0893134715025907	1.50027687772184	-1.28438041724687	-1	21.7636563515977
PKM	186	0.306451612903226	0.274193548387097	Down	0.553	0.771932624113475	0.007	0.0114330357142857	1.12194349890555	0.752396591982579	1	15.3434349414656
BCLAF1	192	0.364583333333333	0.270833333333333	Down	0.56	0.773635416666667	0.008	0.0123125	0.879411965050333	-0.791675263429506	-1	11.8866327702414
PUM1	192	0.333333333333333	0.28125	Down	0.566	0.773635416666667	0.035	0.0375497237569061	1.04330141273511	-0.883933299462039	-1	14.1333213592924
TIAL1	188	0.26063829787234	0.361702127659574	Up	0.563	0.773635416666667	0.001	0.00469047619047619	1.08491316941136	1.14764605114382	1	14.7037586889411
TUFM	194	0.335051546391753	0.22680412371134	Down	0.57	0.773734482758621	0.001	0.00469047619047619	1.30459584527808	1.41102453363344	1	17.7063698224311
CNOT7	192	0.234375	0.348958333333333	Up	0.585	0.788674657534247	0.001	0.00469047619047619	0.88037676684325	0.955710875584489	1	10.9945149177548
GEMIN5	193	0.269430051813472	0.383419689119171	Up	0.6	0.797983108108108	0.017	0.0204433962264151	1.04695998603867	-0.78294470683201	-1	12.4506753329966
EIF4B	197	0.213197969543147	0.350253807106599	Up	0.6	0.797983108108108	0.027	0.0305292397660819	0.74514511984632	-0.829760140926037	-1	8.8127546100037
PABPC4	195	0.235897435897436	0.384615384615385	Up	0.619	0.810831125827815	0.013	0.0169827586206897	0.983936942967491	-1.13110699733887	-1	10.851607455104
UPF1	186	0.258064516129032	0.360215053763441	Up	0.62	0.810831125827815	0.006	0.010835	1.00337438649339	0.974862933983864	1	11.0693138161292
RTF1	191	0.350785340314136	0.319371727748691	Down	0.622	0.810831125827815	0.003	0.00849137931034483	1.19672866703609	-1.14865068212068	-1	13.2349513265096
HLTF	192	0.348958333333333	0.260416666666667	Down	0.628	0.81327302631579	0.005	0.0103081395348837	0.920822005736149	-0.920995061806817	-1	9.99679920808245
HNRNPA2B1	193	0.305699481865285	0.357512953367876	Up	0.652	0.833412337662338	0.001	0.00469047619047619	0.844374999593715	0.836136905811987	1	8.04961924760902
SRFBP1	195	0.215384615384615	0.358974358974359	Up	0.652	0.833412337662338	0.012	0.0160673758865248	0.867967815745053	0.760360707408517	1	8.27925253353964
NSUN2	196	0.316326530612245	0.275510204081633	Down	0.667	0.841669871794872	0.003	0.00849137931034483	0.815412481812566	-0.767715713502076	-1	7.33831572753636
PES1	194	0.27319587628866	0.34020618556701	Up	0.665	0.841669871794872	0.003	0.00849137931034483	1.2209971746226	-1.34937527309932	-1	11.0723615618254
SBDS	187	0.219251336898396	0.331550802139037	Up	0.683	0.856385350318471	0.009	0.0131850393700787	0.841802680130232	0.766519188019958	1	6.80195755192706
CPSF6	196	0.214285714285714	0.352040816326531	Up	0.697	0.868420886075949	0.024	0.0275565476190476	0.78678987111197	0.876727735740759	1	5.75991324965439
SSRP1	196	0.423469387755102	0.316326530612245	Down	0.706	0.874110062893082	0.032	0.0352585227272727	0.92083690100793	0.984435387394338	1	6.44884391319302
MSI2	193	0.321243523316062	0.33160621761658	Down	0.713	0.877265625	0.003	0.00849137931034483	0.850452332543604	-0.817614308406007	-1	5.77932886377096
DNAJC21	190	0.310526315789474	0.331578947368421	Up	0.72	0.88038198757764	0.017	0.0204433962264151	1.01671008914092	1.13994190259019	1	6.74958712219725
SRP68	192	0.338541666666667	0.21875	Down	0.735	0.893188271604938	0.001	0.00469047619047619	0.695832399234906	-0.602688638188725	-1	4.0293693986281
DKC1	190	0.278947368421053	0.305263157894737	Up	0.742	0.896168711656442	0.005	0.0103081395348837	1.17463170619373	1.37675722803123	1	6.70913376476214
XRN2	193	0.253886010362694	0.367875647668394	Up	0.755	0.897116766467066	0.013	0.0169827586206897	0.869586831177666	-0.881842569735356	-1	4.87385476134903
CSTF2	183	0.240437158469945	0.327868852459016	Up	0.761	0.897116766467066	0.009	0.0131850393700787	0.956646034790682	-0.842251088123115	-1	5.37870718370893
RAVER1	190	0.284210526315789	0.284210526315789	Down	0.76	0.897116766467066	0.001	0.00469047619047619	0.872874229161345	-0.825712168399744	-1	4.89291823501344
CCAR2	178	0.308988764044944	0.314606741573034	Up	0.748	0.897116766467066	0.003	0.00849137931034483	1.0447404806346	-0.907756872032175	-1	5.88956292939718
TROVE2	195	0.369230769230769	0.317948717948718	Down	0.779	0.90748224852071	0.005	0.0103081395348837	0.834022085604841	0.94759921167189	1	4.15585912107339
YBX3	188	0.287234042553192	0.292553191489362	Down	0.776	0.90748224852071	0.005	0.0103081395348837	1.3537585234871	-1.07844947335936	-1	6.85087634323216
STIP1	190	0.273684210526316	0.263157894736842	Down	0.787	0.911414705882353	0.003	0.00849137931034483	0.955947265837009	-0.73000646491398	-1	4.56730240617807
RBFOX2	183	0.229508196721311	0.245901639344262	Up	0.795	0.915301169590643	0.017	0.0204433962264151	0.870552080529168	0.921813613645773	1	3.946363480118
SUB1	195	0.261538461538462	0.2	Down	0.8	0.915706395348837	0.006	0.010835	0.697944655002048	-0.691597956617828	-1	3.11392689492811
PSIP1	187	0.251336898395722	0.331550802139037	Up	0.806	0.917245664739884	0.007	0.0114330357142857	0.762127314478896	0.722355553397047	1	3.34743885009351
SUCLG1	192	0.28125	0.328125	Up	0.826	0.934617816091954	0.004	0.0102910447761194	0.972828348030128	-0.81110775608318	-1	3.34465025101695
DHX30	197	0.309644670050761	0.274111675126904	Down	0.857	0.937391666666667	0.007	0.0114330357142857	0.941144889742467	-0.798623340647475	-1	3.08124947186621
CCAR1	190	0.289473684210526	0.289473684210526	Down	0.853	0.937391666666667	0.017	0.0204433962264151	0.800488603715046	-0.925681928342505	-1	2.59551601584903
EIF2S1	198	0.313131313131313	0.287878787878788	Down	0.847	0.937391666666667	0.014	0.0179695945945946	0.700721639419097	-0.686720062337471	-1	2.25098713816797
EIF3D	185	0.345945945945946	0.367567567567568	Down	0.84	0.937391666666667	0.003	0.00849137931034483	1.18852644190478	-1.12221941206201	-1	3.93554116177527
