NGenes	PropDown	PropUp	Direction	p.value	p.adj	PValue.Mixed	FDR.Mixed	avg.logfc	avg.logfc.dir	direction	significance
HNRNPM	179	0.307262569832402	0.206703910614525	Down	0.221	0.765535087719298	0.018	0.0282581967213115	0.729054409147031	-0.64774701422806	-1	6.53516712055038
RTF1	191	0.277486910994764	0.12565445026178	Down	0.215	0.765535087719298	0.019	0.0293911290322581	0.757979486749988	-0.699369677924724	-1	6.79542174327199
UPF2	182	0.214285714285714	0.192307692307692	Down	0.187	0.765535087719298	0.059	0.0673947368421053	1.37701646843563	-1.75948738593615	-1	12.3652334592775
PKM	186	0.225806451612903	0.188172043010753	Down	0.201	0.765535087719298	0.006	0.0197	1.01954703955157	-1.14532334154561	-1	9.14888698561353
SUPV3L1	193	0.300518134715026	0.124352331606218	Down	0.234	0.793094827586207	0.005	0.0197	0.904550002758269	-0.890208724320615	-1	7.03683944368674
SF1	188	0.223404255319149	0.138297872340426	Down	0.251	0.836415254237288	0.015	0.0255044642857143	0.882657310890261	0.979494087689802	1	5.28512388529441
SF3B1	185	0.227027027027027	0.178378378378378	Down	0.261	0.853137096774194	0.056	0.0658644578313253	1.08157595440881	-1.07494201757879	-1	5.76072902820669
EIF2S2	185	0.281081081081081	0.108108108108108	Down	0.269	0.853137096774194	0.007	0.0211071428571429	1.0334332355707	-1.12466736649509	-1	5.50321761551937
RBM22	194	0.27319587628866	0.154639175257732	Down	0.266	0.853137096774194	0.008	0.0211071428571429	0.593246340645295	-0.608845456652627	-1	3.14869440008014
KHDRBS1	192	0.276041666666667	0.135416666666667	Down	0.293	0.860037313432836	0.01	0.0217616279069767	0.614388502107018	-0.604991787390786	-1	3.09511255315262
PARN	187	0.181818181818182	0.176470588235294	Down	0.292	0.860037313432836	0.014	0.0243990825688073	1.85644393960373	-2.09244589745995	-1	9.40182297186431
RBM15	194	0.27319587628866	0.128865979381443	Down	0.286	0.860037313432836	0.005	0.0197	0.527886430742894	-0.545223404880521	-1	2.65588617223377
UCHL5	197	0.289340101522843	0.101522842639594	Down	0.286	0.860037313432836	0.001	0.0164166666666667	0.66580316105055	-0.694413938825089	-1	3.35617768393873
STAU1	194	0.293814432989691	0.11340206185567	Down	0.279	0.860037313432836	0.018	0.0282581967213115	0.761553744237238	-0.661859918991529	-1	3.84236467877873
EEF2	194	0.257731958762887	0.221649484536082	Down	0.298	0.861875	0.026	0.0356276595744681	0.639925488891289	-0.60274087259309	-1	3.17878211274575
PRPF6	193	0.274611398963731	0.16580310880829	Down	0.309	0.868207142857143	0.008	0.0211071428571429	0.786408397402761	-0.901379055771098	-1	3.71818238153786
AKAP8L	194	0.304123711340206	0.134020618556701	Down	0.306	0.868207142857143	0.002	0.0164166666666667	0.577035217145637	-0.517334979823333	-1	2.72172325439859
AKAP8	192	0.296875	0.15625	Down	0.359	0.871907407407407	0.008	0.0211071428571429	0.93766156908568	-0.853094063078166	-1	4.30374154820932
EIF4G2	182	0.285714285714286	0.17032967032967	Down	0.344	0.871907407407407	0.01	0.0217616279069767	0.643426786329601	-0.662484892763279	-1	2.9455453658027
DDX24	197	0.228426395939086	0.147208121827411	Down	0.344	0.871907407407407	0.004	0.0197	0.633724525650102	-0.611733568830464	-1	2.90075945268877
EIF3G	192	0.354166666666667	0.208333333333333	Down	0.351	0.871907407407407	0.001	0.0164166666666667	0.614420637012945	-0.611147476175067	-1	2.81165214998647
NELFE	193	0.27979274611399	0.191709844559585	Down	0.357	0.871907407407407	0.005	0.0197	0.778783559274088	-0.74342313067036	-1	3.57035610555975
U2AF1	182	0.291208791208791	0.175824175824176	Down	0.316	0.871907407407407	0.016	0.0265521739130435	0.6881252822121	-0.666785197167814	-1	3.15187490270608
BCLAF1	192	0.302083333333333	0.114583333333333	Down	0.334	0.871907407407407	0.011	0.0235056818181818	0.647409424540932	-0.574616003166901	-1	2.96392933782622
NUFIP2	182	0.17032967032967	0.214285714285714	Up	0.329	0.871907407407407	0.002	0.0164166666666667	0.867143781888329	0.788045217501792	1	3.97822942327947
HNRNPAB	185	0.259459459459459	0.216216216216216	Down	0.357	0.871907407407407	0.023	0.0325919117647059	0.853655114378433	-1.09807642239104	-1	3.91596534781535
SERBP1	181	0.232044198895028	0.176795580110497	Down	0.348	0.871907407407407	0.02	0.03001171875	0.707222944686344	-0.660723661037493	-1	3.24003025953522
APOBEC3C	183	0.256830601092896	0.240437158469945	Down	0.35	0.871907407407407	0.025	0.034475	0.958929311593107	-1.15639302871529	-1	4.40191405661034
TROVE2	195	0.292307692307692	0.107692307692308	Down	0.397	0.87764606741573	0.007	0.0211071428571429	0.772755877647373	-0.691690781728917	-1	3.37181516379419
ESF1	187	0.283422459893048	0.122994652406417	Down	0.368	0.87764606741573	0.015	0.0255044642857143	0.891728521101818	-0.991919236563781	-1	3.89471289288313
PUM2	187	0.294117647058824	0.13903743315508	Down	0.391	0.87764606741573	0.007	0.0211071428571429	0.863344266359774	-0.804997533021219	-1	3.76996100105701
SF3A3	197	0.228426395939086	0.131979695431472	Down	0.387	0.87764606741573	0.049	0.0589783950617284	0.628762966237098	-0.623684114226162	-1	2.73895063128367
DKC1	190	0.284210526315789	0.194736842105263	Down	0.394	0.87764606741573	0.009	0.0217467532467532	0.552273448356493	-0.542865000528295	-1	2.40277086728447
KIF1C	195	0.266666666666667	0.169230769230769	Down	0.393	0.87764606741573	0.002	0.0164166666666667	0.780114159501651	-0.869172790223768	-1	3.404155614169
TFIP11	196	0.25	0.163265306122449	Down	0.371	0.87764606741573	0.003	0.0197	1.0480582407991	-1.03881656037192	-1	4.58179904181046
RCC2	190	0.268421052631579	0.131578947368421	Down	0.39	0.87764606741573	0.01	0.0217616279069767	0.832636342004226	-0.900980322704648	-1	3.63499632813454
SF3B4	189	0.248677248677249	0.153439153439153	Down	0.415	0.907294444444445	0.007	0.0211071428571429	0.454438817124086	-0.459532371381704	-1	1.4643341568068
UBE2L3	194	0.211340206185567	0.11340206185567	Down	0.428	0.915407608695652	0.095	0.103425	1.31691711904713	-1.83869027827997	-1	3.89524024419094
EIF4B	197	0.203045685279188	0.147208121827411	Down	0.425	0.915407608695652	0.018	0.0282581967213115	0.943143200731921	-0.970316970107187	-1	2.78271138834312
G3BP2	194	0.309278350515464	0.190721649484536	Down	0.438	0.91688829787234	0.027	0.0362534722222222	0.665465407644814	-0.587693954579279	-1	1.91999069601892
GRSF1	192	0.28125	0.208333333333333	Down	0.434	0.91688829787234	0.002	0.0164166666666667	0.679097061348446	-0.74736712206942	-1	1.95982304115968
TAF15	192	0.208333333333333	0.140625	Down	0.457	0.946636842105263	0.023	0.0325919117647059	0.964175493493533	-0.899704785226769	-1	1.75608826292474
DDX19B	193	0.196891191709845	0.207253886010363	Down	0.472	0.967557291666667	0.01	0.0217616279069767	0.843847855763419	-0.56634330046016	-1	0.91269165860223
RPS10	187	0.25668449197861	0.229946524064171	Down	0.752	0.986641666666667	0.02	0.03001171875	0.54473029853302	-0.562381701705746	-1	0.222169613124505
HNRNPUL1	184	0.184782608695652	0.190217391304348	Down	0.778	0.986641666666667	0.012	0.0241010638297872	1.1478077266037	-1.28763030085798	-1	0.495294927369314
SUB1	195	0.18974358974359	0.123076923076923	Down	0.839	0.986641666666667	0.094	0.102902234636872	0.83670485976727	-0.999259487252648	-1	0.354400799497558
TBRG4	190	0.221052631578947	0.178947368421053	Down	0.888	0.986641666666667	0.017	0.0275466101694915	0.718442884453098	-0.661621201598794	-1	0.300841608475887
SUCLG1	192	0.151041666666667	0.197916666666667	Up	0.828	0.986641666666667	0.055	0.065069696969697	0.739059310600211	0.864069369299742	1	0.310178498911414
SLBP	196	0.178571428571429	0.147959183673469	Down	0.576	0.986641666666667	0.001	0.0164166666666667	0.498922366587084	-0.509259651810077	-1	0.201423842804989
CNOT7	192	0.223958333333333	0.145833333333333	Down	0.6	0.986641666666667	0.008	0.0211071428571429	0.557126264080193	-0.604288414264175	-1	0.227783572174955
DDX6	187	0.197860962566845	0.165775401069519	Down	0.593	0.986641666666667	0.004	0.0197	0.657582940771451	-0.665711831447253	-1	0.273278993015135
ILF2	190	0.205263157894737	0.163157894736842	Down	0.819	0.986641666666667	0.306	0.315096858638743	0.759646325547727	-0.821432584410556	-1	0.31950206942688
SMN1	179	0.212290502793296	0.189944134078212	Down	0.839	0.986641666666667	0.01	0.0217616279069767	0.716014843444044	-0.837903224671293	-1	0.299741982735095
TARDBP	193	0.274611398963731	0.191709844559585	Down	0.555	0.986641666666667	0.003	0.0197	0.704976246606748	-0.699028635838467	-1	0.294742756948029
RBM25	192	0.192708333333333	0.135416666666667	Down	0.846	0.986641666666667	0.003	0.0197	0.555452265448884	-0.566746350114031	-1	0.227025441658142
ADAR	174	0.155172413793103	0.201149425287356	Down	0.899	0.986641666666667	0.017	0.0275466101694915	1.7076370097582	-2.08074746370461	-1	0.748833762961583
UTP18	191	0.172774869109948	0.157068062827225	Down	0.62	0.986641666666667	0.061	0.068893063583815	1.3061380986625	-1.46072378971045	-1	0.567000533665011
DDX28	189	0.185185185185185	0.19047619047619	Down	0.839	0.986641666666667	0.009	0.0217467532467532	0.797275676378856	-0.876285658831125	-1	0.33654387499314
RRP9	188	0.202127659574468	0.207446808510638	Down	0.792	0.986641666666667	0.013	0.0243990825688073	0.599956470404605	0.473027528998172	1	0.247180772297249
SBDS	187	0.133689839572193	0.235294117647059	Up	0.761	0.986641666666667	0.122	0.129381081081081	0.865865305703933	1.06343940755842	1	0.367607156740025
CPSF7	176	0.198863636363636	0.176136363636364	Down	0.692	0.986641666666667	0.112	0.119377717391304	1.25966498783933	0.889862369426667	1	0.545953513155361
SND1	195	0.251282051282051	0.143589743589744	Down	0.666	0.986641666666667	0.058	0.0670266272189349	0.910121738603259	-0.966136896727576	-1	0.387650274887644
QKI	196	0.178571428571429	0.188775510204082	Down	0.873	0.986641666666667	0.002	0.0164166666666667	0.62322960850705	-0.725143564776476	-1	0.257720850340011
ILF3	194	0.201030927835052	0.195876288659794	Down	0.868	0.986641666666667	0.005	0.0197	0.582132734944266	-0.626646749987582	-1	0.239108652330506
CSTF2T	195	0.282051282051282	0.2	Down	0.627	0.986641666666667	0.002	0.0164166666666667	0.587274690240567	-0.612702293371416	-1	0.241437371812891
TRIM56	195	0.220512820512821	0.2	Down	0.818	0.986641666666667	0.002	0.0164166666666667	0.794791563476554	-0.944623315142464	-1	0.335418855077817
IGF2BP3	191	0.209424083769634	0.146596858638743	Down	0.757	0.986641666666667	0.006	0.0197	0.783619863113156	-0.732960425290752	-1	0.330359348569402
YBX3	188	0.228723404255319	0.207446808510638	Down	0.885	0.986641666666667	0.023	0.0325919117647059	0.612095576401676	-0.616480768913401	-1	0.252678403257684
PA2G4	193	0.155440414507772	0.181347150259067	Up	0.726	0.986641666666667	0.04	0.0495636942675159	1.10332734949034	-1.67042142065936	-1	0.475150388026036
RECQL	195	0.133333333333333	0.256410256410256	Up	0.652	0.986641666666667	0.066	0.0733153409090909	0.82132580079718	-0.990688340245956	-1	0.347435839247871
SRP68	192	0.197916666666667	0.119791666666667	Down	0.702	0.986641666666667	0.01	0.0217616279069767	0.867734617877848	-0.684793896171697	-1	0.368453742022707
RBFOX2	183	0.163934426229508	0.180327868852459	Up	0.825	0.986641666666667	0.03	0.0392668918918919	1.22133365939183	1.15604767647657	1	0.52859379176579
AKAP1	195	0.220512820512821	0.194871794871795	Down	0.564	0.986641666666667	0.035	0.0441331168831169	0.57576252372098	0.54788333208695	1	0.236223672954422
NPM1	188	0.175531914893617	0.132978723404255	Down	0.524	0.986641666666667	0.01	0.0217616279069767	1.71408658771505	0.922725758916502	1	0.75175468641887
NCBP2	188	0.212765957446809	0.143617021276596	Down	0.706	0.986641666666667	0.342	0.350393229166667	0.66823022623968	-0.69065154057893	-1	0.278100999367897
FUBP3	187	0.181818181818182	0.171122994652406	Down	0.709	0.986641666666667	0.024	0.0333057553956835	0.510737780807539	-0.530109890148341	-1	0.206774878296764
FKBP4	197	0.203045685279188	0.192893401015228	Down	0.891	0.986641666666667	0.058	0.0670266272189349	0.684746985710167	-0.709789643462769	-1	0.285581208227835
CPSF6	196	0.142857142857143	0.214285714285714	Up	0.851	0.986641666666667	0.014	0.0243990825688073	0.717268448134773	0.886080377355786	1	0.300309722728597
CCAR1	190	0.194736842105263	0.168421052631579	Down	0.902	0.986641666666667	0.002	0.0164166666666667	0.850552038473	-0.996241704909878	-1	0.360671992646845
AUH	191	0.230366492146597	0.225130890052356	Down	0.845	0.986641666666667	0.011	0.0235056818181818	0.88505581674665	-0.965396576777354	-1	0.376298270210858
GEMIN5	193	0.212435233160622	0.170984455958549	Down	0.858	0.986641666666667	0.006	0.0197	0.567877874731601	-0.577108708743573	-1	0.232652825940923
NONO	196	0.23469387755102	0.178571428571429	Down	0.648	0.986641666666667	0.009	0.0217467532467532	0.709197226585713	-0.634656510575965	-1	0.296654379617881
SMNDC1	196	0.229591836734694	0.147959183673469	Down	0.568	0.986641666666667	0.018	0.0282581967213115	0.705555709729192	-0.57799819588553	-1	0.295005187674241
XPO5	191	0.214659685863874	0.141361256544503	Down	0.705	0.986641666666667	0.205	0.214289893617021	0.566558037196104	-0.594018126959409	-1	0.232055090020367
FAM120A	197	0.137055837563452	0.248730964467005	Up	0.893	0.986641666666667	0.476	0.480376923076923	0.678156503450349	-0.690709930908445	-1	0.282596471186696
FIP1L1	188	0.191489361702128	0.196808510638298	Down	0.848	0.986641666666667	0.029	0.0384554794520548	1.12388035338159	-1.36660484873905	-1	0.484458555410828
GRWD1	194	0.180412371134021	0.190721649484536	Down	0.652	0.986641666666667	0.035	0.0441331168831169	0.999771519947857	-1.21075002023819	-1	0.428251404298264
HNRNPK	194	0.252577319587629	0.180412371134021	Down	0.778	0.986641666666667	0.187	0.197529569892473	0.811945961840594	-0.855404147681949	-1	0.343187841655292
PPIG	199	0.21105527638191	0.180904522613065	Down	0.745	0.986641666666667	0.006	0.0197	0.96566878378567	-0.855358067200477	-1	0.412806753085396
SUPT6H	192	0.203125	0.161458333333333	Down	0.576	0.986641666666667	0.07	0.0773531073446328	0.839752192978637	-0.798591689368871	-1	0.355780893996577
SFPQ	188	0.207446808510638	0.25	Up	0.618	0.986641666666667	0.027	0.0362534722222222	0.827969838369208	0.845899820375036	1	0.350444830739262
PCBP1	196	0.239795918367347	0.204081632653061	Down	0.852	0.986641666666667	0.004	0.0197	0.760713997882863	-0.803305641161337	-1	0.319985603262622
EIF2S1	198	0.247474747474747	0.116161616161616	Down	0.562	0.986641666666667	0.006	0.0197	0.587243710816827	-0.603775244083094	-1	0.241423341666097
KHSRP	195	0.153846153846154	0.215384615384615	Up	0.802	0.986641666666667	0.205	0.214289893617021	0.740206607599757	-0.613580174347819	-1	0.310698093641622
LIN28B	187	0.133689839572193	0.283422459893048	Up	0.604	0.986641666666667	0.065	0.0726085714285714	0.898087993427051	0.87054817281606	1	0.382200360366206
TUFM	194	0.175257731958763	0.175257731958763	Down	0.891	0.986641666666667	0.021	0.0308282442748092	0.859254472790508	-0.985724479791433	-1	0.364613203173109
BCCIP	181	0.165745856353591	0.226519337016575	Up	0.804	0.986641666666667	0.033	0.0421217105263158	0.767522909701103	-1.04329935149748	-1	0.323069263989191
FASTKD2	190	0.189473684210526	0.168421052631579	Down	0.828	0.986641666666667	0.03	0.0392668918918919	1.0252604867029	-1.0359024327323	-1	0.439795000080015
PSIP1	187	0.213903743315508	0.20855614973262	Down	0.742	0.986641666666667	0.013	0.0243990825688073	0.754052350664349	-0.83071966942638	-1	0.31696863660916
MTPAP	187	0.219251336898396	0.171122994652406	Down	0.771	0.986641666666667	0.027	0.0362534722222222	0.59679996932979	-0.665197696909577	-1	0.245751237203005
FTO	192	0.223958333333333	0.177083333333333	Down	0.492	0.986641666666667	0.009	0.0217467532467532	0.677623617448575	-0.540871510366874	-1	0.282355134585595
TIA1	196	0.219387755102041	0.153061224489796	Down	0.898	0.986641666666667	0.033	0.0421217105263158	0.714787593745858	-0.524926455498098	-1	0.299186178548316
EIF4G1	188	0.223404255319149	0.202127659574468	Down	0.621	0.986641666666667	0.008	0.0211071428571429	1.01844827007059	-1.04047241255931	-1	0.436709842649475
XRCC5	190	0.263157894736842	0.226315789473684	Down	0.687	0.986641666666667	0.006	0.0197	0.849810133699123	-0.843271075499131	-1	0.360335994373533
XRN2	193	0.259067357512953	0.16580310880829	Down	0.6	0.986641666666667	0.017	0.0275466101694915	0.633692873543583	-0.683045298644787	-1	0.262459516418548
LSM11	184	0.141304347826087	0.184782608695652	Up	0.776	0.986641666666667	0.076	0.0835589887640449	1.09749273921598	-1.30929277654273	-1	0.472507974812564
SAFB2	187	0.27807486631016	0.262032085561497	Down	0.81	0.986641666666667	0.014	0.0243990825688073	0.846606149236123	-0.837666954485748	-1	0.358884954718324
G3BP1	197	0.208121827411168	0.192893401015228	Down	0.561	0.986641666666667	0.016	0.0265521739130435	0.51501070220122	-0.513214403329519	-1	0.208710024505313
MATR3	192	0.239583333333333	0.25	Down	0.897	0.986641666666667	0.014	0.0243990825688073	0.559408300037553	-0.606898690035369	-1	0.228817074274289
EXOSC9	193	0.186528497409326	0.150259067357513	Down	0.873	0.986641666666667	0.057	0.0666497005988024	1.06858366388453	-1.28801088030273	-1	0.459415459793907
SRFBP1	195	0.266666666666667	0.123076923076923	Down	0.665	0.986641666666667	0.001	0.0164166666666667	0.872651679321503	-0.826003367429074	-1	0.370680610231414
NSUN2	196	0.229591836734694	0.163265306122449	Down	0.516	0.986641666666667	0.006	0.0197	0.611427170082101	-0.636347829191973	-1	0.252375691404148
ZRANB2	184	0.206521739130435	0.135869565217391	Down	0.515	0.986641666666667	0.012	0.0241010638297872	0.691857793073901	-0.549586252950587	-1	0.288801593215493
DDX55	192	0.229166666666667	0.177083333333333	Down	0.62	0.986641666666667	0.009	0.0217467532467532	1.02642251067653	-0.919604289799976	-1	0.440321264450368
CSTF2	183	0.191256830601093	0.185792349726776	Down	0.83	0.986641666666667	0.032	0.0416476510067114	0.651645580627445	-0.673770919578677	-1	0.270590045825876
PES1	194	0.180412371134021	0.216494845360825	Up	0.791	0.986641666666667	0.022	0.0318458646616541	0.966015844741028	-0.837662905592635	-1	0.41296393212756
RBM17	186	0.231182795698925	0.241935483870968	Down	0.648	0.986641666666667	0.013	0.0243990825688073	0.953292075646528	-1.11096040135059	-1	0.407201515445126
SSRP1	196	0.229591836734694	0.183673469387755	Down	0.846	0.986641666666667	0.002	0.0164166666666667	0.639429406230729	-0.672800454358066	-1	0.265057511667458
SRSF5	194	0.257731958762887	0.0927835051546392	Down	0.507	0.986641666666667	0.061	0.068893063583815	0.518472123157184	-0.489957107043902	-1	0.210277653539873
DAZAP1	190	0.184210526315789	0.194736842105263	Down	0.811	0.986641666666667	0.059	0.0673947368421053	0.798284319198991	-0.854623161770431	-1	0.337000675188914
TRA2A	197	0.111675126903553	0.177664974619289	Up	0.881	0.986641666666667	0.244	0.253806878306878	0.718669871824166	-0.477427637944522	-1	0.300944407874716
NAA15	194	0.206185567010309	0.180412371134021	Down	0.789	0.986641666666667	0.42	0.428194300518135	0.637594469681045	-0.652739454644122	-1	0.26422649462317
CKAP4	195	0.297435897435897	0.18974358974359	Down	0.604	0.986641666666667	0.004	0.0197	0.741850538908231	-0.749165434508082	-1	0.311442607089357
