Pathway	#Overlap Gene	p-value	FDR	Rank
NPM1	3	0.26842395150706017	0.31664382303527455	158
PARN	3	0.26842395150706017	0.31664382303527455	159
PUS1	3	0.26842395150706017	0.31664382303527455	160
RBM17	3	0.26842395150706017	0.31664382303527455	161
SLBP	3	0.26842395150706017	0.31664382303527455	162
SNRNP200	3	0.26842395150706017	0.31664382303527455	163
STIP1	3	0.26842395150706017	0.31664382303527455	164
SUPT6H	3	0.26842395150706017	0.31664382303527455	165
U2AF1	3	0.26842395150706017	0.31664382303527455	166
XPO5	3	0.26842395150706017	0.31664382303527455	167
BCCIP	2	0.5388029867385493	0.5706676795026571	168
BOP1	2	0.5388029867385493	0.5706676795026571	169
EIF2S2	2	0.5388029867385493	0.5706676795026571	170
EWSR1	2	0.5388029867385493	0.5706676795026571	171
FTO	2	0.5388029867385493	0.5706676795026571	172
FUBP3	2	0.5388029867385493	0.5706676795026571	173
ILF3	2	0.5388029867385493	0.5706676795026571	174
LARP7	2	0.5388029867385493	0.5706676795026571	175
LIN28B	2	0.5388029867385493	0.5706676795026571	176
RBM25	2	0.5388029867385493	0.5706676795026571	177
RRP9	2	0.5388029867385493	0.5706676795026571	178
SERBP1	2	0.5388029867385493	0.5706676795026571	179
SF3B1	2	0.5388029867385493	0.5706676795026571	180
SMNDC1	2	0.5388029867385493	0.5706676795026571	181
SRP68	2	0.5388029867385493	0.5706676795026571	182
SSB	2	0.5388029867385493	0.5706676795026571	183
SUGP2	2	0.5388029867385493	0.5706676795026571	184
TRA2A	2	0.5388029867385493	0.5706676795026571	185
ZRANB2	2	0.5388029867385493	0.5706676795026571	186
CPSF6	1	0.8371000006842522	0.8456856417169112	187
CPSF7	1	0.8371000006842522	0.8456856417169112	188
DDX19B	1	0.8371000006842522	0.8456856417169112	189
EIF4B	1	0.8371000006842522	0.8456856417169112	190
PUM1	1	0.8371000006842522	0.8456856417169112	191
QKI	1	0.8371000006842522	0.8456856417169112	192
SLTM	1	0.8371000006842522	0.8456856417169112	193
SND1	1	0.8371000006842522	0.8456856417169112	194
TIA1	1	0.8371000006842522	0.8456856417169112	195
HNRNPK	0	1.0	1.0	196
UPF2	0	1.0	1.0	197
