Pathway	PET rank	PET p-value	PET FDR	Average rank	Enrichr rank	Enrichr p-value	GSEA rank	GSEA p-value	ora rank	ora p-value
STIP1	108	0.14980554873317092	0.2500990940714803	110.66666666666667	90.0	0.26842395150706017	105	0.2872531418312388	137.0	0.26842395150706017
RBM39	109	0.008658422677517149	0.02132136584338598	111.5	185.0	0.10668664342296795	45	0.0511882998171846	104.5	0.10668664342296795
DDX19B	110	0.14919823574953128	0.2500990940714803	112.66666666666667	100.0	0.26842395150706017	101	0.2857142857142857	137.0	0.26842395150706017
DDX28	111	0.02453948884407929	0.05371421446981801	113.5	152.0	0.10668664342296795	84	0.1788321167883211	104.5	0.10668664342296795
YBX3	112	1.0	1.0	114.5	80.0	0.03485912489141245	187	1.0	76.5	0.03485912489141245
NCBP2	113	0.15752330715106289	0.2607738782248688	115.0	106.0	0.26842395150706017	102	0.3067796610169491	137.0	0.26842395150706017
ESF1	114	0.03587264227190304	0.07517989922941382	115.16666666666667	146.0	0.10668664342296795	95	0.2642585551330798	104.5	0.10668664342296795
RCC2	115	0.01251330496336934	0.029346679497425716	115.5	187.0	0.10668664342296795	55	0.0818363273453093	104.5	0.10668664342296795
GPKOW	116	0.13415810065180606	0.2298186593774417	116.66666666666667	120.0	0.26842395150706017	93	0.2475822050290135	137.0	0.26842395150706017
FUBP3	117	0.2022334472063973	0.33199990916383554	117.33333333333333	103.0	0.26842395150706017	112	0.4173076923076923	137.0	0.26842395150706017
SF3B1	118	0.2660279150910343	0.4260772298612501	118.66666666666667	89.0	0.26842395150706017	130	0.5607476635514018	137.0	0.26842395150706017
PSIP1	119	0.26579497463152346	0.4260772298612501	119.33333333333333	132.0	0.5388029867385493	61	0.1005586592178771	165.0	0.5388029867385493
UTP3	120	0.11618305060433598	0.20077246464082624	119.66666666666667	133.0	0.26842395150706017	89	0.2023121387283237	137.0	0.26842395150706017
GTF2F1	121	0.047047816741868316	0.09457571324640876	120.16666666666667	148.0	0.10668664342296795	108	0.3405088062622309	104.5	0.10668664342296795
PCBP2	122	0.017963327352749723	0.040213357823769266	120.16666666666667	183.0	0.10668664342296795	73	0.1261595547309833	104.5	0.10668664342296795
GEMIN5	123	0.27532416006554294	0.43741015752348356	120.33333333333333	93.0	0.26842395150706017	131	0.5798479087452472	137.0	0.26842395150706017
CPSF6	124	0.30962438914798385	0.4802835012767938	121.33333333333333	123.0	0.5388029867385493	76	0.1455938697318007	165.0	0.5388029867385493
PKM	125	0.022163031409758113	0.049057496491262335	121.5	180.0	0.10668664342296795	80	0.16	104.5	0.10668664342296795
PARN	126	0.30694907915249436	0.47991244915112213	125.0	105.0	0.26842395150706017	133	0.6410714285714286	137.0	0.26842395150706017
PRPF8	127	0.06460673157908726	0.12499938972027573	125.16666666666667	154.0	0.10668664342296795	117	0.4446460980036297	104.5	0.10668664342296795
TBRG4	128	1.0	1.0	126.0	91.0	0.26842395150706017	150	1.0	137.0	0.26842395150706017
NPM1	129	0.36936299897957653	0.5597270061459737	126.0	119.0	0.5388029867385493	94	0.2198952879581152	165.0	0.5388029867385493
HNRNPA2B1	130	0.04441223237242489	0.0901980389419351	128.16666666666666	174.0	0.10668664342296795	106	0.3232514177693761	104.5	0.10668664342296795
STAU1	131	0.05245602427529722	0.10333836782233553	129.5	175.0	0.10668664342296795	109	0.3745519713261648	104.5	0.10668664342296795
TAF15	132	0.3926385274745607	0.5904564115457134	130.0	110.0	0.26842395150706017	143	0.7773512476007678	137.0	0.26842395150706017
EEF2	133	1.0	1.0	130.66666666666666	88.0	0.26842395150706017	167	1.0	137.0	0.26842395150706017
PUF60	134	0.03917303861269312	0.08123251164947941	131.83333333333334	192.0	0.10668664342296795	99	0.2876190476190476	104.5	0.10668664342296795
NUSAP1	135	0.40372452997909836	0.6025282758021392	133.66666666666666	140.0	0.5388029867385493	96	0.2686274509803921	165.0	0.5388029867385493
PA2G4	136	0.13638443178522514	0.23161838846283925	134.16666666666666	156.0	0.10668664342296795	142	0.7221135029354208	104.5	0.10668664342296795
LSM11	137	0.4197372580206846	0.6170764166423497	134.66666666666666	139.0	0.5388029867385493	100	0.2926391382405745	165.0	0.5388029867385493
SMN1	138	0.6737666194625878	0.9688468907600715	134.83333333333334	157.0	0.8371000006842522	63	0.1179673321234119	184.5	0.8371000006842522
ASCC1	139	0.07481472401058939	0.13972388364952862	134.83333333333334	177.0	0.10668664342296795	123	0.4972375690607735	104.5	0.10668664342296795
FASTKD2	140	0.06679155141693523	0.12774694785569166	134.83333333333334	181.0	0.10668664342296795	119	0.4563636363636363	104.5	0.10668664342296795
DDX55	141	0.31810549684984657	0.489584241245467	135.0	128.0	0.26842395150706017	140	0.6612612612612613	137.0	0.26842395150706017
AATF	142	0.40931556508368694	0.606279446026213	135.0	142.0	0.5388029867385493	98	0.2769230769230769	165.0	0.5388029867385493
EIF4G2	143	1.0	1.0	136.0	95.0	0.26842395150706017	176	1.0	137.0	0.26842395150706017
SND1	144	1.0	1.0	136.0	101.0	0.26842395150706017	170	1.0	137.0	0.26842395150706017
SUPT6H	145	1.0	1.0	137.33333333333334	102.0	0.26842395150706017	173	1.0	137.0	0.26842395150706017
PPIL4	146	0.5222848391929955	0.762148987563112	138.0	127.0	0.5388029867385493	122	0.4609523809523809	165.0	0.5388029867385493
CCAR2	147	0.2835971390639137	0.446949091164728	138.0	145.0	0.26842395150706017	132	0.5964285714285714	137.0	0.26842395150706017
RBFOX2	148	0.08690986612182111	0.15707562959631888	139.83333333333334	186.0	0.10668664342296795	129	0.5529197080291971	104.5	0.10668664342296795
ZRANB2	149	0.07557145019564582	0.13972388364952862	139.83333333333334	191.0	0.10668664342296795	124	0.5009242144177449	104.5	0.10668664342296795
KIF1C	150	1.0	1.0	140.33333333333334	124.0	0.26842395150706017	160	1.0	137.0	0.26842395150706017
G3BP2	151	1.0	1.0	141.33333333333334	94.0	0.26842395150706017	193	1.0	137.0	0.26842395150706017
SLTM	152	0.7870258424602943	1.0	142.0	117.0	0.5388029867385493	144	0.8818181818181818	165.0	0.5388029867385493
EWSR1	153	0.5401439947425108	0.7824144629726076	142.66666666666666	137.0	0.5388029867385493	126	0.4919210053859964	165.0	0.5388029867385493
SRP68	154	0.7263409704964843	1.0	143.16666666666666	158.0	0.8371000006842522	87	0.178030303030303	184.5	0.8371000006842522
SSB	155	1.0	1.0	143.33333333333334	121.0	0.26842395150706017	172	1.0	137.0	0.26842395150706017
FAM120A	156	1.0	1.0	143.66666666666666	118.0	0.5388029867385493	148	1.0	165.0	0.5388029867385493
DDX52	157	0.8092729941484649	1.0	144.0	122.0	0.5388029867385493	145	0.906764168190128	165.0	0.5388029867385493
UPF2	158	1.0	1.0	144.0	138.0	0.26842395150706017	157	1.0	137.0	0.26842395150706017
LARP7	159	1.0	1.0	144.83333333333334	172.0	0.10668664342296795	158	1.0	104.5	0.10668664342296795
EIF4B	160	0.7208600994037577	1.0	144.83333333333334	171.0	0.8371000006842522	79	0.1707317073170731	184.5	0.8371000006842522
ILF3	161	1.0	1.0	145.83333333333334	149.0	0.10668664342296795	184	1.0	104.5	0.10668664342296795
AKAP1	162	1.0	1.0	146.5	150.0	0.10668664342296795	185	1.0	104.5	0.10668664342296795
METAP2	163	0.32176498885248633	0.4913775411158125	146.83333333333334	189.0	0.10668664342296795	147	0.9542124542124544	104.5	0.10668664342296795
BOP1	164	1.0	1.0	147.66666666666666	129.0	0.5388029867385493	149	1.0	165.0	0.5388029867385493
SSRP1	165	1.0	1.0	148.33333333333334	114.0	0.26842395150706017	194	1.0	137.0	0.26842395150706017
FTO	166	1.0	1.0	149.0	130.0	0.5388029867385493	152	1.0	165.0	0.5388029867385493
DAZAP1	167	1.0	1.0	149.66666666666666	126.0	0.26842395150706017	186	1.0	137.0	0.26842395150706017
HNRNPM	168	1.0	1.0	150.16666666666666	190.0	0.10668664342296795	156	1.0	104.5	0.10668664342296795
ILF2	169	1.0	1.0	150.33333333333334	108.0	0.5388029867385493	178	1.0	165.0	0.5388029867385493
BCCIP	170	1.0	1.0	150.33333333333334	135.0	0.5388029867385493	151	1.0	165.0	0.5388029867385493
HNRNPAB	171	1.0	1.0	150.5	188.0	0.10668664342296795	159	1.0	104.5	0.10668664342296795
PUM1	172	1.0	1.0	151.5	173.0	0.10668664342296795	177	1.0	104.5	0.10668664342296795
APOBEC3C	173	1.0	1.0	152.33333333333334	141.0	0.26842395150706017	179	1.0	137.0	0.26842395150706017
NOL12	174	1.0	1.0	152.66666666666666	111.0	0.5388029867385493	182	1.0	165.0	0.5388029867385493
PCBP1	175	1.0	1.0	154.83333333333334	179.0	0.10668664342296795	181	1.0	104.5	0.10668664342296795
SUGP2	176	1.0	1.0	155.0	112.0	0.5388029867385493	188	1.0	165.0	0.5388029867385493
SAFB2	177	1.0	1.0	155.33333333333334	136.0	0.5388029867385493	165	1.0	165.0	0.5388029867385493
HNRNPA0	178	0.8619996661748234	1.0	156.5	164.0	0.8371000006842522	121	0.46875	184.5	0.8371000006842522
KHSRP	179	1.0	1.0	156.83333333333334	176.0	0.10668664342296795	190	1.0	104.5	0.10668664342296795
TRA2A	180	1.0	1.0	160.66666666666666	195.0	1.0	92	0.2364990689013035	195.0	1.0
U2AF1	181	0.9168641888376572	1.0	161.83333333333334	163.0	0.8371000006842522	138	0.6672862453531598	184.5	0.8371000006842522
HNRNPL	182	0.9154766234406495	1.0	162.16666666666666	168.0	0.8371000006842522	134	0.6615969581749049	184.5	0.8371000006842522
XRCC5	183	0.9268455655321262	1.0	163.83333333333334	166.0	0.8371000006842522	141	0.7091561938958707	184.5	0.8371000006842522
PNPT1	184	1.0	1.0	164.83333333333334	155.0	0.8371000006842522	155	1.0	184.5	0.8371000006842522
SFPQ	185	0.972722710159468	1.0	165.16666666666666	165.0	0.8371000006842522	146	0.913793103448276	184.5	0.8371000006842522
PHF6	186	1.0	1.0	165.5	159.0	0.8371000006842522	153	1.0	184.5	0.8371000006842522
SERBP1	187	1.0	1.0	165.66666666666666	143.0	0.5388029867385493	189	1.0	165.0	0.5388029867385493
RECQL	188	1.0	1.0	166.16666666666666	160.0	0.8371000006842522	154	1.0	184.5	0.8371000006842522
LIN28B	189	1.0	1.0	173.5	167.0	0.8371000006842522	169	1.0	184.5	0.8371000006842522
MTPAP	190	1.0	1.0	176.16666666666666	170.0	0.8371000006842522	174	1.0	184.5	0.8371000006842522
SART3	191	1.0	1.0	176.83333333333334	178.0	0.8371000006842522	168	1.0	184.5	0.8371000006842522
CPSF7	192	1.0	1.0	179.16666666666666	161.0	0.8371000006842522	192	1.0	184.5	0.8371000006842522
DNAJC2	193	1.0	1.0	183.16666666666666	169.0	0.8371000006842522	196	1.0	184.5	0.8371000006842522
NUFIP2	194	1.0	1.0	187.0	195.0	1.0	171	1.0	195.0	1.0
ADAR	195	1.0	1.0	191.0	195.0	1.0	183	1.0	195.0	1.0
RRP9	196	1.0	1.0	195.0	195.0	1.0	195	1.0	195.0	1.0
RBM17	197	1.0	1.0	195.66666666666666	195.0	1.0	197	1.0	195.0	1.0
