Pathway	PET rank	PET p-value	PET FDR	Average rank	Enrichr rank	Enrichr p-value	GSEA rank	GSEA p-value	ora rank	ora p-value
DNAJC2	100	0.020458850063052054	0.04071104507496217	112.66666666666667	154.0	0.10668664342296795	74	0.1463414634146341	110.0	0.10668664342296795
DDX1	101	0.02347514956281338	0.045788163008655805	113.33333333333333	151.0	0.10668664342296795	79	0.1704312114989733	110.0	0.10668664342296795
ILF3	102	0.2025670844267663	0.32443671245587774	113.33333333333333	94.0	0.26842395150706017	109	0.4181078331637843	137.0	0.26842395150706017
DKC1	103	0.031549645010003104	0.058086729597856185	113.66666666666667	119.0	0.03485912489141245	134	0.6585365853658537	88.0	0.03485912489141245
DDX6	104	0.0036223316069883215	0.008702430811910966	114.33333333333333	184.0	0.03485912489141245	71	0.1529774127310061	88.0	0.03485912489141245
LARP4	105	0.00939230004151687	0.019683862852966208	116.0	185.0	0.10668664342296795	53	0.056910569105691	110.0	0.10668664342296795
CCAR2	106	0.012887687756558698	0.02617396379424808	116.66666666666667	182.0	0.10668664342296795	58	0.0848670756646216	110.0	0.10668664342296795
UTP18	107	0.30144126648612474	0.44987825377095886	117.0	83.0	0.26842395150706017	131	0.6308316430020284	137.0	0.26842395150706017
KRR1	108	0.004846286878302555	0.011101378081693062	117.0	183.0	0.03485912489141245	80	0.1969230769230769	88.0	0.03485912489141245
PHF6	109	0.05887819800353508	0.10356254470264652	117.0	129.0	0.10668664342296795	112	0.4126659856996935	110.0	0.10668664342296795
DDX28	110	0.03821330425876611	0.06906441228419195	117.33333333333333	145.0	0.10668664342296795	97	0.2808988764044944	110.0	0.10668664342296795
EFTUD2	111	0.004268137716298799	0.010009799167986468	119.0	186.0	0.03485912489141245	83	0.1767109295199183	88.0	0.03485912489141245
U2AF2	112	0.1561605922516538	0.26070878536928643	120.33333333333333	123.0	0.26842395150706017	101	0.3033367037411527	137.0	0.26842395150706017
FXR1	113	0.17338798590653676	0.27997896084907986	120.66666666666667	120.0	0.26842395150706017	105	0.3466257668711656	137.0	0.26842395150706017
GTF2F1	114	0.31535188128194724	0.4636143329294299	121.0	91.0	0.26842395150706017	135	0.6563467492260062	137.0	0.26842395150706017
FAM120A	115	0.3135205010459774	0.4636143329294299	121.16666666666667	127.0	0.5388029867385493	75	0.15	161.5	0.5388029867385493
FUS	116	0.2677954873648362	0.40581316162209796	122.0	103.0	0.26842395150706017	126	0.5644171779141104	137.0	0.26842395150706017
STAU1	117	0.03656683400517799	0.0667006138798154	122.0	157.0	0.10668664342296795	99	0.2692307692307692	110.0	0.10668664342296795
GEMIN5	118	0.028306559541164473	0.05413973038455729	122.66666666666667	148.0	0.03485912489141245	132	0.6276703967446592	88.0	0.03485912489141245
HNRNPA0	119	0.04506258403551837	0.07997593743240647	123.0	155.0	0.10668664342296795	104	0.3275510204081632	110.0	0.10668664342296795
EIF4G1	120	0.24064463544348985	0.37328341088478345	123.33333333333333	114.0	0.26842395150706017	119	0.5061475409836066	137.0	0.26842395150706017
ATP5C1	121	0.45422512795016434	0.6301573958181858	123.66666666666667	82.0	0.26842395150706017	152	0.8498985801217038	137.0	0.26842395150706017
XRCC5	122	0.030616455086450122	0.05690039294368561	125.33333333333333	178.0	0.10668664342296795	88	0.2256097560975609	110.0	0.10668664342296795
GRSF1	123	0.23470351354168495	0.3669570806961264	125.33333333333333	121.0	0.26842395150706017	118	0.4928716904276985	137.0	0.26842395150706017
AUH	124	0.3885911393789432	0.5507370824291496	125.83333333333333	124.0	0.5388029867385493	92	0.2466734902763561	161.5	0.5388029867385493
RAVER1	125	0.21111634907412136	0.33540258683549923	126.66666666666667	130.0	0.26842395150706017	113	0.4384537131230925	137.0	0.26842395150706017
FASTKD2	126	0.36429169531623307	0.5238355034839264	127.0	102.0	0.26842395150706017	142	0.7370030581039755	137.0	0.26842395150706017
RCC2	127	0.29261727737874504	0.440042775905441	127.0	115.0	0.26842395150706017	129	0.6140529531568228	137.0	0.26842395150706017
PABPC4	128	0.5754756421852947	0.7535863789764439	127.5	98.0	0.5388029867385493	123	0.5536261491317671	161.5	0.5388029867385493
RBM15	129	0.481600238480067	0.6543120481418842	127.66666666666667	90.0	0.26842395150706017	156	0.876008064516129	137.0	0.26842395150706017
RPS10	130	0.5322369737451677	0.7120722599299651	128.66666666666666	81.0	0.26842395150706017	168	0.9154786150712833	137.0	0.26842395150706017
CSTF2T	131	0.16232263538598563	0.2664796597586597	128.66666666666666	131.0	0.10668664342296795	145	0.7830957230142567	110.0	0.10668664342296795
PARN	132	0.1162305124897759	0.19910792139552916	129.0	140.0	0.10668664342296795	137	0.6629554655870445	110.0	0.10668664342296795
AKAP8L	133	0.33178935731479803	0.4841666917852979	129.33333333333334	113.0	0.26842395150706017	138	0.6850152905198776	137.0	0.26842395150706017
U2AF1	134	0.4699245932639535	0.6428829505069364	130.0	96.0	0.26842395150706017	157	0.8653061224489796	137.0	0.26842395150706017
CNOT7	135	0.015815455822960872	0.03179229384819685	131.66666666666666	190.0	0.03485912489141245	117	0.4622448979591836	88.0	0.03485912489141245
FIP1L1	136	0.5352812282071641	0.7120722599299651	131.66666666666666	95.0	0.26842395150706017	163	0.9175152749490836	137.0	0.26842395150706017
SSRP1	137	0.3785156452367123	0.5403447979103791	132.0	116.0	0.26842395150706017	143	0.7578203834510595	137.0	0.26842395150706017
RPS3A	138	0.39428230241485007	0.5548115255408962	133.83333333333334	147.0	0.5388029867385493	93	0.254841997961264	161.5	0.5388029867385493
NUSAP1	139	0.3476904272275859	0.5036398100281944	134.0	126.0	0.26842395150706017	139	0.7112244897959183	137.0	0.26842395150706017
SUCLG1	140	1.0	1.0	134.66666666666666	106.0	0.10668664342296795	188	1.0	110.0	0.10668664342296795
RECQL	141	0.22603282467218244	0.3562277316833595	135.0	136.0	0.10668664342296795	159	0.8822335025380711	110.0	0.10668664342296795
MTPAP	142	0.12742629695386826	0.21455538888813716	136.0	158.0	0.10668664342296795	140	0.6972477064220184	110.0	0.10668664342296795
LSM11	143	0.42376697598517316	0.5920715905608447	136.0	122.0	0.26842395150706017	149	0.8165137614678899	137.0	0.26842395150706017
RBM25	144	1.0	1.0	136.33333333333334	88.0	0.26842395150706017	184	1.0	137.0	0.26842395150706017
HNRNPA1	145	0.724234879790776	0.9145786622998903	136.5	101.0	0.5388029867385493	147	0.7985757884028484	161.5	0.5388029867385493
UCHL5	146	0.4626349839907238	0.6373363066165916	136.66666666666666	118.0	0.26842395150706017	155	0.8582995951417004	137.0	0.26842395150706017
SUB1	147	0.7764282797544533	0.9500395721219087	137.16666666666666	92.0	0.5388029867385493	158	0.8690355329949239	161.5	0.5388029867385493
AATF	148	0.06615620031506425	0.11432255668480402	137.33333333333334	188.0	0.10668664342296795	114	0.4529828109201213	110.0	0.10668664342296795
HNRNPA2B1	149	0.1666511325198325	0.2713245711273306	138.0	156.0	0.10668664342296795	148	0.7918781725888325	110.0	0.10668664342296795
RBFOX2	150	0.6144094687735601	0.7963070088709956	138.33333333333334	104.0	0.26842395150706017	174	0.958974358974359	137.0	0.26842395150706017
SAFB2	151	0.5385724199470295	0.7120722599299651	138.83333333333334	139.0	0.5388029867385493	116	0.4891864057672502	161.5	0.5388029867385493
KHDRBS1	152	0.7561100498442623	0.942744808983036	139.83333333333334	107.0	0.5388029867385493	151	0.8430173292558614	161.5	0.5388029867385493
TIA1	153	0.15893608837746942	0.26311268412068467	141.33333333333334	170.0	0.10668664342296795	144	0.7759674134419552	110.0	0.10668664342296795
SLBP	154	0.79419598028213	0.9657815315776519	141.5	99.0	0.5388029867385493	164	0.8901437371663244	161.5	0.5388029867385493
G3BP1	155	0.6220450342864589	0.8009338023165516	143.83333333333334	137.0	0.5388029867385493	133	0.6344195519348269	161.5	0.5388029867385493
PA2G4	156	1.0	1.0	144.0	194.0	1.0	44	0.0455465587044534	194.0	1.0
SERBP1	157	0.57762204682966	0.7535863789764439	145.83333333333334	149.0	0.5388029867385493	127	0.5573770491803278	161.5	0.5388029867385493
LIN28B	158	1.0	1.0	146.33333333333334	112.0	0.26842395150706017	190	1.0	137.0	0.26842395150706017
RBM17	159	0.5120111122196718	0.6908643089539407	147.0	138.0	0.26842395150706017	166	0.901010101010101	137.0	0.26842395150706017
IGF2BP2	160	0.6392115168430427	0.8176926546628532	147.16666666666666	144.0	0.5388029867385493	136	0.6636271529888551	161.5	0.5388029867385493
HLTF	161	0.6640500445690933	0.843986185678138	147.33333333333334	128.0	0.26842395150706017	177	0.9755102040816328	137.0	0.26842395150706017
PSIP1	162	0.7670685221164765	0.9444531178559117	149.16666666666666	132.0	0.5388029867385493	154	0.8572895277207392	161.5	0.5388029867385493
ADAR	163	0.8900935989862594	1.0	149.83333333333334	110.0	0.5388029867385493	178	0.9732234809474768	161.5	0.5388029867385493
SBDS	164	0.9234395671194352	1.0	151.16666666666666	111.0	0.5388029867385493	181	0.9886831275720164	161.5	0.5388029867385493
METAP2	165	0.742750370456028	0.9319861336295384	151.5	143.0	0.5388029867385493	150	0.8248987854251012	161.5	0.5388029867385493
UPF2	166	0.7635692623662225	0.9444531178559117	151.83333333333334	141.0	0.5388029867385493	153	0.8527918781725888	161.5	0.5388029867385493
ZRANB2	167	0.25135677124360617	0.3851322933386792	153.0	187.0	0.10668664342296795	162	0.9078812691914022	110.0	0.10668664342296795
GPKOW	168	0.2521932276177138	0.3851322933386792	155.33333333333334	189.0	0.10668664342296795	167	0.9086294416243654	110.0	0.10668664342296795
RBM34	169	0.8582164848999936	1.0	155.5	135.0	0.5388029867385493	170	0.9517948717948718	161.5	0.5388029867385493
QKI	170	0.8783034988673214	1.0	156.83333333333334	167.0	0.8371000006842522	122	0.522051282051282	181.5	0.8371000006842522
TAF15	171	1.0	1.0	159.16666666666666	133.0	0.5388029867385493	183	1.0	161.5	0.5388029867385493
DDX52	172	1.0	1.0	162.16666666666666	134.0	0.5388029867385493	191	1.0	161.5	0.5388029867385493
SRSF5	173	1.0	1.0	163.5	142.0	0.5388029867385493	187	1.0	161.5	0.5388029867385493
SSB	174	1.0	1.0	164.16666666666666	146.0	0.5388029867385493	185	1.0	161.5	0.5388029867385493
DDX3X	175	1.0	1.0	164.66666666666666	194.0	1.0	106	0.3507692307692308	194.0	1.0
TARDBP	176	0.9665086100736084	1.0	167.5	160.0	0.8371000006842522	161	0.8863868986693961	181.5	0.8371000006842522
ZC3H8	177	0.9664879331081452	1.0	168.83333333333334	165.0	0.8371000006842522	160	0.8862944162436548	181.5	0.8371000006842522
PES1	178	1.0	1.0	171.0	194.0	1.0	125	0.567926455566905	194.0	1.0
DDX24	179	0.9813803290935925	1.0	171.16666666666666	159.0	0.8371000006842522	173	0.9497950819672132	181.5	0.8371000006842522
CCAR1	180	0.9722758845032833	1.0	172.16666666666666	166.0	0.8371000006842522	169	0.9118541033434652	181.5	0.8371000006842522
MATR3	181	0.969524974466038	1.0	173.83333333333334	175.0	0.8371000006842522	165	0.8997975708502024	181.5	0.8371000006842522
CPSF6	182	0.9900693065641476	1.0	174.83333333333334	164.0	0.8371000006842522	179	0.9807106598984772	181.5	0.8371000006842522
FUBP3	183	0.9797409786566624	1.0	175.16666666666666	173.0	0.8371000006842522	171	0.9432624113475178	181.5	0.8371000006842522
UBE2L3	184	0.9875033055693976	1.0	176.5	172.0	0.8371000006842522	176	0.97239263803681	181.5	0.8371000006842522
G3BP2	185	1.0	1.0	176.83333333333334	163.0	0.8371000006842522	186	1.0	181.5	0.8371000006842522
KHSRP	186	1.0	1.0	178.0	194.0	1.0	146	0.7910295616717635	194.0	1.0
CSTF2	187	0.9814841891650449	1.0	178.83333333333334	180.0	0.8371000006842522	175	0.9502032520325204	181.5	0.8371000006842522
TUFM	188	1.0	1.0	179.16666666666666	174.0	0.8371000006842522	182	1.0	181.5	0.8371000006842522
TBRG4	189	1.0	1.0	179.5	162.0	0.8371000006842522	195	1.0	181.5	0.8371000006842522
SMNDC1	190	1.0	1.0	179.5	168.0	0.8371000006842522	189	1.0	181.5	0.8371000006842522
SRP68	191	1.0	1.0	182.83333333333334	171.0	0.8371000006842522	196	1.0	181.5	0.8371000006842522
EXOSC9	192	1.0	1.0	183.5	176.0	0.8371000006842522	193	1.0	181.5	0.8371000006842522
TIAL1	193	1.0	1.0	184.83333333333334	179.0	0.8371000006842522	194	1.0	181.5	0.8371000006842522
TRA2A	194	1.0	1.0	185.16666666666666	177.0	0.8371000006842522	197	1.0	181.5	0.8371000006842522
ASCC1	195	1.0	1.0	186.66666666666666	194.0	1.0	172	0.9572736520854528	194.0	1.0
STIP1	196	1.0	1.0	189.33333333333334	194.0	1.0	180	0.9766260162601628	194.0	1.0
TRIM56	197	1.0	1.0	193.33333333333334	194.0	1.0	192	1.0	194.0	1.0
