Pathway	p-value	Combined score	Rank
PARN	0.26842395150706017	0.4258127986914414	87
CIRBP	0.5388029867385493	0.42152416305910023	88
NCBP2	0.26842395150706017	0.4200695043040924	89
EIF2S1	0.26842395150706017	0.41924719126424576	90
PABPC4	0.5388029867385493	0.4113942760607361	91
PUM1	0.03485912489141245	0.40665938037571187	92
TIA1	0.26842395150706017	0.4052442573122552	93
MSI2	0.5388029867385493	0.3939393913164117	94
FUBP3	0.03485912489141245	0.3831896757536251	95
DDX6	0.5388029867385493	0.38299971965848684	96
DDX3X	0.5388029867385493	0.37605136199156863	97
XRCC6	0.5388029867385493	0.36621636421988335	98
SF1	0.26842395150706017	0.3659998123741753	99
EFTUD2	0.10668664342296795	0.3632234271505798	100
EIF3G	0.10668664342296795	0.35957894153039677	101
SFPQ	0.03485912489141245	0.3593678954750941	102
YBX3	0.03485912489141245	0.3549933379408309	103
SRSF5	0.26842395150706017	0.34866573485225316	104
DDX24	0.10668664342296795	0.3474324580328388	105
RCC2	0.26842395150706017	0.3399430943536092	106
CNOT7	0.10668664342296795	0.3366714713981346	107
HNRNPU	0.10668664342296795	0.3347344767433154	108
BUD13	0.03485912489141245	0.3343601707753633	109
NUFIP2	0.26842395150706017	0.33381216753521564	110
DHX30	0.5388029867385493	0.3329897964712887	111
BCLAF1	0.5388029867385493	0.3293207511119113	112
HNRNPK	0.5388029867385493	0.3292975616409063	113
RPS10	0.03485912489141245	0.3287170050008133	114
TRA2A	0.26842395150706017	0.32520432264433413	115
FIP1L1	0.5388029867385493	0.325190185952295	116
SMNDC1	0.5388029867385493	0.3246621970441115	117
ZC3H8	0.10668664342296795	0.3241679757119915	118
CKAP4	0.26842395150706017	0.32349717779537673	119
GEMIN5	0.10668664342296795	0.31929739421702136	120
DDX19B	0.03485912489141245	0.3144981401659633	121
NPM1	0.03485912489141245	0.3107182835214283	122
METAP2	0.26842395150706017	0.3093545438113569	123
TRIM56	0.10668664342296795	0.3081373679432874	124
EWSR1	0.26842395150706017	0.3078198597504792	125
SUB1	0.10668664342296795	0.30433643010141886	126
PES1	0.26842395150706017	0.3027542289015217	127
SUGP2	0.10668664342296795	0.3017870593516826	128
RECQL	0.10668664342296795	0.30127508068366354	129
STIP1	0.10668664342296795	0.2977485753495914	130
DNAJC2	0.5388029867385493	0.29240714958529207	131
PKM	0.26842395150706017	0.28687833454494777	132
ABCF1	0.5388029867385493	0.2867938475527815	133
CSTF2	0.26842395150706017	0.283427650797098	134
PA2G4	0.10668664342296795	0.27474991824790607	135
RAVER1	0.26842395150706017	0.27047004591628343	136
CSTF2T	0.10668664342296795	0.2699540786591142	137
PHF6	0.10668664342296795	0.2632222607687551	138
TFIP11	0.5388029867385493	0.2558684591729105	139
RBM15	0.10668664342296795	0.2532375761006913	140
SF3B1	0.03485912489141245	0.2514106162188317	141
NAA15	0.5388029867385493	0.24870890114275712	142
LARP4	0.5388029867385493	0.23995396523799958	143
PTBP1	0.10668664342296795	0.23939802159959367	144
PRPF6	0.10668664342296795	0.2337605491516688	145
U2AF2	0.5388029867385493	0.2290818134106519	146
IGF2BP2	0.5388029867385493	0.22900948405393054	147
XRN2	0.10668664342296795	0.22701244734585277	148
PUM2	0.03485912489141245	0.22654582229248457	149
DNAJC21	0.03485912489141245	0.22245370148405894	150
TAF15	0.10668664342296795	0.2206948684920644	151
STAU1	0.10668664342296795	0.21873792350340246	152
ILF3	0.03485912489141245	0.215840999787743	153
FASTKD2	0.10668664342296795	0.21393245585982232	154
ASCC1	0.10668664342296795	0.21310142746674987	155
RPS19	0.03485912489141245	0.21121212536936776	156
FMR1	0.10668664342296795	0.20874868709872957	157
CCAR2	0.5388029867385493	0.2048119981144861	158
NONO	0.03485912489141245	0.19955496589794908	159
KHDRBS1	0.03485912489141245	0.19584341284570952	160
FTO	0.10668664342296795	0.1927236046309023	161
LIN28B	0.10668664342296795	0.19217508238050063	162
UPF1	0.10668664342296795	0.18828972878272907	163
SUCLG1	0.03485912489141245	0.18614196006519534	164
SRSF1	0.03485912489141245	0.18195992965760274	165
AKAP8L	0.10668664342296795	0.17838811352404124	166
DDX47	0.03485912489141245	0.16788213209396555	167
DDX55	0.10668664342296795	0.1588719592671174	168
HNRNPL	0.10668664342296795	0.15505911801995315	169
TROVE2	0.8371000006842522	0.14799892756387	170
SLBP	0.03485912489141245	0.14374930962514887	171
UTP3	0.10668664342296795	0.13050097362283813	172
SMN1	0.8371000006842522	0.12782208634698455	173
SRP68	0.8371000006842522	0.125861278579345	174
PPIG	0.8371000006842522	0.12320630337021872	175
AUH	0.8371000006842522	0.12078540039577647	176
QKI	0.8371000006842522	0.12062130444394425	177
XPO5	0.8371000006842522	0.11950632206117692	178
PPIL4	0.8371000006842522	0.11888149059798322	179
RBFOX2	0.8371000006842522	0.11750664062816586	180
HNRNPA0	0.8371000006842522	0.11706647371862927	181
DDX1	0.8371000006842522	0.11692358103166099	182
U2AF1	0.8371000006842522	0.11594018459100901	183
RBM34	0.8371000006842522	0.11209064635317612	184
UCHL5	0.8371000006842522	0.11203715754981952	185
SRFBP1	0.8371000006842522	0.10865782718021429	186
LARP7	0.8371000006842522	0.1086336110621329	187
EXOSC9	0.8371000006842522	0.10439818873189328	188
RTF1	0.8371000006842522	0.10313649328798413	189
NUSAP1	0.8371000006842522	0.09920824926939689	190
AATF	0.10668664342296795	0.09676812676467979	191
SART3	0.10668664342296795	0.020348861243757788	192
UBE2L3	1.0	0.0	193
PSIP1	1.0	0.0	194
FAM120A	1.0	0.0	195
EIF4B	1.0	0.0	196
CCAR1	1.0	0.0	197
