Pathway	p-value	Combined score	Rank
FXR1	0.03485912489141245	0.7055768203752207	72
UCHL5	0.03485912489141245	0.7041929994886438	73
DKC1	0.03485912489141245	0.68702324792274	74
GRWD1	0.03485912489141245	0.6851076834507134	75
XRN2	0.03485912489141245	0.6745640069933955	76
TUFM	0.03485912489141245	0.6684059630184913	77
CELF1	0.03485912489141245	0.651743071119428	78
UPF1	0.03485912489141245	0.6497157830244599	79
YBX3	0.03485912489141245	0.6442257442328935	80
ABCF1	0.03485912489141245	0.6346079887577021	81
G3BP1	0.03485912489141245	0.6290685459629102	82
SRFBP1	0.03485912489141245	0.6267654444757802	83
PRPF6	0.03485912489141245	0.5986629596465509	84
IGF2BP3	0.03485912489141245	0.5847238388875078	85
SLBP	0.26842395150706017	0.5203232177943213	86
SUB1	0.26842395150706017	0.5099136348568193	87
EEF2	0.26842395150706017	0.5031460675251292	88
SF3B1	0.26842395150706017	0.5029749045412232	89
STIP1	0.26842395150706017	0.49897567596923703	90
TBRG4	0.26842395150706017	0.4946884937615892	91
KHDRBS1	0.26842395150706017	0.48912045289895006	92
GEMIN5	0.26842395150706017	0.48900593532407055	93
G3BP2	0.26842395150706017	0.48512036522188795	94
EIF4G2	0.26842395150706017	0.4823020081327135	95
SBDS	0.26842395150706017	0.46939068004453216	96
DDX6	0.03485912489141245	0.4690143130425045	97
HNRNPUL1	0.26842395150706017	0.46207499296853577	98
EIF2S2	0.03485912489141245	0.45726490059366826	99
DDX19B	0.26842395150706017	0.45527614272609346	100
SND1	0.26842395150706017	0.4546442795245439	101
SUPT6H	0.26842395150706017	0.42652405417108824	102
FUBP3	0.26842395150706017	0.4242144015483016	103
AGO1	0.26842395150706017	0.41768078129771474	104
PARN	0.26842395150706017	0.4156659430095293	105
NCBP2	0.26842395150706017	0.40960230844283224	106
DDX1	0.26842395150706017	0.3821290912851912	107
ILF2	0.5388029867385493	0.3707475165276252	108
CNOT7	0.03485912489141245	0.368763868552632	109
TAF15	0.26842395150706017	0.3683079750902424	110
NOL12	0.5388029867385493	0.360037884818139	111
SUGP2	0.5388029867385493	0.3581063864267174	112
TFIP11	0.26842395150706017	0.35179612212799144	113
SSRP1	0.26842395150706017	0.35176595046940085	114
UBE2L3	0.5388029867385493	0.333176981938373	115
QKI	0.5388029867385493	0.32504289993961755	116
SLTM	0.5388029867385493	0.3250104813050463	117
FAM120A	0.5388029867385493	0.31832623392000514	118
NPM1	0.5388029867385493	0.3179096587259006	119
GPKOW	0.26842395150706017	0.31784264930922684	120
SSB	0.26842395150706017	0.3159878825389308	121
DDX52	0.5388029867385493	0.3157691875376581	122
CPSF6	0.5388029867385493	0.31485751032175746	123
KIF1C	0.26842395150706017	0.31337967519812215	124
TIA1	0.5388029867385493	0.31261142385192653	125
DAZAP1	0.26842395150706017	0.3110280876572163	126
PPIL4	0.5388029867385493	0.3084739107365135	127
DDX55	0.26842395150706017	0.29838213317090145	128
BOP1	0.5388029867385493	0.29362861674493984	129
FTO	0.5388029867385493	0.29211955094632885	130
RBM34	0.5388029867385493	0.28727837712007037	131
PSIP1	0.5388029867385493	0.28720143959647987	132
UTP3	0.26842395150706017	0.2834490016763937	133
CSTF2	0.26842395150706017	0.283427650797098	134
BCCIP	0.5388029867385493	0.28217768319946634	135
SAFB2	0.5388029867385493	0.27621692728957986	136
EWSR1	0.5388029867385493	0.27379111687382074	137
UPF2	0.26842395150706017	0.2694979654248971	138
LSM11	0.5388029867385493	0.26696428548429896	139
NUSAP1	0.5388029867385493	0.26659748216153206	140
APOBEC3C	0.26842395150706017	0.26200025809732136	141
AATF	0.5388029867385493	0.2569068096298019	142
SERBP1	0.5388029867385493	0.24750689187747332	143
PABPC4	0.10668664342296795	0.24237148354661867	144
CCAR2	0.26842395150706017	0.23802569911792823	145
ESF1	0.10668664342296795	0.19209614528951863	146
UTP18	0.10668664342296795	0.18196302546758059	147
GTF2F1	0.10668664342296795	0.17728687973691562	148
ILF3	0.10668664342296795	0.17198873971450418	149
AKAP1	0.10668664342296795	0.16828208154482463	150
DHX30	0.10668664342296795	0.16558097989132123	151
DDX28	0.10668664342296795	0.16131768730137036	152
SF3A3	0.10668664342296795	0.15995091194744174	153
PRPF8	0.10668664342296795	0.14635721884450206	154
PNPT1	0.8371000006842522	0.1388518636326854	155
PA2G4	0.10668664342296795	0.13192994774866965	156
SMN1	0.8371000006842522	0.13065885783208153	157
SRP68	0.8371000006842522	0.13019937800302903	158
PHF6	0.8371000006842522	0.12902324777481877	159
RECQL	0.8371000006842522	0.12559529648050405	160
CPSF7	0.8371000006842522	0.12371081885099791	161
RBM25	0.10668664342296795	0.12249803954806168	162
U2AF1	0.8371000006842522	0.12019377759798001	163
HNRNPA0	0.8371000006842522	0.11845944231394143	164
SFPQ	0.8371000006842522	0.11782642246066174	165
XRCC5	0.8371000006842522	0.11641413699311283	166
LIN28B	0.8371000006842522	0.11502547312425411	167
HNRNPL	0.8371000006842522	0.11407185160881061	168
DNAJC2	0.8371000006842522	0.112909003883155	169
MTPAP	0.8371000006842522	0.11204957685809	170
EIF4B	0.8371000006842522	0.11010035582588866	171
LARP7	0.10668664342296795	0.10300017475511082	172
PUM1	0.10668664342296795	0.10221209015720736	173
HNRNPA2B1	0.10668664342296795	0.09973348866454837	174
STAU1	0.10668664342296795	0.09712033299317079	175
KHSRP	0.10668664342296795	0.09610567379929387	176
ASCC1	0.10668664342296795	0.09229562958310482	177
SART3	0.8371000006842522	0.08807211754728754	178
PCBP1	0.10668664342296795	0.06528811600731019	179
PKM	0.10668664342296795	0.06167624607686893	180
FASTKD2	0.10668664342296795	0.0587465041601043	181
FMR1	0.10668664342296795	0.05310804557039169	182
PCBP2	0.10668664342296795	0.04811351117636449	183
EXOSC9	0.10668664342296795	0.04242296211557308	184
RBM39	0.10668664342296795	0.03824732152525193	185
RBFOX2	0.10668664342296795	0.036035203658614776	186
RCC2	0.10668664342296795	0.031537503729631905	187
HNRNPAB	0.10668664342296795	0.026566856790180983	188
METAP2	0.10668664342296795	0.025840809161778014	189
HNRNPM	0.10668664342296795	0.02481912250497684	190
ZRANB2	0.10668664342296795	0.015039167853964535	191
PUF60	0.10668664342296795	0.008614569994269789	192
TRA2A	1.0	0.0	193
RRP9	1.0	0.0	194
RBM17	1.0	0.0	195
NUFIP2	1.0	0.0	196
ADAR	1.0	0.0	197
