Pathway	p-value	Combined score	Rank
EFTUD2	0.009599824709169404	0.7897575282148492	81
TROVE2	0.009599824709169404	0.7747466506282744	82
EEF2	0.009599824709169404	0.7403870672008892	83
CCAR2	0.03485912489141245	0.7277269087663003	84
SUGP2	0.009599824709169404	0.7008835766569276	85
EIF4G2	0.26842395150706017	0.5883950648690704	86
HLTF	0.03485912489141245	0.5678359523393521	87
UTP18	0.26842395150706017	0.5343208046508642	88
PUM2	0.26842395150706017	0.5250587585325479	89
HNRNPUL1	0.26842395150706017	0.5235790114004221	90
AKAP8	0.10668664342296795	0.5192693822468136	91
SMN1	0.26842395150706017	0.4982870901455446	92
PNPT1	0.26842395150706017	0.49364260604684823	93
AKAP1	0.26842395150706017	0.48913932101147906	94
DDX28	0.26842395150706017	0.4804759920654685	95
SUPT6H	0.26842395150706017	0.4674019758194337	96
SMNDC1	0.26842395150706017	0.46519396506654886	97
PHF6	0.26842395150706017	0.4642841698689103	98
CCAR1	0.26842395150706017	0.4635197463917662	99
DDX1	0.26842395150706017	0.4619019945485039	100
DKC1	0.26842395150706017	0.4609208534673033	101
PABPC1	0.26842395150706017	0.4604562997598916	102
PABPC4	0.10668664342296795	0.45347246433590815	103
UBE2L3	0.26842395150706017	0.4509309155288372	104
BOP1	0.26842395150706017	0.44972363095739293	105
SUB1	0.5388029867385493	0.44777194468061604	106
ABCF1	0.26842395150706017	0.44259824266405023	107
YBX3	0.26842395150706017	0.44032271128292705	108
SLBP	0.10668664342296795	0.43880536790632213	109
TAF15	0.26842395150706017	0.432574883255045	110
LIN28B	0.26842395150706017	0.4308700854119023	111
DDX52	0.26842395150706017	0.4206642329041262	112
EIF4G1	0.26842395150706017	0.4174186285061894	113
SF1	0.26842395150706017	0.414625938221138	114
EIF2S2	0.5388029867385493	0.4140843874995355	115
RPS10	0.5388029867385493	0.40807246979139433	116
SRFBP1	0.26842395150706017	0.40019220271587547	117
DNAJC21	0.10668664342296795	0.3957954378977055	118
TBRG4	0.5388029867385493	0.3870494337366014	119
RBM25	0.5388029867385493	0.38698777632929215	120
DAZAP1	0.26842395150706017	0.38392636326847257	121
NUFIP2	0.26842395150706017	0.37497075274581565	122
TFIP11	0.26842395150706017	0.3689825481707111	123
NOL12	0.10668664342296795	0.3601272699698503	124
RBM17	0.26842395150706017	0.35762366127943646	125
QKI	0.5388029867385493	0.3545956354764267	126
PARN	0.5388029867385493	0.34252339498528606	127
DHX30	0.10668664342296795	0.33818153199024586	128
AGO1	0.5388029867385493	0.3375229464747039	129
CPSF6	0.10668664342296795	0.3350303877166831	130
FUBP3	0.5388029867385493	0.32825783873061243	131
GEMIN5	0.10668664342296795	0.32712207993268083	132
PPIL4	0.5388029867385493	0.3247829305856916	133
DDX19B	0.10668664342296795	0.3245557626845463	134
FMR1	0.5388029867385493	0.321554142361898	135
EIF2S1	0.5388029867385493	0.31987379224884377	136
RBM34	0.5388029867385493	0.31514098374114113	137
PUM1	0.5388029867385493	0.3127402368708296	138
ZRANB2	0.26842395150706017	0.31059016979554654	139
RBM39	0.5388029867385493	0.3097238193655972	140
AARS	0.5388029867385493	0.30407894398576285	141
LARP7	0.5388029867385493	0.3030680423264529	142
XRN2	0.03485912489141245	0.30098497356053405	143
UTP3	0.5388029867385493	0.29876606052064814	144
HNRNPAB	0.5388029867385493	0.29236564638825036	145
ADAR	0.10668664342296795	0.2882350932248892	146
EXOSC9	0.5388029867385493	0.28648937972369715	147
DDX55	0.5388029867385493	0.2777461517313743	148
FASTKD2	0.10668664342296795	0.2712497876219012	149
SBDS	0.10668664342296795	0.2702256208889425	150
SLTM	0.10668664342296795	0.2657630701312387	151
AATF	0.5388029867385493	0.2636498888463994	152
SART3	0.5388029867385493	0.25509312136491213	153
U2AF1	0.10668664342296795	0.2469826698938867	154
DDX24	0.03485912489141245	0.23511559906692928	155
PSIP1	0.03485912489141245	0.23295002275882737	156
SUCLG1	0.03485912489141245	0.2143497985819344	157
GRWD1	0.03485912489141245	0.2038370620729901	158
HNRNPA0	0.10668664342296795	0.20064851427095048	159
DNAJC2	0.10668664342296795	0.19702893310695546	160
TUFM	0.10668664342296795	0.19622181469946712	161
ILF2	0.03485912489141245	0.18722499289247196	162
UCHL5	0.10668664342296795	0.1785363065746276	163
HNRNPL	0.03485912489141245	0.17515609152577052	164
FUS	0.03485912489141245	0.17203783217368193	165
SFPQ	0.03485912489141245	0.1694275456794831	166
G3BP1	0.10668664342296795	0.16379114326656802	167
SSRP1	0.10668664342296795	0.15718883901629743	168
FAM120A	0.03485912489141245	0.15176478869380566	169
METAP2	0.10668664342296795	0.15034582063298083	170
KHSRP	0.03485912489141245	0.14681372228985784	171
STIP1	0.8371000006842522	0.14651160241385563	172
SAFB2	0.10668664342296795	0.14416270724216942	173
GTF2F1	0.8371000006842522	0.13379900621765276	174
RECQL	0.8371000006842522	0.12603210383100472	175
CPSF7	0.8371000006842522	0.12580610319369512	176
RBFOX2	0.8371000006842522	0.1255123606581618	177
SRP68	0.8371000006842522	0.12539199441298954	178
SF3B1	0.03485912489141245	0.12509481977658976	179
SRSF5	0.10668664342296795	0.11937745495824685	180
TIA1	0.8371000006842522	0.11478899739064735	181
MTPAP	0.8371000006842522	0.1147426426189931	182
FTO	0.8371000006842522	0.11268180313397025	183
BCCIP	0.8371000006842522	0.11199086491915775	184
NUSAP1	0.10668664342296795	0.10618336413010052	185
EWSR1	0.8371000006842522	0.10141613228683574	186
TRA2A	0.8371000006842522	0.10117582390687622	187
APOBEC3C	0.8371000006842522	0.09422649272099878	188
SERBP1	0.8371000006842522	0.09361805703050977	189
HNRNPM	0.10668664342296795	0.0899983125558737	190
PCBP1	0.03485912489141245	0.07989476412208729	191
TIAL1	0.10668664342296795	0.059330284408301424	192
CSTF2	0.10668664342296795	0.03571476837602134	193
UPF2	1.0	0.0	194
NPM1	1.0	0.0	195
LSM11	1.0	0.0	196
EIF4B	1.0	0.0	197
