Pathway	p-value	Combined score	Rank
CNOT7	0.009599824709169404	0.6616217748821698	86
GEMIN5	0.26842395150706017	0.6448793049925872	87
SUB1	0.10668664342296795	0.6423211130867064	88
STIP1	0.26842395150706017	0.6393709703786927	89
ATP5C1	0.26842395150706017	0.6267187608283642	90
AKAP1	0.26842395150706017	0.6210703182621798	91
FUS	0.26842395150706017	0.6168531871599061	92
CCAR1	0.26842395150706017	0.6156161822293521	93
G3BP2	0.26842395150706017	0.6105636040147997	94
UTP18	0.10668664342296795	0.6095168608074046	95
SUPT6H	0.26842395150706017	0.6065635069423179	96
FIP1L1	0.26842395150706017	0.6048258126999377	97
NPM1	0.26842395150706017	0.6035783568341407	98
XPO5	0.26842395150706017	0.6004007340902808	99
HNRNPA0	0.26842395150706017	0.5980031853332165	100
FMR1	0.26842395150706017	0.5901939414562398	101
ADAR	0.26842395150706017	0.5773841480489729	102
TARDBP	0.10668664342296795	0.5762241850180201	103
GTF2F1	0.10668664342296795	0.5742247338191613	104
PUS1	0.26842395150706017	0.5691457595728582	105
ASCC1	0.26842395150706017	0.5613666519441324	106
DNAJC2	0.26842395150706017	0.5609429395969641	107
DDX28	0.10668664342296795	0.5590526554320604	108
U2AF1	0.26842395150706017	0.5534231070765695	109
MTPAP	0.26842395150706017	0.5519161929660205	110
AGO1	0.26842395150706017	0.5513353413545821	111
PARN	0.26842395150706017	0.5374282111924745	112
EXOSC9	0.26842395150706017	0.49953735502113944	113
RECQL	0.10668664342296795	0.49406309042888163	114
EIF2S2	0.5388029867385493	0.47622250390684245	115
SNRNP200	0.26842395150706017	0.47183060523870585	116
DAZAP1	0.26842395150706017	0.4712537678953264	117
AATF	0.26842395150706017	0.4582634921050861	118
SF3B1	0.5388029867385493	0.457615226485089	119
FAM120A	0.10668664342296795	0.4507715287266694	120
TUFM	0.10668664342296795	0.4405416226602977	121
SUGP2	0.5388029867385493	0.43950229486686737	122
RBM17	0.26842395150706017	0.4386037196124724	123
RRP9	0.5388029867385493	0.43478584636019296	124
UCHL5	0.10668664342296795	0.4271602967632801	125
PPIL4	0.10668664342296795	0.4255708810953757	126
RBM25	0.5388029867385493	0.4231131456577701	127
RBM39	0.10668664342296795	0.4217664981686164	128
FASTKD2	0.10668664342296795	0.42084705812611306	129
SRP68	0.5388029867385493	0.4176121454787246	130
KHSRP	0.10668664342296795	0.41735968544366125	131
ILF3	0.5388029867385493	0.416103763483421	132
RBFOX2	0.10668664342296795	0.39674795299409715	133
SMNDC1	0.5388029867385493	0.3941044123192292	134
SFPQ	0.10668664342296795	0.38676536035785164	135
PSIP1	0.10668664342296795	0.3862405580254854	136
PCBP1	0.10668664342296795	0.38532790035686953	137
FUBP3	0.5388029867385493	0.38114867381839274	138
NSUN2	0.10668664342296795	0.3707750675668081	139
KIF1C	0.10668664342296795	0.36044106897932066	140
LIN28B	0.5388029867385493	0.3477648007571239	141
FTO	0.5388029867385493	0.344669349147572	142
SF1	0.10668664342296795	0.3411872453994523	143
LARP7	0.5388029867385493	0.34103936419350106	144
BCCIP	0.5388029867385493	0.3401395489713526	145
BOP1	0.5388029867385493	0.3370433949723829	146
GPKOW	0.10668664342296795	0.33587783679832695	147
PUF60	0.10668664342296795	0.32816903060475194	148
CSTF2	0.03485912489141245	0.3250860256318101	149
LSM11	0.03485912489141245	0.31993364918072525	150
MATR3	0.10668664342296795	0.3184272274951067	151
SSB	0.5388029867385493	0.3179325867135745	152
TRA2A	0.5388029867385493	0.31605558270285966	153
EWSR1	0.5388029867385493	0.3152725244098777	154
ZRANB2	0.5388029867385493	0.31269228520291104	155
SART3	0.03485912489141245	0.3104868264902181	156
SERBP1	0.5388029867385493	0.30412411108732634	157
PABPC4	0.03485912489141245	0.2798170808656612	158
HLTF	0.10668664342296795	0.27288834652565463	159
RPS3A	0.10668664342296795	0.26192950858515224	160
IGF2BP2	0.10668664342296795	0.2520789008644563	161
SF3B4	0.03485912489141245	0.25191743978822406	162
METAP2	0.10668664342296795	0.25027091663974804	163
NUFIP2	0.03485912489141245	0.22746536889283347	164
KHDRBS1	0.03485912489141245	0.22072652372343965	165
NUSAP1	0.03485912489141245	0.20579524981116834	166
ESF1	0.03485912489141245	0.20211002629946967	167
RCC2	0.03485912489141245	0.201260625949976	168
SUPV3L1	0.03485912489141245	0.20047211217565802	169
ILF2	0.03485912489141245	0.18632916753335763	170
HNRNPUL1	0.03485912489141245	0.15345281772328306	171
SND1	0.8371000006842522	0.1418881475106798	172
DDX19B	0.8371000006842522	0.14118855225567303	173
QKI	0.8371000006842522	0.13920503923306568	174
SLTM	0.8371000006842522	0.1384668174325356	175
AARS	0.03485912489141245	0.13571391605738056	176
CPSF7	0.8371000006842522	0.13510040329650605	177
CPSF6	0.8371000006842522	0.1329124435364423	178
TIA1	0.8371000006842522	0.12228368264653411	179
PUM1	0.8371000006842522	0.12138654255351551	180
EIF4B	0.8371000006842522	0.1154738571717433	181
G3BP1	0.03485912489141245	0.11363977244667467	182
SSRP1	0.03485912489141245	0.1135603367131541	183
RBM34	0.03485912489141245	0.11069545748029555	184
NAA15	0.03485912489141245	0.10921747646024774	185
PCBP2	0.03485912489141245	0.1082441573173125	186
DDX1	0.03485912489141245	0.0959791890009437	187
EIF2S1	0.03485912489141245	0.09045740000641815	188
SBDS	0.03485912489141245	0.08222619820442931	189
UBE2L3	0.03485912489141245	0.05766622059418855	190
ZC3H8	0.03485912489141245	0.04857638389477213	191
PHF6	0.03485912489141245	0.04643967433549346	192
DHX30	0.03485912489141245	0.04048154029242438	193
CELF1	0.03485912489141245	0.034841526374918344	194
DKC1	0.03485912489141245	0.003200291436356397	195
UPF2	1.0	0.0	196
HNRNPK	1.0	0.0	197
