Pathway	p-value	Combined score	Rank
HNRNPA1	0.5388029867385493	0.2875760710764736	94
DHX30	0.5388029867385493	0.28646230953205504	95
AKAP8	0.26842395150706017	0.28203117004049216	96
HNRNPUL1	0.5388029867385493	0.2815509392336063	97
RBM15	0.5388029867385493	0.28133135220672545	98
NELFE	0.5388029867385493	0.27382299576800223	99
CIRBP	0.26842395150706017	0.2734526955288302	100
CCAR1	0.5388029867385493	0.2727543919750067	101
NONO	0.10668664342296795	0.2704200783307801	102
QKI	0.5388029867385493	0.2637509140647779	103
DKC1	0.10668664342296795	0.2631073884600998	104
DDX28	0.5388029867385493	0.2599660962227065	105
UBE2L3	0.5388029867385493	0.25995287361683705	106
IGF2BP3	0.10668664342296795	0.25581222893431405	107
PABPC4	0.26842395150706017	0.25539119365406854	108
FASTKD2	0.5388029867385493	0.25419745219694073	109
RECQL	0.5388029867385493	0.25325310800463063	110
RBFOX2	0.5388029867385493	0.24855604804015777	111
SRP68	0.5388029867385493	0.24641117933861786	112
PARN	0.5388029867385493	0.24621021012291708	113
GEMIN5	0.10668664342296795	0.24411429430174125	114
MTPAP	0.5388029867385493	0.23813265712130338	115
ASCC1	0.5388029867385493	0.23798470252313947	116
TIA1	0.5388029867385493	0.23793716542083418	117
FAM120A	0.10668664342296795	0.23673564076165915	118
AKAP8L	0.5388029867385493	0.23343888423641695	119
TRA2A	0.5388029867385493	0.23151313473600096	120
GRSF1	0.5388029867385493	0.23092233936723483	121
TUFM	0.5388029867385493	0.23066096878142858	122
UCHL5	0.5388029867385493	0.22927502072881348	123
MATR3	0.5388029867385493	0.22476191190190936	124
LSM11	0.5388029867385493	0.22472710767028642	125
U2AF2	0.5388029867385493	0.22218159026495293	126
KHDRBS1	0.26842395150706017	0.2195479410136688	127
NUSAP1	0.5388029867385493	0.21658636162523479	128
IGF2BP2	0.5388029867385493	0.21614647073298565	129
EWSR1	0.5388029867385493	0.21470184986247245	130
CSTF2	0.5388029867385493	0.21366109261481436	131
MSI2	0.26842395150706017	0.20911749363892237	132
ATP5C1	0.26842395150706017	0.20598079691231674	133
PPIG	0.26842395150706017	0.20544399623069123	134
CPSF6	0.26842395150706017	0.19689701824960817	135
ZRANB2	0.5388029867385493	0.18777292647671903	136
KRR1	0.10668664342296795	0.18275943095706812	137
DDX6	0.10668664342296795	0.18030497204840681	138
AKAP1	0.26842395150706017	0.17492378750375173	139
EIF2S1	0.26842395150706017	0.1626115049808992	140
SUPT6H	0.26842395150706017	0.15993555189375425	141
FIP1L1	0.26842395150706017	0.14984801432848047	142
SUB1	0.8371000006842522	0.14545908002833108	143
U2AF1	0.26842395150706017	0.14515146399961018	144
PHF6	0.26842395150706017	0.14508614310047802	145
CELF1	0.26842395150706017	0.14467716042560141	146
HNRNPA2B1	0.26842395150706017	0.1360602488437144	147
RPS10	0.8371000006842522	0.1337489346345565	148
DDX24	0.8371000006842522	0.13363533842028347	149
STIP1	0.8371000006842522	0.13326994322802815	150
ILF2	0.8371000006842522	0.1328749052650066	151
RRP9	0.8371000006842522	0.1320752955027315	152
TARDBP	0.8371000006842522	0.1308825407052819	153
RBM25	0.8371000006842522	0.13005019919563643	154
PRPF6	0.26842395150706017	0.12961104603656257	155
YBX3	0.26842395150706017	0.12673232721475183	156
SBDS	0.8371000006842522	0.12672872215587097	157
BCCIP	0.26842395150706017	0.126628413915259	158
ADAR	0.8371000006842522	0.12575778043421418	159
CSTF2T	0.8371000006842522	0.12496823858937525	160
SLTM	0.26842395150706017	0.124128059483526	161
PA2G4	0.8371000006842522	0.12342957455039696	162
LIN28B	0.26842395150706017	0.12159618752083715	163
SRSF5	0.26842395150706017	0.11836994466935943	164
SMNDC1	0.8371000006842522	0.11718431378675152	165
AGO1	0.26842395150706017	0.1167181298996167	166
G3BP1	0.26842395150706017	0.1159630688873903	167
FUBP3	0.26842395150706017	0.11474451203637569	168
KHSRP	0.8371000006842522	0.11415479390166303	169
CNOT7	0.10668664342296795	0.11391678755239265	170
PSIP1	0.8371000006842522	0.11161679902596962	171
HLTF	0.26842395150706017	0.11055492568468417	172
TFIP11	0.26842395150706017	0.11016178539898713	173
DDX52	0.8371000006842522	0.10851573059618239	174
HNRNPA0	0.8371000006842522	0.10839610763375407	175
EXOSC9	0.26842395150706017	0.10699795267980762	176
CKAP4	0.26842395150706017	0.09947138652863219	177
XRCC5	0.26842395150706017	0.09802774862522273	178
TIAL1	0.26842395150706017	0.09661866865714461	179
RAVER1	0.26842395150706017	0.09538506280315538	180
SAFB2	0.26842395150706017	0.09495544137535175	181
PES1	0.8371000006842522	0.09398577150974027	182
RCC2	0.8371000006842522	0.09321819184065001	183
UPF2	0.26842395150706017	0.09212454470421891	184
METAP2	0.8371000006842522	0.0897486085911121	185
GPKOW	0.8371000006842522	0.08593002922166586	186
SSB	0.26842395150706017	0.08249128832487256	187
HNRNPU	0.10668664342296795	0.03662204523621589	188
ZC3H8	1.0	0.0	189
TRIM56	1.0	0.0	190
TBRG4	1.0	0.0	191
TAF15	1.0	0.0	192
SMN1	1.0	0.0	193
RBM34	1.0	0.0	194
ILF3	1.0	0.0	195
GTF2F1	1.0	0.0	196
AUH	1.0	0.0	197
