Pathway	p-value	Combined score	Rank
NAA15	0.10668664342296795	0.6448471489862181	117
PSIP1	0.10668664342296795	0.6440321558888956	118
SRSF5	0.10668664342296795	0.6434620937680801	119
MTPAP	0.10668664342296795	0.6425000842108316	120
EXOSC9	0.26842395150706017	0.6308111955126556	121
SAFB2	0.26842395150706017	0.628282407362671	122
CSTF2	0.26842395150706017	0.6223453765029441	123
EWSR1	0.26842395150706017	0.6214916590058157	124
BCCIP	0.10668664342296795	0.6191120402252075	125
CKAP4	0.10668664342296795	0.6187195640441381	126
ZRANB2	0.26842395150706017	0.6153050088804854	127
NUSAP1	0.10668664342296795	0.6141272892430532	128
LSM11	0.26842395150706017	0.609144476617482	129
TRA2A	0.10668664342296795	0.6039555912252684	130
SSB	0.10668664342296795	0.6039238350950153	131
PUM1	0.009599824709169404	0.5981329905564388	132
HLTF	0.10668664342296795	0.5900645001922259	133
DDX24	0.03485912489141245	0.5768087259771778	134
UPF2	0.10668664342296795	0.5757803439592375	135
LARP4	0.10668664342296795	0.5665622847554135	136
PABPC4	0.03485912489141245	0.5588250386537371	137
AUH	0.009599824709169404	0.5586513679569883	138
HNRNPU	0.03485912489141245	0.5579290919598178	139
PKM	0.10668664342296795	0.5528222727802427	140
DDX52	0.03485912489141245	0.5448941911567023	141
EIF2S2	0.03485912489141245	0.5372343394872328	142
PPIL4	0.03485912489141245	0.5346925369622845	143
HSPD1	0.03485912489141245	0.5337649062609934	144
XRCC6	0.03485912489141245	0.5272208282071824	145
FUS	0.03485912489141245	0.5088316890310143	146
ILF2	0.5388029867385493	0.505314481888817	147
PRPF8	0.03485912489141245	0.49165910883674774	148
CCAR1	0.03485912489141245	0.4867011241207791	149
ATP5C1	0.009599824709169404	0.4770579028960796	150
SBDS	0.03485912489141245	0.4727169630829955	151
SMNDC1	0.03485912489141245	0.46989003869800544	152
DDX19B	0.03485912489141245	0.46396260281909474	153
ILF3	0.5388029867385493	0.45975101140126234	154
AKAP1	0.5388029867385493	0.4589871812320222	155
DDX6	0.03485912489141245	0.4549035672346357	156
RBM25	0.03485912489141245	0.4545933402269621	157
SFPQ	0.03485912489141245	0.4496078332103984	158
EIF2S1	0.03485912489141245	0.4492645570724485	159
ASCC1	0.03485912489141245	0.4490402848698312	160
GRWD1	0.03485912489141245	0.4477475411528282	161
LIN28B	0.03485912489141245	0.443002340426829	162
FMR1	0.03485912489141245	0.4427775759571467	163
PNPT1	0.009599824709169404	0.43674700848081677	164
RECQL	0.009599824709169404	0.4297190772473363	165
YBX3	0.5388029867385493	0.4287329807007879	166
AGO1	0.5388029867385493	0.42360286986616924	167
LARP7	0.03485912489141245	0.40397423037906005	168
SMN1	0.009599824709169404	0.40329499008825515	169
TAF15	0.5388029867385493	0.38354179044597475	170
DNAJC2	0.5388029867385493	0.3831322968348398	171
KRR1	0.009599824709169404	0.37992756011422874	172
RBFOX2	0.03485912489141245	0.37865495071811434	173
NCBP2	0.03485912489141245	0.3775071601354542	174
BOP1	0.5388029867385493	0.36598658045734495	175
SRFBP1	0.03485912489141245	0.34235430202811196	176
DAZAP1	0.5388029867385493	0.3345928922151439	177
PES1	0.5388029867385493	0.33286401699398405	178
AATF	0.5388029867385493	0.325956642890513	179
HNRNPUL1	0.009599824709169404	0.3248519316830666	180
METAP2	0.5388029867385493	0.31152444721460515	181
FXR1	0.03485912489141245	0.3113189064029028	182
DDX55	0.03485912489141245	0.2881123801189573	183
PABPC1	0.03485912489141245	0.28087806460794235	184
DDX1	0.03485912489141245	0.2789395180339923	185
RBM22	0.03485912489141245	0.27824915575339965	186
DNAJC21	0.009599824709169404	0.26915564217969257	187
TIAL1	0.03485912489141245	0.2508504972352001	188
GRSF1	0.03485912489141245	0.2228508994826351	189
RBM17	0.03485912489141245	0.17272040521228488	190
CIRBP	0.009599824709169404	0.16568659083582735	191
DDX28	0.8371000006842522	0.15359245548250824	192
ADAR	0.8371000006842522	0.15025768230029976	193
GEMIN5	0.8371000006842522	0.14478884024416075	194
FUBP3	0.8371000006842522	0.13641836606713786	195
SART3	0.8371000006842522	0.09323362649472061	196
PA2G4	1.0	0.0	197
